登録NO,枝番,レベル,英単語,品詞,意味(日本語),意味(英語),例文(英語),例文(日本語),解説
E19964,1,7,a chip on one's shoulder,慣用句,けんか腰、被害者意識,an angry attitude caused by feeling treated unfairly,He has a chip on his shoulder about not going to college.,彼は大学に行かなかったことで被害者意識を抱えている。,昔の決闘の作法が由来とされる。have や carry と組んで使う。
E19965,1,7,get burned,慣用句,痛い目に遭う、損害を被る,to suffer badly from a bad deal or relationship,Many investors got burned in the housing crash.,多くの投資家が住宅市場の暴落で痛い目に遭った。,文字どおり「やけどする」から。once bitten と似た教訓を含む。
E19966,1,7,bow out,句動詞,身を引く、退く,"to leave a job or competition, often politely",The chairman decided to bow out after ten years.,会長は十年務めた後、身を引くことにした。,舞台で礼をして去る姿から。bow out of ... の形で対象を示す。
E19967,1,7,go to bat for,慣用句,～のために尽力する、擁護する,to support or defend someone strongly,My manager went to bat for me at the budget meeting.,上司は予算会議で私を擁護してくれた。,野球の代打から生まれた米国の表現。人を目的語に取る。
E19968,1,7,make the rounds,慣用句,巡回する、広まる,"to visit many places, or to spread among people",That rumor has been making the rounds all week.,そのうわさは一週間ずっと広まっている。,医師の回診や記者の取材回りにも使う。do the rounds は英国式。
E19969,1,7,toy with,句動詞,もてあそぶ、漠然と考える,"to consider an idea casually, or to handle without care",She toyed with the idea of moving abroad.,彼女は海外移住の考えを漠然と抱いていた。,toy with an idea が最頻出。人の感情に使うと「弄ぶ」と非難的。
E19970,1,7,on the agenda,熟語,議題に上って、予定されて,included in the list of things to be discussed,Pay reform is finally on the agenda this quarter.,賃金改革がようやく今四半期の議題に上っている。,会議の議題だけでなく、政治課題としての「懸案」も表す。
E19971,1,7,a paper tiger,慣用句,張り子の虎、見かけ倒し,someone or something that looks strong but is weak,The new regulator turned out to be a paper tiger.,その新しい規制当局は見かけ倒しだと判明した。,中国語の直訳から英語に入った表現。政治報道で使われやすい。
E19972,1,7,cost a fortune,熟語,大金がかかる,to be very expensive,Repairing the roof will cost a fortune.,屋根の修理には大金がかかるだろう。,fortune は「大金」。cost an arm and a leg はさらにくだけた言い方。
E19973,1,7,drag down,句動詞,引き下げる、意気消沈させる,to make something worse or someone less happy,Weak exports dragged down the whole economy.,輸出の低迷が経済全体を押し下げた。,数値にも気分にも使う。don't let it drag you down が定番の励まし。
E19974,1,7,drag one's feet,慣用句,わざとぐずぐずする,to delay doing something on purpose,The ministry is dragging its feet on the reform.,省庁はその改革をわざと引き延ばしている。,足を引きずる様子から。drag one's heels も同じ意味で使われる。
E19975,1,7,out of the loop,慣用句,蚊帳の外で、情報を知らされずに,not receiving information that others have,I was out of the loop while I was on leave.,休職中、私は情報から取り残されていた。,loop は「連絡の輪」。in the loop なら「事情を知っている」。
E19976,1,7,pin on,句動詞,～のせいにする、託す,"to blame someone, or to place hope on something",They tried to pin the loss on the new coach.,彼らはその敗北を新監督のせいにしようとした。,pin the blame on ... の短縮形。希望を「託す」意味でも使う。
E19977,1,7,pump out,句動詞,大量に出す、量産する,to produce something continuously in large amounts,The factory pumps out ten thousand bottles a day.,その工場は一日に一万本を量産している。,質より量という皮肉を含むことが多い。音や煙にも使える。
E19978,1,7,pump up,句動詞,空気を入れる、盛り上げる,"to fill with air, or to make someone excited",The coach pumped up the players before kickoff.,監督は試合開始前に選手たちを奮い立たせた。,pumped up は形容詞で「やる気満々の」。数値を「かさ上げする」意も。
E19979,1,7,slip away,句動詞,こっそり抜け出す、過ぎ去る,"to leave quietly, or to pass by without being used",He slipped away before the speeches began.,彼は演説が始まる前にこっそり抜け出した。,時間や好機が「逃げていく」意味でもよく使う婉曲表現。
E19980,1,7,sound the alarm,慣用句,警鐘を鳴らす,to warn people about a danger,Scientists sounded the alarm about the shrinking glaciers.,科学者たちは氷河の縮小に警鐘を鳴らした。,raise the alarm も同義。about や over で警告の対象を示す。
E19981,1,7,on tap,熟語,すぐ使える、樽から出す,ready and available whenever needed,We have three local beers on tap tonight.,今夜は地元のビールが三種類、樽生で出せる。,樽から注ぐビールが原義。人材や資金が「待機中」の意にも広がる。
E19982,1,7,against all odds,熟語,大きな困難をものともせず,in spite of very little chance of success,"Against all odds, the small team won the title.",大きな困難をものともせず、その小さなチームは優勝した。,odds は「勝ち目」。文頭に置いてコンマで区切る形が多い。
E19983,1,7,against one's better judgment,熟語,気が進まないながら,even though you think it is not a wise thing to do,I lent him the car against my better judgment.,気は進まなかったが、私は彼に車を貸した。,後悔をにおわせる前置き表現。one's は my／his などに変えて使う。
E19984,1,7,call the tune,慣用句,采配を振る、決定権を握る,to be the one who decides what will happen,The largest shareholder still calls the tune.,最大株主が今も決定権を握っている。,he who pays the piper calls the tune ということわざの一部。
E19985,1,7,pit against,句動詞,対抗させる、戦わせる,to make one person or group fight another,The debate pitted young voters against retirees.,その討論は若い有権者を退職者と対立させた。,受け身の be pitted against が特に多い。pit は闘技場の「穴」。
E19986,1,7,in tune with,熟語,～と調和して、～に通じて,in agreement with something or someone,The policy is not in tune with public opinion.,その政策は世論と調和していない。,音楽の「音が合う」から。人の気持ちや時代感覚に使うのが普通。
E19987,1,7,out of tune,熟語,調子はずれで、そぐわず,"not at the correct musical pitch, or not matching",The old piano was badly out of tune.,その古いピアノはひどく調子はずれだった。,楽器や歌に使うのが基本。sing out of tune で「音痴に歌う」。
E19988,1,7,change one's tune,慣用句,態度を変える、意見を翻す,to change your opinion or attitude suddenly,He changed his tune once the money arrived.,金が入ったとたん彼は態度を変えた。,都合による変節を批判する響きがある。sing a different tune も同義。
E19989,1,7,scope out,句動詞,下見する、様子を探る,to look at a place or situation to judge it,Let's scope out the venue before we book it.,予約する前に会場を下見しよう。,米国のくだけた語。事前に情報を集める意味合いが強い。
E19990,1,7,venture into,句動詞,思い切って乗り出す、踏み込む,to start doing something new that involves risk,The publisher ventured into online education last year.,その出版社は昨年オンライン教育に乗り出した。,危険な場所へ「足を踏み入れる」意味もある。venture は「冒険」。
E19991,1,7,beyond the scope of,熟語,～の範囲を超えて,outside the limits of what is being dealt with,That question is beyond the scope of this study.,その問題は本研究の範囲を超えている。,論文や報告書で扱わない事柄を断るときの定型表現。
E19992,1,7,pipe up,句動詞,急に口を出す、声を上げる,"to suddenly start speaking, often unexpectedly",A child piped up with the right answer.,ひとりの子どもが急に正解を口にした。,沈黙を破って発言する感じ。pipe down なら「静かにしろ」。
E19993,1,7,pull the trigger,慣用句,思い切って決断する,to finally decide to do something after hesitating,"After months of research, they pulled the trigger on the purchase.",数か月の調査の末、彼らは購入を決断した。,文字どおり「引き金を引く」。pull the trigger on ... の形で使う。
E19994,1,7,set the wheels in motion,慣用句,物事を始動させる,to start a process that will take time to finish,Her resignation set the wheels in motion for a reshuffle.,彼女の辞任が組織改編を始動させた。,put the wheels in motion とも言う。長い手続きの開始を示す。
E19995,1,7,spin one's wheels,慣用句,空回りする、から回りする,to waste effort without making any progress,We spun our wheels for a month waiting for approval.,承認を待つ間、私たちは一か月空回りしていた。,泥にはまった車輪の空転から。米国でよく使う口語表現。
E19996,1,7,at the mercy of,熟語,～のなすがままに,unable to protect yourself from something powerful,Small farmers are at the mercy of the weather.,小規模農家は天候のなすがままだ。,mercy は「情け」。逆らえない力に翻弄される状況を表す。
E19997,1,7,sooner rather than later,熟語,早いうちに、先延ばしせず,soon instead of after a long delay,We need to fix this leak sooner rather than later.,この漏れは先延ばしせず早めに直す必要がある。,sooner or later（遅かれ早かれ）と混同しないこと。急ぎを促す語。
E19998,1,7,the lion's share,慣用句,最大の分け前、大部分,the largest part of something that is divided,Housing takes the lion's share of their income.,住居費が彼らの収入の大半を占めている。,イソップ寓話が由来。take／get the lion's share of の形で使う。
E19999,1,7,a pat on the back,慣用句,称賛、ねぎらい,praise or approval for something done well,The staff deserve a pat on the back for the smooth launch.,円滑な立ち上げについて職員は称賛に値する。,背中を軽くたたく仕草から。give someone a pat on the back の形も。
E20000,1,7,close ranks,慣用句,結束する、一致団結する,to unite to defend a group against criticism,The board closed ranks to protect the chief executive.,取締役会は社長を守るため結束した。,兵士が隊列を詰める動作が由来。外部からの攻撃への防御を含意。
E20001,1,7,palm off,句動詞,押し付ける、だまして売りつける,to get rid of something bad by tricking someone into taking it,He palmed off the broken laptop on a new student.,彼は壊れたノートパソコンを新入生に押し付けた。,palm は「手のひら」。手品で隠す動きから。palm off A on B の形で使う。
E20002,1,7,a snake in the grass,慣用句,陰険な人、信用できない味方,a person who pretends to be a friend but is not,"I trusted him, but he was a snake in the grass.",彼を信じていたが、実は陰険な裏切り者だった。,草に隠れた蛇のたとえ。表では味方を装う点が非難の中心。
E20003,1,7,a recipe for disaster,慣用句,失敗のもと、破滅への道,a plan or situation that is very likely to go badly,Cutting safety checks is a recipe for disaster.,安全点検を減らすのは失敗のもとだ。,recipe は「料理のレシピ」。a recipe for success と対で覚えるとよい。
E20004,1,7,dig up,句動詞,掘り起こす、探り出す,to find hidden information or objects by searching,Reporters dug up records of the mayor's old contracts.,記者たちは市長の古い契約の記録を掘り起こした。,土を掘る本義から情報を「発掘する」意味へ。dig up dirt は「醜聞をあさる」。
E20005,1,7,take a leaf out of someone's book,慣用句,見習う、手本にする,to copy the good way another person does something,You should take a leaf out of her book and plan ahead.,彼女を見習って前もって計画すべきだ。,leaf は本の「ページ」。米国では out of の代わりに from も使う。
E20006,1,7,duck out of,句動詞,逃れる、こっそり抜け出す,to avoid a duty or leave a place quietly,He ducked out of the meeting before the vote.,彼は採決の前に会議をこっそり抜け出した。,duck は「ひょいと身をかがめる」動詞。義務を避ける意味でよく使う。
E20007,1,7,fence off,句動詞,柵で囲う、隔離する,to separate an area by putting a fence around it,Workers fenced off the site after the gas leak.,作業員はガス漏れ後に現場を柵で囲った。,比喩で予算や資産を「別枠にする」意味にも使う。ring-fence も同系。
E20008,1,7,sink or swim,慣用句,一か八か、のるかそるか,to fail or succeed entirely by your own effort,New staff are left to sink or swim here.,ここでは新人は自力で何とかするしかない。,助けなしに放り出される状況を表す。動詞としても名詞的にも使う。
E20009,1,7,sink one's teeth into,慣用句,本腰を入れて取り組む,to start working eagerly on something interesting,She wanted a project she could sink her teeth into.,彼女は本腰を入れて取り組める仕事を求めていた。,獲物にかみつく比喩。get one's teeth into とも言う。歯応えのある仕事に使う。
E20010,1,7,sink money into,熟語,大金をつぎ込む,to spend a lot of money on something with little return,They sank money into a hotel that never opened.,彼らは結局開業しないホテルに大金をつぎ込んだ。,沈めて戻らない語感があり、回収できない出資に使うことが多い。
E20011,1,7,out of sorts,慣用句,気分がすぐれない、機嫌が悪い,feeling slightly ill or bad-tempered,He has been out of sorts since the long flight.,彼は長時間のフライト以来、体調がすぐれない。,sorts は昔の活字の意とも言われる。軽い不調や不機嫌に使う。
E20012,1,7,under the hood,慣用句,内部の仕組みでは、舞台裏で,in the inner working parts of a machine or system,"Under the hood, the app uses a new database.",内部ではそのアプリは新しいデータベースを使っている。,hood は車のボンネット。英国では under the bonnet と言う。
E20013,1,7,a sitting duck,慣用句,格好の標的、いいカモ,a person or thing that is very easy to attack,"Without a firewall, the server is a sitting duck.",ファイアウォールがなければサーバーは格好の標的だ。,水面に浮かぶ鴨は撃ちやすいことから。無防備さを強調する。
E20014,1,7,water off a duck's back,慣用句,馬耳東風、まるでこたえない,criticism that has no effect on the person at all,Their insults were water off a duck's back to her.,彼らの悪口は彼女にはまるでこたえなかった。,鴨の羽は水をはじく。be like water off a duck's back の形が定番。
E20015,1,7,cave in,句動詞,陥没する、屈する,"to fall down suddenly, or to finally give in to pressure",The council caved in to pressure from residents.,議会は住民の圧力に屈した。,屋根や地面が崩れる本義から「折れる」意味へ。名詞は cave-in。
E20016,1,7,speak volumes,慣用句,雄弁に物語る,to show a feeling or fact very clearly without words,Her silence at the hearing spoke volumes.,公聴会での彼女の沈黙は多くを物語っていた。,volume は「本の巻」。主語は表情や沈黙など言葉以外のことが多い。
E20017,1,7,in the flesh,熟語,本人じかに、実物で,"in person, not on a screen or in a picture",I finally met the author in the flesh last night.,昨夜ようやくその作家に直接会えた。,写真や映像との対比で使う。see someone in the flesh が典型。
E20018,1,7,in transit,熟語,輸送中で、移動中で,while being carried from one place to another,Two of the paintings were damaged in transit.,絵画のうち二点が輸送中に破損した。,貨物にも旅客にも使う。transit は「通過」。in-transit と形容詞化も。
E20019,1,7,on the radar,熟語,注目されて、視野に入って,being noticed or considered by people,Small farms are finally on the radar of policymakers.,小規模農家がようやく政策立案者の視野に入った。,レーダーに映る比喩。on someone's radar の形が多い。反対は次項。
E20020,1,7,under the radar,熟語,目立たずに、気づかれずに,without being noticed by other people,The startup grew under the radar for three years.,その新興企業は三年間ひっそりと成長した。,低空飛行でレーダーを避ける比喩。fly under the radar が定番。
E20021,1,7,within striking distance,熟語,あと一歩の距離に、手の届く所に,close enough to reach or attack something,The team is within striking distance of first place.,そのチームは首位まであと一歩だ。,軍事の「攻撃可能圏内」が元。順位や目標にも広く使う。
E20022,1,7,boot up,句動詞,起動する、立ち上げる,to start a computer so that it is ready to use,It takes two minutes to boot up this old machine.,この古い機械は起動に二分かかる。,bootstrap（自力で立ち上げる）の短縮。名詞は boot「起動」。
E20023,1,7,bulk up,句動詞,体を大きくする、かさを増す,to gain muscle or make something larger,He bulked up before the rugby season started.,彼はラグビーの季節が始まる前に体を大きくした。,筋トレの定番語。書類や内容を「水増しする」意味でも使う。
E20024,1,7,lose one's nerve,慣用句,怖じ気づく、勇気をなくす,to suddenly become too afraid to do something,He lost his nerve just before the presentation.,彼は発表の直前で怖じ気づいた。,nerve は「度胸」。keep one's nerve は「気を確かに保つ」。
E20025,1,7,ram through,句動詞,強行する、押し通す,to force a law or plan to be accepted quickly,The committee rammed the budget through in one night.,委員会は一晩で予算案を強行採決した。,ram は「衝角で突く」。議会報道で法案の強行に使う定番語。
E20026,1,7,strike a nerve,慣用句,痛いところを突く、共感を呼ぶ,to mention something that upsets or strongly affects people,The documentary struck a nerve with young voters.,その記録映画は若い有権者の心に強く響いた。,不快にも共感にも使う。hit a nerve も同義でよく使う。
E20027,1,7,touch a nerve,慣用句,痛いところに触れる,to say something that makes someone react with pain or anger,My question about his father touched a nerve.,父親についての私の質問は彼の痛いところに触れた。,strike a nerve より個人の痛点を突く語感。歯科の神経の比喩。
E20028,1,7,a wolf in sheep's clothing,慣用句,羊の皮をかぶった狼,a dangerous person who looks harmless and kind,That friendly lender is a wolf in sheep's clothing.,あの愛想のよい金貸しは羊の皮をかぶった狼だ。,聖書のマタイ伝が出典。見かけと本性の落差を強調する。
E20029,1,7,the black sheep,慣用句,厄介者、一族の面汚し,the member of a group who is seen as a disgrace,He was long seen as the black sheep of the family.,彼は長らく一族の厄介者と見なされていた。,白い羊の群れの中の黒い羊から。of the family と続く形が多い。
E20030,1,7,easy as pie,慣用句,朝飯前、とても簡単,very easy to do,Setting up the router was easy as pie.,ルーターの設定はとても簡単だった。,as easy as pie とも書く。piece of cake とほぼ同じ意味。
E20031,1,7,pie in the sky,慣用句,絵に描いた餅、非現実的な望み,a hope or plan that is very unlikely to happen,"Free housing for all is pie in the sky, critics say.",全員に無償住宅など絵に描いた餅だと批判者は言う。,労働歌の一節が出典。pie-in-the-sky と形容詞的にも使う。
E20032,1,7,cover all the bases,慣用句,万全を期す、抜かりなく備える,to prepare for every possible situation,We covered all the bases before the audit began.,監査が始まる前に私たちは万全を期した。,野球の守備が語源。cover all bases と the を省く形もある。
E20033,1,7,head and shoulders above,慣用句,群を抜いて優れて,much better than the others,Her design was head and shoulders above the rest.,彼女のデザインは他を大きく引き離していた。,頭と肩の分だけ背が高い比喩。above the rest と続けるのが定番。
E20034,1,7,lap up,句動詞,喜んで受け入れる、なめて飲む,"to enjoy something greatly, or to drink with the tongue",The star lapped up the applause from the crowd.,そのスターは観客の喝采を大いに楽しんだ。,猫が舌でなめる本義から。称賛や噂を「鵜呑みにする」語感もある。
E20035,1,7,rifle through,句動詞,あさる、引っかき回して探す,to search through things quickly and untidily,Someone rifled through my desk while I was out.,留守の間に誰かが私の机をあさった。,銃の rifle とは別語源で「略奪する」から。乱暴に探す点が要点。
E20036,1,7,cherry pick,句動詞,いいとこ取りする、選り好みする,to choose only the best or most useful items,Critics say the report cherry picks favorable data.,その報告書は都合のよいデータだけを選んでいると批判される。,熟した実だけ摘む比喩。批判的に使うことが多い。cherry-pick とも綴る。
E20037,1,7,shine a light on,熟語,光を当てる、明るみに出す,to make a hidden problem easier for people to see,The survey shines a light on unpaid overtime.,その調査はサービス残業に光を当てている。,shed light on とほぼ同義だが、より意図的に照らす語感。
E20038,1,7,shine through,句動詞,はっきり表れる、にじみ出る,to be clearly seen even in difficult conditions,Her patience shone through during the long delay.,長い遅延の間、彼女の忍耐強さがにじみ出ていた。,過去形は shone。人柄や才能が隠れずに現れる場面で使う。
E20039,1,7,smell a rat,慣用句,怪しいとにらむ,to feel that something dishonest is happening,I smelled a rat when they refused to show receipts.,領収書を見せようとしないので怪しいとにらんだ。,猫が鼠の匂いをかぎつける比喩。証拠より直感を表す。
E20040,1,7,on reflection,熟語,よく考えてみると,after thinking about something more carefully,"On reflection, I should have asked for more time.",よく考えてみると、もっと時間を求めるべきだった。,文頭に置き前言を修正するときに使う。英国英語で特に多い。
E20041,1,7,on the contrary,熟語,それどころか、逆に,used to say the opposite of what was just said,"He was not angry; on the contrary, he seemed relieved.",彼は怒っていなかった。それどころかほっとした様子だった。,直前の否定を受けて使う。in contrast（対比）とは働きが違う。
E20042,1,7,a rat race,慣用句,熾烈な出世競争、あくせくした生活,an exhausting struggle to succeed at work,She left the rat race to run a small farm.,彼女はあくせくした競争を離れ小さな農場を営んだ。,回し車の鼠の比喩。escape the rat race の形でよく使う。
E20043,1,7,bubble up,句動詞,表面化する、湧き上がる,to rise to the surface or start to become noticed,Complaints about the fee bubbled up on social media.,手数料への不満が交流サイトで噴き出した。,液体が泡立つ本義から。感情や情報が下から上がる語感。
E20044,1,7,hammer away at,句動詞,こつこつ取り組む、しつこく攻める,to keep working at or attacking something without stopping,The lawyer hammered away at the witness for an hour.,弁護士は一時間にわたり証人を執拗に追及した。,槌で打ち続ける比喩。仕事にも追及にも使う。at を落とさない。
E20045,1,7,rain on someone's parade,慣用句,水を差す、興をそぐ,to spoil someone's plans or happy moment,"I hate to rain on your parade, but the flight is full.",水を差すようだが、その便は満席だ。,行進に雨が降る比喩。I hate to ... but と前置きする形が定番。
E20046,1,7,shy away from,句動詞,尻込みする、避ける,to avoid doing something because of fear or doubt,The board shied away from a difficult decision.,取締役会は難しい決断を避けた。,馬が驚いて後ずさる shy が元。from の後は名詞か動名詞。
E20047,1,7,off the charts,慣用句,けた外れで、記録的で,far higher than the normal or expected level,Demand for the vaccine was off the charts.,そのワクチンの需要はけた外れだった。,図表の目盛りを超える比喩。良い意味にも悪い意味にも使う。
E20048,1,7,stake a claim,熟語,権利を主張する,to say publicly that you have a right to something,The company staked a claim to the new market early.,その会社は早くから新市場での地位を主張した。,鉱山に杭を打って所有権を示した歴史が語源。to や on を続ける。
E20049,1,7,on a par with,熟語,～と同等で、～に匹敵して,at the same level or quality as something else,Their service is on a par with the best hotels.,彼らの接客は一流ホテルに匹敵する。,par はゴルフの基準打数。冠詞 a を落とさないよう注意。
E20050,1,7,the cream of the crop,慣用句,えりすぐり、最上のもの,the very best of a group of people or things,These interns are the cream of the crop this year.,この実習生たちは今年のえりすぐりだ。,牛乳の上澄みの比喩。人にも品物にも使える。
E20051,1,7,par for the course,慣用句,よくあること、想定内,what you would normally expect in that situation,Delays in winter are par for the course here.,ここでは冬の遅延はよくあることだ。,ゴルフの par から。あきらめ気味に「いつものこと」と言う語感。
E20052,1,7,up to par,熟語,標準に達して、水準どおりで,as good as the usual or required standard,"The translation was not up to par, so we redid it.",その翻訳は水準に達しておらず、やり直した。,否定形 not up to par で使うことが多い。体調にも用いる。
E20053,1,7,lean into,句動詞,積極的に受け入れる、身を乗り出す,to accept a difficult situation and use it fully,The brand leaned into its old-fashioned image.,そのブランドは古くさい印象をあえて前面に出した。,避けずに前傾する比喩。近年ビジネスで流行した言い方。
E20054,1,7,pile on,句動詞,積み重ねる、いっせいに非難する,"to add a lot more, or to criticize someone as a group",Commentators piled on after his careless remark.,彼の軽率な発言の後、論者たちが一斉に非難した。,pile on the pressure なら「圧力をかけ続ける」。名詞は pile-on。
E20055,1,7,plug in,句動詞,プラグを差し込む、電源につなぐ,to connect a device to a power supply or socket,Please plug in the projector before the talk starts.,講演が始まる前にプロジェクターの電源を入れてください。,外すのは unplug。plugged in は「事情に通じて」の意にもなる。
E20056,1,7,plug into,句動詞,～につなぐ、～を活用する,to connect to a system or make use of a network,The app plugs into the company's payroll system.,そのアプリは社内の給与システムと連携する。,in と違い接続先を目的語に取る。人脈や市場に「食い込む」意味も。
E20057,1,7,steal someone's thunder,慣用句,手柄を横取りする、お株を奪う,to take the attention or praise meant for another person,She announced it early and stole his thunder.,彼女が先に発表して彼の手柄を奪った。,劇の雷音装置を盗まれた劇作家の逸話が語源。注目の横取りを指す。
E20058,1,7,sweat it out,慣用句,じっと耐えて待つ、我慢する,to wait anxiously for something to be decided,We had to sweat it out until the results came.,結果が出るまでじっと耐えて待つしかなかった。,汗をかいて耐える比喩。運動で汗を流す文字どおりの意味もある。
E20059,1,7,ahead of the curve,慣用句,時代の先を行って、先進的で,more advanced than most people or companies,The firm was ahead of the curve on remote work.,その会社は在宅勤務で時代の先を行っていた。,統計の曲線より前の位置から。反対は behind the curve。
E20060,1,7,a cash cow,慣用句,ドル箱、稼ぎ頭,a product or business that earns steady large profits,The printer ink remains the company's cash cow.,プリンターのインクは今も同社のドル箱だ。,乳を出し続ける牛の比喩。経営学の事業分類でも使う用語。
E20061,1,7,a sacred cow,慣用句,聖域、批判を許さぬもの,something that people refuse to criticize or change,Pension benefits are a sacred cow in this country.,この国では年金給付は聖域だ。,ヒンドゥー教で牛が神聖なことから。改革論議でよく使われる。
E20062,1,7,a blank check,慣用句,白紙委任、自由裁量権,complete freedom to act as you think best,Voters will not give the mayor a blank check.,有権者は市長に白紙委任を与えはしない。,金額欄が空の小切手から。英国では blank cheque と綴る。
E20063,1,7,step into the breach,慣用句,穴を埋める、代役を務める,to take over a job when someone else cannot do it,A junior lawyer stepped into the breach that morning.,その朝、若手弁護士が代役を務めた。,breach は城壁の破れ目。急な欠員を埋める場面で使う。
E20064,1,7,in pursuit of,熟語,～を求めて、～を追って,trying hard to get or catch something,He moved abroad in pursuit of better research funding.,彼はより良い研究資金を求めて海外に移った。,pursuit は pursue の名詞形。追跡にも目標の追求にも使う。
E20065,1,7,eat humble pie,慣用句,非を認めて謝る,to admit that you were wrong and say sorry,The minister had to eat humble pie on television.,大臣はテレビで非を認めて謝るはめになった。,umble（鹿の臓物）のパイが語源。屈辱を伴う謝罪を指す。
E20066,1,7,lose one's grip,慣用句,支配力を失う、平常心を失う,to stop being able to control something or yourself,The party is losing its grip on rural voters.,その政党は地方の有権者への影響力を失いつつある。,手が滑る本義から。on を続けて対象を示す。get a grip は「落ち着け」。
E20067,1,7,a hot potato,慣用句,厄介な問題、扱いにくい案件,a subject that is difficult and that no one wants to handle,Waste disposal has become a political hot potato.,廃棄物処理は政治的に厄介な問題となった。,熱い芋は持てず投げ渡すことから。政治や社会問題に使う。
E20068,1,7,a rubber stamp,慣用句,形式的な承認、追認機関,a person or group that approves things without real checking,The board was little more than a rubber stamp.,その理事会は形ばかりの承認機関にすぎなかった。,ゴム印を押すだけの比喩。動詞 rubber-stamp でも使う。
E20069,1,7,burn one's bridges,慣用句,退路を断つ、関係を壊す,to destroy a chance of returning to an earlier situation,Do not burn your bridges when you leave the firm.,退職するときに関係を壊さないほうがよい。,渡った橋を焼く故事から。英国では burn one's boats とも言う。
E20070,1,7,build bridges,慣用句,橋渡しをする、関係を築く,to improve relations between people who disagree,The new mayor is trying to build bridges with unions.,新市長は労組との関係修復に努めている。,前項と対になる表現。build bridges between や with を続ける。
E20071,1,7,leak out,句動詞,漏れる、漏洩する,to become known when it should have stayed secret,Details of the merger leaked out before the deadline.,合併の詳細が期限前に外部に漏れた。,液体が漏れる本義から情報にも使う。他動詞は leak「漏らす」。
E20072,1,7,slot in,句動詞,組み入れる、はめ込む,to fit something or someone into a place or schedule,The doctor slotted in a late appointment for me.,医師は私のために遅い時間の予約を入れてくれた。,slot は「細長い差し込み口」。予定に「差し込む」感覚で使う。
