登録NO,枝番,レベル,英単語,品詞,意味(日本語),意味(英語),例文(英語),例文(日本語),解説
E15133,1,5,beryl,名詞,緑柱石、ベリル,a hard mineral that can be green or blue,Emeralds are a green form of beryl.,エメラルドは緑色をした緑柱石の一種だ。,宝石のエメラルドやアクアマリンはこの鉱物の仲間。
E15134,1,5,blackbird,名詞,クロウタドリ,a common European bird with black feathers,A blackbird was singing on the garden fence.,クロウタドリが庭の柵の上でさえずっていた。,英国の庭でよく見る鳥。カラスとは別で、美しい鳴き声で知られる。
E15135,1,5,bluebird,名詞,ルリツグミ,a small North American bird with blue feathers,A pair of bluebirds nested in the old box.,ルリツグミのつがいが古い巣箱で子育てをした。,北米で幸福の象徴とされ、bluebird of happiness という言い方がある。
E15136,1,5,breech,名詞,銃尾、逆子,"the back part of a gun barrel, or a baby born feet first",The doctor explained the risks of a breech delivery.,医師は逆子の出産の危険を説明した。,breeches（半ズボン）と同語源。銃の後ろ側と逆子の両方で使う。
E15137,1,5,buttery,形容詞,バターのような、バター味の,tasting or feeling like butter,"The pastry had a rich, buttery flavor.",その菓子は濃厚なバターの風味だった。,料理の説明で頻出。声や光が「なめらかな」という比喩でも使う。
E15138,1,5,caliph,名詞,カリフ,a Muslim ruler seen as a successor to Muhammad,The caliph ruled a vast empire from Baghdad.,そのカリフはバグダッドから広大な帝国を治めた。,イスラム世界の指導者。支配する領域は caliphate（カリフ国）。
E15139,1,5,chancery,名詞,衡平法裁判所、大法官庁,a court that deals with property and trusts,The dispute was heard in the chancery division.,その争いは衡平法部門で審理された。,英国法の用語。chancellor（大法官）に由来する。
E15140,1,5,choppy,形容詞,波立った、途切れがちな,"with small rough waves, or not smooth",The sea was too choppy for small boats.,海は小舟には波が立ちすぎていた。,chop（切る）から。映像や文章が「ぎくしゃくした」意味でも使う。
E15141,1,5,chromatic,形容詞,色彩の、半音階の,"relating to color, or to musical half steps",The piece ends with a fast chromatic scale.,その曲は速い半音階で終わる。,ギリシャ語 chroma（色）から。音楽では「半音階の」が中心の意味。
E15142,1,5,chump,名詞,まぬけ、だまされやすい人,a foolish person who is easily tricked,Do not be a chump and pay twice.,まぬけになって二度も払うようなことはやめなさい。,くだけた古風な語。chump change は「はした金」。
E15143,1,5,columbine,名詞,オダマキ,a garden flower with hanging bell shaped petals,Purple columbine grows wild in these mountains.,紫のオダマキがこの山に自生している。,ラテン語 columba（ハト）から。花の形がハトに似ることに由来。
E15144,1,5,countenance,名詞,顔つき、表情,the expression on a person's face,His calm countenance never changed during the trial.,裁判の間、彼の落ち着いた表情は変わらなかった。,文語的な語。動詞では「容認する」の意味になるので注意。
E15145,1,5,cryptography,名詞,暗号法、暗号技術,the science of writing and reading secret codes,Modern banking depends on strong cryptography.,現代の銀行業務は強力な暗号技術に頼っている。,ギリシャ語 crypto（隠れた）＋graphy（書くこと）。IT で必須の語。
E15146,1,5,dapper,形容詞,身なりのきちんとした、洒落た,"neatly and stylishly dressed, usually of a man",The dapper old gentleman wore a red bow tie.,その洒落た老紳士は赤い蝶ネクタイをしていた。,ふつう男性に使う。小柄できびきびした印象も含む語。
E15147,1,5,defection,名詞,亡命、離反,the act of leaving a country or group for a rival,His defection to the other party shocked voters.,彼が対立政党へ移ったことは有権者を驚かせた。,defect（離反する）の名詞。冷戦時代の亡命の話でよく出る。
E15148,1,5,dermatitis,名詞,皮膚炎,a condition in which the skin becomes red and sore,Contact with the plant caused dermatitis on her arms.,その植物に触れて彼女の腕に皮膚炎が起きた。,derma（皮膚）＋-itis（炎症）。-itis は炎症を表す医学の語尾。
E15149,1,5,dictatorial,形容詞,独裁的な、高圧的な,using power in a harsh way without asking others,Staff complained about his dictatorial management style.,社員は彼の独裁的な管理のやり方に不満を述べた。,dictator（独裁者）から。政治だけでなく職場の態度にも使う。
E15150,1,5,dynamical,形容詞,力学の、動力学的な,relating to how systems change and move over time,They built a dynamical model of the climate.,彼らは気候の力学モデルを作った。,学術語。日常の「活発な」は dynamic を使い分ける点に注意。
E15151,1,5,environs,名詞,周辺、近郊,"the areas around a place, especially a city",The map shows Kyoto and its environs.,その地図は京都とその周辺を示している。,つねに複数形。environment（環境）と語源は同じだが意味が違う。
E15152,1,5,errant,形容詞,道を外れた、それた,"behaving wrongly, or moving off the right path",An errant ball broke the neighbor's window.,それたボールが隣家の窓を割った。,err（誤る）から。errant husband は「浮気をした夫」。
E15153,1,5,esophagus,名詞,食道,the tube that carries food from the throat to the stomach,Hot drinks can burn the esophagus.,熱い飲み物は食道をやけどさせることがある。,英国つづりは oesophagus。喉と胃をつなぐ管を指す医学の語。
E15154,1,5,exterminate,動詞,根絶する、駆除する,to kill all of a group of animals or people,The city hired a firm to exterminate the rats.,市はネズミを駆除する業者を雇った。,ex-（外へ）＋terminus（境界）。害虫駆除業者は exterminator。
E15155,1,5,faze,動詞,動揺させる、うろたえさせる,to make someone feel worried or confused,Nothing seems to faze our new goalkeeper.,新しいゴールキーパーは何にも動じないようだ。,ふつう否定文で使う。phase（段階）と発音が同じなので混同しやすい。
E15156,1,5,gecko,名詞,ヤモリ,a small lizard that can climb walls,A gecko sat still on the hotel ceiling.,ヤモリがホテルの天井にじっと止まっていた。,指先の細かい毛で壁に張り付く。複数形は geckos。
E15157,1,5,guacamole,名詞,ワカモレ,a Mexican dip made from mashed avocado,She served chips with homemade guacamole.,彼女は自家製のワカモレを添えてチップスを出した。,メキシコ料理のアボカドのディップ。発音は「グワカモーレ」に近い。
E15158,1,5,helplessness,名詞,無力感、なすすべのなさ,the feeling of being unable to do anything,"Watching the flood, he felt a deep helplessness.",洪水を見ながら、彼は深い無力感を覚えた。,helpless の名詞。心理学の learned helplessness は「学習性無力感」。
E15159,1,5,helpline,名詞,相談電話、ヘルプライン,a telephone service that gives advice or support,The city set up a helpline for worried parents.,市は不安な保護者のための相談電話を開設した。,help＋line。hotline は緊急の直通電話で少し意味が違う。
E15160,1,5,henchman,名詞,子分、手下,a loyal follower who does dirty work for a leader,The gang boss sent two henchmen to the warehouse.,組織の親分は倉庫に手下を二人送った。,複数形は henchmen。悪役の部下という否定的な語感がある。
E15161,1,5,ilk,名詞,たぐい、種類,"a type of person or thing, usually said with dislike",I have no time for politicians of that ilk.,その手の政治家に付き合っている時間はない。,of that ilk（その手の）の形でほぼ固定。批判的な調子で使う。
E15162,1,5,impartiality,名詞,公平さ、中立,the quality of treating all sides equally,A judge must protect his reputation for impartiality.,裁判官は公平だという評判を守らなければならない。,impartial（公平な）の名詞。報道や裁判の議論で頻出する。
E15163,1,5,inertial,形容詞,慣性の,relating to the tendency of objects to keep moving,The spacecraft uses an inertial guidance system.,その宇宙船は慣性誘導装置を使っている。,inertia（慣性、惰性）の形容詞。物理と工学の語。
E15164,1,5,introvert,名詞,内向的な人,a quiet person who prefers being alone,"As an introvert, he finds big parties tiring.",内向的な性格なので、彼は大きなパーティーが疲れる。,反対は extrovert（外向的な人）。intro-（内へ）＋vert（向く）。
E15165,1,5,journeyman,名詞,一人前の職人、平凡な熟練者,a trained worker who is competent but not outstanding,He was a reliable journeyman carpenter for thirty years.,彼は三十年間、頼れる一人前の大工だった。,見習い apprentice の次の段階。スポーツでは「平凡な中堅選手」。
E15166,1,5,lactic,形容詞,乳酸の、乳の,relating to milk or to lactic acid,Lactic acid builds up in tired muscles.,疲れた筋肉には乳酸がたまる。,ラテン語 lac（乳）から。lactic acid（乳酸）の形でほぼ使う。
E15167,1,5,larval,形容詞,幼虫の,relating to the young form of an insect,The larval stage lasts about two weeks.,幼虫の時期は約二週間続く。,larva（幼虫、複数 larvae）の形容詞。生物学で頻出。
E15168,1,5,lathe,名詞,旋盤,a machine that turns wood or metal for shaping,He shaped the table leg on a wooden lathe.,彼は木工旋盤でテーブルの脚を削り出した。,回転させながら削る工作機械。発音は「レイズ」に近い。
E15169,1,5,lawlessness,名詞,無法状態,a situation in which laws are not obeyed,Years of war left the region in lawlessness.,長年の戦争でその地域は無法状態になった。,lawless（無法の）の名詞。ニュースで治安の悪化を表す語。
E15170,1,5,lopsided,形容詞,傾いた、偏った,"with one side lower, larger, or stronger",The game ended in a lopsided 9-0 win.,その試合は9対0の一方的な勝利で終わった。,lop（垂れる）＋sided。スコアや議論が「一方的」の意味でよく使う。
E15171,1,5,lunacy,名詞,狂気、愚かな行い,behavior that is extremely foolish or crazy,Spending that much on a car is sheer lunacy.,車にそれだけ使うのは全くの愚行だ。,ラテン語 luna（月）から。月が人を狂わせるという昔の考えに由来。
E15172,1,5,mayday,名詞,メーデー、遭難信号,a radio call for help used by ships and planes,The pilot sent a mayday before landing on water.,操縦士は着水の前に遭難信号を送った。,フランス語 m'aider（助けて）から。5月1日の May Day とは別。
E15173,1,5,mumble,動詞,もごもご言う,to speak quietly and unclearly,He mumbled an apology and left the room.,彼はもごもごと謝って部屋を出て行った。,mutter（ぶつぶつ不平を言う）と近いが、こちらは聞き取りにくさが中心。
E15174,1,5,nonpartisan,形容詞,超党派の、無党派の,not supporting any political party,The report came from a nonpartisan research group.,その報告書は無党派の研究団体から出された。,partisan（党派的な）の否定。米国の政治記事でよく見る語。
E15175,1,5,nucleic,形容詞,核酸の,relating to the acids found in cell nuclei,DNA is a nucleic acid found in every cell.,DNAはすべての細胞にある核酸だ。,nucleus（核）から。ほぼ nucleic acid（核酸）の形でしか使わない。
E15176,1,5,octagon,名詞,八角形,a flat shape with eight straight sides,American stop signs are shaped like an octagon.,アメリカの一時停止標識は八角形をしている。,octo-（8）＋gon（角）。pentagon（五角形）と同じ作り。
E15177,1,5,organist,名詞,オルガン奏者,a person who plays the organ,The church organist practices every Saturday morning.,教会のオルガン奏者は毎週土曜の朝に練習する。,organ（オルガン）＋ist。pianist、violinist と同じ形。
E15178,1,5,pectoral,形容詞,胸の,relating to the chest,Swimmers develop strong pectoral muscles.,泳ぐ人は強い胸の筋肉が発達する。,ラテン語 pectus（胸）から。筋トレでは pecs と略される。
E15179,1,5,primrose,名詞,サクラソウ,"a small spring flower, often pale yellow",Primroses appeared along the woodland path.,林の小道にサクラソウが咲き始めた。,prim（最初の）＋rose。早春に咲くことからこの名がある。
E15180,1,5,radioactivity,名詞,放射能,the giving off of harmful energy by certain elements,They measured radioactivity in the soil near the plant.,彼らは発電所近くの土壌の放射能を測定した。,radioactive（放射性の）の名詞。radiation（放射線）とは別の語。
E15181,1,5,recessive,形容詞,劣性の、潜性の,describing a gene whose effect is hidden by another,Blue eyes come from a recessive gene.,青い目は潜性の遺伝子によるものだ。,反対は dominant（顕性の、優性の）。遺伝学の基本用語。
E15182,1,5,relativistic,形容詞,相対論的な,relating to Einstein's theory of relativity,Particles at relativistic speeds behave strangely.,相対論的な速度の粒子は奇妙な振る舞いをする。,relativity（相対性理論）から。光速に近い状況を説明するときに使う。
E15183,1,5,rote,名詞,丸暗記、機械的な繰り返し,learning by repeating without understanding,He learned the poem by rote as a child.,彼は子どものころその詩を丸暗記した。,by rote（丸暗記で）の形が中心。rote learning は「暗記学習」。
E15184,1,5,rudeness,名詞,無礼、失礼,behavior that is not polite,She apologized for the rudeness of her remark.,彼女は自分の発言の失礼をわびた。,rude の名詞。impoliteness よりよく使われる日常的な言い方。
E15185,1,5,scat,名詞,スキャット,jazz singing using sounds instead of words,Her scat solo brought the audience to its feet.,彼女のスキャットの独唱で観客は総立ちになった。,ジャズの歌唱法。動物のふんや「あっちへ行け」の意味もある。
E15186,1,5,seaport,名詞,海港、港町,a town with a harbor for large ships,Kobe grew rich as an international seaport.,神戸は国際的な港町として栄えた。,sea＋port。内陸の river port（河港）と区別する語。
E15187,1,5,sellout,名詞,売り切れ、裏切り,"an event with all tickets sold, or a betrayal",The concert was a complete sellout in one hour.,そのコンサートは一時間で完売した。,「信念を売った人」の意味もあり、He is a sellout は強い非難。
E15188,1,5,spineless,形容詞,意気地のない、背骨のない,"having no courage, or having no backbone",The spineless manager never defended his staff.,その意気地のない上司は部下をかばったことがない。,spine（背骨）＋less。人に使うと「根性がない」という強い悪口。
E15189,1,5,stairwell,名詞,階段の吹き抜け,the open space that contains a staircase,His voice echoed in the concrete stairwell.,彼の声はコンクリートの階段室に響いた。,stair＋well（縦穴）。階段そのものではなく、それを囲む空間。
E15190,1,5,subtraction,名詞,引き算、差し引き,the process of taking one number from another,The children are learning addition and subtraction.,子どもたちは足し算と引き算を習っている。,subtract（引く）の名詞。addition（足し算）と対になる。
E15191,1,5,tartan,名詞,タータン、格子縞,a Scottish cloth with a pattern of crossing lines,He wore a tartan scarf in his family's colors.,彼は自分の一族の色のタータンのマフラーをしていた。,スコットランドの氏族ごとに柄が決まっている。日本ではチェック柄で有名。
E15192,1,5,taut,形容詞,ぴんと張った、張り詰めた,"stretched tight, not loose",Keep the rope taut while I tie the knot.,私が結ぶ間、ロープをぴんと張っていてください。,loose（ゆるい）の反対。神経や物語が「張り詰めた」の比喩にも使う。
E15193,1,5,teapot,名詞,ティーポット、急須,a container with a spout for making and serving tea,She warmed the teapot before adding the leaves.,彼女は茶葉を入れる前にポットを温めた。,tea＋pot。a tempest in a teapot は「大騒ぎするほどでもない事」。
E15194,1,5,thoroughfare,名詞,大通り、通り抜け道,a main road or a road open at both ends,The sign said no thoroughfare during the parade.,その標識はパレード中は通り抜け禁止と示していた。,thorough は through と同語源。No thoroughfare は「通行止め」の掲示。
E15195,1,5,undying,形容詞,不滅の、変わらない,lasting forever and never ending,She has an undying love of old films.,彼女は古い映画への変わらぬ愛を持っている。,un-＋dying（死にゆく）。love、gratitude などと結びつく。
E15196,1,5,ungodly,形容詞,とんでもない、不信心な,"unreasonable, especially about time, or not religious",They called me at an ungodly hour of the morning.,彼らは朝のとんでもない時間に電話をしてきた。,本来は「神を敬わない」。今は at an ungodly hour の形が最も多い。
E15197,1,5,windscreen,名詞,フロントガラス,the glass at the front of a car,Rain made it hard to see through the windscreen.,雨でフロントガラスから前が見えにくかった。,英国の言い方。米国では windshield を使う。
E15198,1,5,wormhole,名詞,ワームホール、虫食い穴,a possible shortcut through space and time,The film explains time travel using a wormhole.,その映画はワームホールを使って時間旅行を説明する。,本来は木や本の虫食い穴。SF や物理では時空の近道を指す。
E15199,1,5,obsess,動詞,頭から離れない、取りつく,to fill someone's mind so they think of nothing else,Do not obsess over one bad review.,一つの悪い評価にとらわれすぎてはいけない。,obsess over/about の形で使う。名詞は obsession（強迫観念）。
E15200,1,5,demonstrator,名詞,デモ参加者、実演者,a person who protests in public or shows how something works,Demonstrators gathered peacefully in front of the station.,デモ参加者たちが駅前に平穏に集まった。,demonstrate の二つの意味に対応し、文脈で「実演販売員」にもなる。
E15201,1,5,interrogate,動詞,尋問する、問いただす,to ask someone many questions in an official way,Police interrogated the suspect for three hours.,警察は容疑者を三時間尋問した。,question より強く、公式で厳しい取り調べを指す。名詞は interrogation。
E15202,1,5,quarterfinal,名詞,準々決勝,one of the four matches before the semifinals,Japan lost in the quarterfinal by one point.,日本は準々決勝で1点差で敗れた。,semifinal（準決勝）、final（決勝）と並ぶ。英国では quarter-final と書く。
E15203,1,5,wail,動詞,泣き叫ぶ、うなる,to cry out with a long high sound of sadness,The child wailed when his balloon flew away.,その子は風船が飛んでいくと泣き叫んだ。,サイレンが「うなる」音にも使う。cry より長く高い声を表す。
E15204,1,5,spew,動詞,噴き出す、まき散らす,to send out a lot of something with force,The old bus spewed black smoke up the hill.,その古いバスは黒い煙を出しながら坂を上った。,spew out の形もよく使う。ひどい言葉を「吐く」の比喩にもなる。
E15205,1,5,determinant,名詞,決定要因,something that decides how a situation turns out,Income is a major determinant of health.,収入は健康を左右する大きな要因だ。,determine（決める）の名詞。数学では「行列式」を指す。
E15206,1,5,dissect,動詞,解剖する、詳しく分析する,"to cut something open to study it, or to examine closely",The class dissected a frog in biology.,そのクラスは生物の授業でカエルを解剖した。,dis-（分ける）＋sect（切る）。議論を細かく分析する意味でも使う。
E15207,1,5,albatross,名詞,アホウドリ、重荷,"a large sea bird, or a heavy burden you cannot escape",The unfinished building became an albatross for the city.,その未完成の建物は市にとって重荷となった。,詩に由来し、an albatross around one's neck で「重い足かせ」。
E15208,1,5,antivirus,名詞,ウイルス対策ソフト,software that protects a computer from harmful programs,Update your antivirus before opening that file.,そのファイルを開く前にウイルス対策ソフトを更新しなさい。,anti-（対抗する）＋virus。antivirus software の形でも使う。
E15209,1,5,aquifer,名詞,帯水層,a layer of rock or sand that holds underground water,Farms in the region depend on a shrinking aquifer.,その地域の農場は縮小する帯水層に頼っている。,ラテン語 aqua（水）＋ferre（運ぶ）。水資源のニュースで頻出。
E15210,1,5,assemblyman,名詞,議員、州議会議員,a man who is a member of a legislative assembly,The assemblyman voted against the new tax.,その議員は新しい税に反対票を投じた。,米国の州議会などで使う。女性は assemblywoman。
E15211,1,5,autocratic,形容詞,独裁的な、専制的な,having complete power and not listening to others,His autocratic style drove away good employees.,彼の独裁的なやり方は優秀な社員を追い払った。,auto-（自分）＋cratic（支配の）。名詞は autocrat（専制君主）。
E15212,1,5,boldness,名詞,大胆さ、思い切りのよさ,the quality of being brave and confident,Her boldness in the meeting impressed the directors.,会議での彼女の大胆さは役員たちに感銘を与えた。,bold の名詞。無謀さではなく、ほめる調子で使うことが多い。
E15213,1,5,bookseller,名詞,書店、書籍商,a person or shop that sells books,The local bookseller keeps a shelf of rare titles.,その町の書店は珍しい本の棚を置いている。,book＋seller。店そのものも人も指せる、やや古風で丁寧な語。
E15214,1,5,breakage,名詞,破損、破損品,damage caused by something breaking,The store adds a small fee to cover breakage.,その店は破損を補うため少額の費用を加える。,break＋-age（結果や量を表す語尾）。輸送や保険の書類で見る語。
E15215,1,5,capitulation,名詞,降伏、屈服,the act of giving up and accepting defeat,The general signed the capitulation at dawn.,将軍は夜明けに降伏文書に署名した。,動詞は capitulate。surrender よりかたく、条件付きの降伏を含む。
E15216,1,5,cardiologist,名詞,心臓専門医,a doctor who treats heart problems,Her cardiologist told her to walk every day.,彼女の心臓の主治医は毎日歩くように言った。,cardio-（心臓）＋logist。cardiology は「心臓病学」。
E15217,1,5,carotid,形容詞,頸動脈の,relating to the large arteries in the neck,The nurse checked his carotid pulse.,看護師は彼の首の脈を確かめた。,ほぼ carotid artery（頸動脈）の形で使う医学の語。
E15218,1,5,charade,名詞,見え透いた芝居、茶番,a pretence that does not fool anyone,The trial was a charade from beginning to end.,その裁判は初めから終わりまで茶番だった。,複数形の charades はジェスチャーゲームを指す別の意味。
E15219,1,5,coed,形容詞,男女共学の,for both male and female students,The school became coed in the 1970s.,その学校は1970年代に男女共学になった。,coeducational の短縮。co-ed とも書く。米国でよく使う語。
E15220,1,5,coexistence,名詞,共存,the state of living together at the same time,The park shows the coexistence of city and forest.,その公園は都市と森の共存を示している。,co-（共に）＋existence。peaceful coexistence は「平和共存」。
E15221,1,5,countryman,名詞,同国人、田舎の人,a person from the same country as you,He met a fellow countryman at the airport.,彼は空港で同じ国の人に出会った。,fellow countryman の形が定番。複数形は countrymen。
E15222,1,5,cursive,名詞,筆記体,a style of writing where letters are joined,Many young people can no longer read cursive.,多くの若者はもう筆記体を読めない。,block letters（活字体）と対になる。形容詞としても使う。
E15223,1,5,cutout,名詞,切り抜き、遮断装置,"a shape cut from paper, or a device that stops current",A cardboard cutout of the actor stood by the door.,その俳優の等身大の切り抜きが戸口に立っていた。,cut out（切り抜く）から。機械では安全用の自動遮断器を指す。
E15224,1,5,deafness,名詞,難聴、聴覚障害,the condition of being unable to hear,Loud machines caused his gradual deafness.,うるさい機械が彼の徐々に進む難聴の原因だった。,deaf の名詞。近年は hearing loss という言い方も広く使われる。
E15225,1,5,destruct,動詞,破壊する、自爆する,"to destroy itself, usually said of a machine",The rocket will destruct if it leaves its path.,そのロケットは軌道を外れると自爆する。,ほぼ self-destruct の形で使う。ふつうの「壊す」は destroy。
E15226,1,5,drywall,名詞,石膏ボード、乾式壁,flat boards used to make inside walls,They hung new drywall in the spare room.,彼らは空き部屋に新しい石膏ボードを張った。,米国の建築用語。英国では plasterboard と呼ぶ。
E15227,1,5,eagerness,名詞,熱意、意欲,a strong wish to do something,His eagerness to learn impressed the trainer.,学ぼうとする彼の熱意は指導者を感心させた。,eager の名詞。eagerness to do の形で使うことが多い。
E15228,1,5,elliptic,形容詞,楕円の、省略の多い,"shaped like an oval, or leaving out words",The comet follows a long elliptic orbit.,その彗星は長い楕円の軌道を描く。,elliptical とほぼ同じ意味。数学や天文学でよく使う。
E15229,1,5,epicenter,名詞,震源地、中心,"the point on the surface above an earthquake, or a center",The epicenter was fifty kilometers off the coast.,震源地は海岸から50キロ沖だった。,epi-（上）＋center。比喩で「騒動の中心」にも使う。英国つづりは epicentre。
E15230,1,5,epistle,名詞,書簡、手紙,"a long formal letter, especially in the Bible",The priest read from an epistle of Saint Paul.,司祭は聖パウロの書簡から朗読した。,かたい語で、聖書の書簡を指すことが多い。冗談で長い手紙にも使う。
