登録NO,枝番,レベル,英単語,品詞,意味(日本語),意味(英語),例文(英語),例文(日本語),解説
E09146,1,3,unaware,形容詞,気づいていない,not knowing about something,He was unaware that the meeting had moved.,彼は会議が変更になったことに気づいていなかった。,be unaware of ~ / that ~ の形。aware の否定。
E09147,1,3,uncommon,形容詞,まれな、珍しい,not happening or seen very often,Snow is uncommon in this part of the country.,この地方では雪は珍しい。,not uncommon（よくあることだ）という二重否定が頻出。
E09148,1,3,underway,形容詞,進行中で,already started and continuing,Repairs on the bridge are already underway.,橋の修理はすでに進行中だ。,get underway で「始まる」。under way と二語でも書く。
E09149,1,3,unstable,形容詞,不安定な,likely to change or fall suddenly,The ladder felt unstable on the soft ground.,そのはしごは柔らかい地面の上で不安定に感じた。,stable の否定。人の情緒や政情にも使う。名詞は instability。
E09150,1,3,upstairs,副詞,階上へ、二階に,on or to a higher floor of a building,She went upstairs to answer the phone.,彼女は電話に出るために二階へ上がった。,前置詞は不要で go upstairs と言う。対は downstairs。
E09151,1,3,paper over,句動詞,取り繕う、ごまかす,to hide a problem instead of solving it,The statement papers over the real disagreement.,その声明は本当の対立を取り繕っている。,paper over the cracks（ひび割れを紙で覆う）という言い方から。
E09152,1,3,on paper,熟語,書類上は、理屈では,"in theory, though maybe not in reality",On paper the plan looks perfect.,書類の上ではその計画は完璧に見える。,「実際は違うかもしれない」という含みで使うことが多い。
E09153,1,3,abundance,名詞,豊富、大量,a very large quantity of something,The region has an abundance of clean water.,その地域はきれいな水が豊富だ。,an abundance of ~ の形が基本。形容詞は abundant。
E09154,1,3,ant,名詞,アリ,a small insect that lives in large groups,A line of ants crossed the kitchen floor.,アリの列が台所の床を横切った。,aunt（おば）と発音が近いので注意。働きアリは worker ant。
E09155,1,3,antique,名詞,骨董品,an old object valued because of its age,She collects antiques from the Victorian era.,彼女はビクトリア朝時代の骨董品を集めている。,形容詞でも使う。アクセントは後ろの -tique。
E09156,1,3,baptist,名詞,バプテスト派の信者,a member of a Christian group that baptizes adults,He grew up in a Baptist family in the South.,彼は南部のバプテスト派の家庭で育った。,宗派名なので普通は大文字。動詞は baptize（洗礼を施す）。
E09157,1,3,behavioral,形容詞,行動の,relating to the way people or animals act,The study looked at behavioral changes in teenagers.,その研究は十代の若者の行動の変化を調べた。,behavior の形容詞。英国つづりは behavioural。
E09158,1,3,congressman,名詞,下院議員,a man who is a member of the US Congress,The congressman voted against the new bill.,その下院議員は新しい法案に反対票を投じた。,女性は congresswoman。中立には member of Congress。
E09159,1,3,cooperative,形容詞,協力的な,willing to help and work with others,The witness was polite and cooperative.,その目撃者は礼儀正しく協力的だった。,名詞では「協同組合」。短縮形は co-op。
E09160,1,3,correlation,名詞,相関関係,a connection between two things that change together,There is a strong correlation between sleep and mood.,睡眠と気分の間には強い相関がある。,相関は因果ではない。動詞は correlate。
E09161,1,3,coupon,名詞,クーポン、割引券,a printed ticket that gives a discount,Use this coupon for ten percent off.,10パーセント引きにこのクーポンをお使いください。,発音は「クーポン」でも「キューポン」でもよい。voucher も類語。
E09162,1,3,dentist,名詞,歯科医,a doctor who treats teeth,I have an appointment with the dentist at three.,3時に歯科医の予約がある。,go to the dentist の形が普通。歯科医院は dentist's。
E09163,1,3,fellowship,名詞,交わり、研究奨学金,friendly association; money given to support study,She won a two-year research fellowship.,彼女は2年間の研究奨学金を獲得した。,fellow（仲間）から。大学では研究員の地位も指す。
E09164,1,3,fictional,形容詞,架空の,invented for a story and not real,The novel is set in a fictional town.,その小説は架空の町を舞台にしている。,fiction の形容詞。fictitious は「偽りの」に近い。
E09165,1,3,fringe,名詞,周辺、へり、少数派,the outer edge of something or a small extreme group,The party appeals mainly to the political fringe.,その政党は主に政治の少数過激層に訴える。,髪型の「前髪」（英国語）や布の「房飾り」の意味もある。
E09166,1,3,instinct,名詞,本能、直感,a natural feeling that makes you act without thinking,Her first instinct was to call for help.,彼女の最初の直感は助けを呼ぶことだった。,形容詞は instinctive。by instinct で「本能的に」。
E09167,1,3,irony,名詞,皮肉、皮肉な結果,the funny or sad difference between what happens and what was expected,The irony is that the safety device caused the accident.,皮肉なことに、その安全装置が事故を招いた。,形容詞は ironic。iron（鉄）とは無関係の語。
E09168,1,3,judgement,名詞,判断、判決,the ability to decide well; a decision by a court,It was a serious error of judgement.,それは重大な判断の誤りだった。,米国つづりは judgment。裁判の判決の意味でも使う。
E09169,1,3,judiciary,名詞,司法、司法部,the judges and courts of a country as a whole,An independent judiciary protects citizens' rights.,独立した司法が市民の権利を守る。,立法 legislature、行政 executive と並ぶ三権の一つ。
E09170,1,3,legion,名詞,軍団、多数,a large group of soldiers or of people,A legion of fans waited outside the hall.,大勢のファンがホールの外で待っていた。,古代ローマの軍団が語源。形容詞で「非常に多い」の用法もある。
E09171,1,3,maid,名詞,お手伝い、メイド,a woman employed to clean and do housework,The hotel maid changed the towels every morning.,ホテルの客室係は毎朝タオルを取り替えた。,made（make の過去形）と同音。housemaid とも言う。
E09172,1,3,mindset,名詞,考え方、心構え,a fixed way of thinking about things,Changing the team's mindset took a whole year.,チームの考え方を変えるのに丸一年かかった。,growth mindset（成長志向）という言い方が近年よく使われる。
E09173,1,3,mistress,名詞,女主人、愛人,a woman in control of a house; a man's secret lover,The dog waited quietly for its mistress.,その犬は静かに女主人を待っていた。,master の女性形。文脈によって意味が大きく変わる語。
E09174,1,3,morality,名詞,道徳、倫理,ideas about what is right and wrong behavior,The debate raised questions about public morality.,その議論は公共の道徳についての問いを投げかけた。,形容詞は moral。mortality（死亡率）とつづりが近い。
E09175,1,3,mortal,形容詞,死ぬ運命の、致命的な,certain to die; causing death,The hero learns that he is only mortal.,その主人公は自分もいずれ死ぬ身だと知る。,immortal（不死の）の対。mortal wound は「致命傷」。
E09176,1,3,nonprofit,形容詞,非営利の,not existing to make money,She works for a small nonprofit organization.,彼女は小さな非営利団体で働いている。,名詞でも使う。英国では non-profit や not-for-profit。
E09177,1,3,operative,形容詞,有効な、稼働中の,working or in effect,The new rules become operative next month.,新しい規則は来月から有効になる。,名詞で「工作員、職人」の意味もある。operate の派生語。
E09178,1,3,pickup,名詞,小型トラック、集荷,a small truck; the act of collecting something,He loaded the boxes into his pickup.,彼は箱を小型トラックに積み込んだ。,動詞句 pick up を名詞にした語。集荷や送迎にも使う。
E09179,1,3,prestigious,形容詞,名声のある、権威ある,respected and admired by many people,She won a prestigious award for her research.,彼女は研究で権威ある賞を受けた。,名詞は prestige。大学や賞を褒めるときの定番の語。
E09180,1,3,referee,名詞,審判、レフェリー,a person who controls a game and applies the rules,The referee stopped the match after the injury.,審判はけがの後に試合を止めた。,学術論文の査読者も referee と呼ぶ。umpire は野球などの審判。
E09181,1,3,relay,動詞,中継する、伝える,to pass a message or signal on to someone else,Please relay this message to the night shift.,この伝言を夜勤の人たちに伝えてください。,名詞で「リレー競走、中継装置」。動詞の発音は後ろにアクセント。
E09182,1,3,rig,動詞,不正操作する、装備する,to arrange something dishonestly; to fit equipment,They accused the officials of rigging the vote.,彼らは当局が投票を不正操作したと非難した。,名詞で「掘削装置、大型トラック」。rigged election は「不正選挙」。
E09183,1,3,sovereignty,名詞,主権、統治権,the right of a country to govern itself,The treaty respects the sovereignty of both nations.,その条約は両国の主権を尊重している。,形容詞 sovereign は「主権を持つ」、名詞では「君主」。
E09184,1,3,sunlight,名詞,日光,the light that comes from the sun,Bright sunlight filled the small room.,明るい日光が小さな部屋を満たした。,数えられない名詞。in direct sunlight（直射日光の下で）。
E09185,1,3,surf,動詞,波乗りをする、ネットを見て回る,to ride waves on a board; to look through websites,They surf every morning before work.,彼らは仕事の前に毎朝波乗りをする。,surf the web（ネットを見て回る）の用法も定着している。
E09186,1,3,symbolic,形容詞,象徴的な,representing an idea rather than being practical,The visit was largely symbolic.,その訪問は主に象徴的なものだった。,symbol の形容詞。「実質より形だけ」の含みで使うことも多い。
E09187,1,3,taxpayer,名詞,納税者,a person who pays taxes to the government,The project will cost taxpayers millions.,その事業は納税者に何百万もの負担をかける。,報道で at taxpayers' expense（税金で）という形が頻出。
E09188,1,3,thrust,動詞,強く押す、突き出す,to push something suddenly and with force,He thrust the letter into my hand.,彼はその手紙を私の手に押し付けた。,過去形も thrust で無変化。名詞で「推進力、要旨」。
E09189,1,3,trilogy,名詞,三部作,a set of three books or films that form one story,The final book of the trilogy comes out in May.,その三部作の最終巻は5月に出る。,tri- は「3」。二部作は duology、四部作は tetralogy。
E09190,1,3,wheelchair,名詞,車いす,a chair with wheels for a person who cannot walk,The station now has ramps for wheelchair users.,その駅には今では車いす利用者向けの傾斜路がある。,wheelchair access（車いすでの利用のしやすさ）は頻出表現。
E09191,1,3,cut both ways,慣用句,良い面と悪い面がある,to have both good and bad effects at the same time,More freedom for staff cuts both ways.,職員の裁量を増やすことには良い面も悪い面もある。,刃が両側に切れる様子から。議論で反論するときに便利。
E09192,1,3,cowboy,名詞,カウボーイ、いい加減な業者,a man who looks after cattle on horseback,The film shows the hard life of a cowboy.,その映画はカウボーイの厳しい生活を描いている。,英国語では「手抜き業者」の意味でも使う。
E09193,1,3,tomato,名詞,トマト,a soft round red fruit eaten in salads,Add a chopped tomato to the sauce.,刻んだトマトをソースに加えてください。,複数形は tomatoes と -es を付ける。英米で発音が異なる。
E09194,1,3,atm,名詞,現金自動預払機,a machine in a wall that gives out cash,I stopped at an ATM to get some cash.,現金を下ろすために現金自動預払機に立ち寄った。,automated teller machine の頭字語。英国では cashpoint とも。
E09195,1,3,autonomous,形容詞,自律的な、自治の,able to act or govern without outside control,The company is testing autonomous delivery vehicles.,その会社は自律走行の配送車を試験している。,名詞は autonomy（自治、自律性）。自動運転の記事で頻出。
E09196,1,3,bait,名詞,えさ、おとり,food or an offer used to attract and trap someone,He put fresh bait on the hook.,彼は釣り針に新しいえさを付けた。,clickbait（釣り見出し）という語にも入っている。
E09197,1,3,bark,動詞,ほえる,to make the loud sound a dog makes,The dog barks whenever the doorbell rings.,その犬は玄関の呼び鈴が鳴るたびにほえる。,同じつづりで名詞「木の皮」もある。bark up the wrong tree は「見当違いをする」。
E09198,1,3,blogger,名詞,ブログを書く人,a person who writes regularly on a website,A food blogger reviewed the new restaurant.,料理ブロガーがその新しい店を批評した。,blog は web log の短縮形。動詞は blog。
E09199,1,3,brotherhood,名詞,兄弟愛、同胞団,a feeling of friendship between men; an organized group,The union was built on a sense of brotherhood.,その組合は同胞意識の上に築かれた。,-hood は状態を表す接尾辞。childhood、neighborhood と同じ。
E09200,1,3,carriage,名詞,馬車、客車,a vehicle pulled by horses; a passenger part of a train,A horse-drawn carriage waited outside the church.,馬車が教会の外で待っていた。,英国では列車の客車。carry（運ぶ）と同じ語源。
E09201,1,3,censorship,名詞,検閲,the practice of removing parts of books or news,The new law was criticized as censorship.,その新しい法律は検閲だと批判された。,動詞は censor。census（国勢調査）と混同しないこと。
E09202,1,3,comp,名詞,無料招待、比較対象,something given free; a similar item used for comparison,The band gave us two comps for the show.,そのバンドは公演の招待券を2枚くれた。,complimentary や comparison の短縮形。口語的な語。
E09203,1,3,compilation,名詞,編集、編集物,a collection of things gathered into one work,The album is a compilation of her early songs.,そのアルバムは彼女の初期の曲を集めたものだ。,動詞は compile。プログラムの「コンパイル」も同じ語。
E09204,1,3,correspondence,名詞,文通、一致,letters between people; a close similarity,All correspondence should be sent to the head office.,すべての通信文は本社宛てに送ってください。,動詞は correspond。「対応関係」の意味でも使う。
E09205,1,3,diagram,名詞,図、図表,a simple drawing that explains how something works,The diagram shows how the parts fit together.,その図は部品がどう組み合わさるかを示している。,動詞でも使える。graph（グラフ）や chart とは区別する。
E09206,1,3,farther,副詞,より遠くに,at or to a greater distance,We walked farther than we had planned.,私たちは予定より遠くまで歩いた。,far の比較級。距離は farther、程度は further が原則。
E09207,1,3,favorable,形容詞,好意的な、有利な,showing approval or giving an advantage,The book received favorable reviews.,その本は好意的な書評を受けた。,英国つづりは favourable。favorable conditions は「好条件」。
E09208,1,3,feminism,名詞,女性解放思想,the belief that women should have equal rights,Her essays are an important text of modern feminism.,彼女の随筆は現代のフェミニズムの重要な文献だ。,支持者は feminist。female（女性の）と語源を共有する。
E09209,1,3,gasoline,名詞,ガソリン,the liquid fuel used in most cars,Gasoline prices rose again last week.,ガソリン価格は先週また上がった。,米国語。英国では petrol。口語では gas と短く言う。
E09210,1,3,genesis,名詞,起源、始まり,the beginning or origin of something,The genesis of the project was a simple question.,その企画の始まりは単純な問いだった。,聖書の「創世記」も Genesis。gene（遺伝子）と同じ語源。
E09211,1,3,geographical,形容詞,地理的な,relating to the physical features of an area,The report notes wide geographical differences.,その報告書は地理的な大きな違いを指摘している。,geographic とも言う。名詞は geography。
E09212,1,3,governmental,形容詞,政府の,relating to the government of a country,The museum receives no governmental support.,その博物館は政府の支援を受けていない。,government の形容詞。non-governmental（非政府の）が NGO の N。
E09213,1,3,grandson,名詞,孫息子,the son of your son or daughter,Her grandson visits every Sunday.,彼女の孫息子は毎週日曜日に訪ねてくる。,女性は granddaughter。grand- は一世代離れた関係を表す。
E09214,1,3,incomplete,形容詞,不完全な、未完成の,not finished or missing some parts,The application was returned because it was incomplete.,その申請書は不備があったため差し戻された。,complete に否定の in- が付いた語。
E09215,1,3,lengthy,形容詞,長々とした,"continuing for a long time, often too long","After a lengthy discussion, they finally agreed.",長々とした議論の末、彼らはようやく合意した。,length（長さ）から。単に long より「長すぎる」含みが強い。
E09216,1,3,levy,動詞,課す、徴収する,to officially demand a tax or a fee,The city may levy a new tax on hotels.,市はホテルに新税を課すかもしれない。,名詞でも「課税、賦課金」。impose と似た使い方をする。
E09217,1,3,manipulation,名詞,操作、巧みな操り,the act of controlling someone or something skillfully or unfairly,The report warned of market manipulation.,その報告書は市場操作について警告した。,動詞は manipulate。手を意味するラテン語 manus が語源。
E09218,1,3,necklace,名詞,ネックレス、首飾り,a piece of jewelry worn around the neck,She wore a simple silver necklace.,彼女は素朴な銀のネックレスを着けていた。,neck（首）+ lace（ひも）。発音は「ネックレス」より「ネクリス」に近い。
E09219,1,3,proposition,名詞,提案、命題,a suggestion or a statement to be judged true or false,The merger is an attractive business proposition.,その合併は魅力的な事業提案だ。,動詞 propose から。米国の住民投票の議案も proposition と呼ぶ。
E09220,1,3,spinal,形容詞,背骨の、脊椎の,relating to the bones of the back,He suffered a serious spinal injury.,彼は重い脊椎の負傷を負った。,名詞は spine（背骨）。spinal cord は「脊髄」。
E09221,1,3,spit,動詞,つばを吐く,to force liquid out of your mouth,It is rude to spit on the street.,路上でつばを吐くのは無礼だ。,過去形は spat（米国では spit も）。spit out で「吐き出す、言い放つ」。
E09222,1,3,splash,動詞,はねかける、水しぶきを上げる,to make liquid fly around in drops,A passing truck splashed water on my coat.,通り過ぎるトラックが私の上着に水をはねかけた。,名詞で「水しぶき」。make a splash は「話題をさらう」。
E09223,1,3,successive,形容詞,連続する,following one after another without a break,The team has won three successive matches.,そのチームは3試合連続で勝っている。,successful（成功した）と混同しやすい。名詞は succession。
E09224,1,3,superhero,名詞,スーパーヒーロー,a character in stories with special powers who fights evil,The film is another superhero story.,その映画もまたスーパーヒーロー物だ。,複数形は superheroes。女性は superheroine とも言う。
E09225,1,3,therapeutic,形容詞,治療の、癒やしになる,helping to cure illness or make you feel better,Gardening has a therapeutic effect on many people.,園芸は多くの人にとって癒やしの効果がある。,名詞は therapy。アクセントは -peu- の位置にある。
E09226,1,3,undergraduate,名詞,学部生,a university student who has not yet taken a first degree,She teaches an undergraduate course in history.,彼女は歴史の学部生向け講義を教えている。,大学院生は graduate student（英国では postgraduate）。
E09227,1,3,undertaken,動詞,引き受けた、着手した,"the past participle of undertake, to start or accept a task",Major repairs have been undertaken this year.,今年は大がかりな修理が行われた。,undertake - undertook - undertaken と変化する。
E09228,1,3,uranium,名詞,ウラン,a heavy radioactive metal used to make nuclear power,The plant uses enriched uranium as fuel.,その発電所は濃縮ウランを燃料として使う。,元素記号は U。天王星 Uranus にちなむ名前。
E09229,1,3,volleyball,名詞,バレーボール,a game in which two teams hit a ball over a net,They play beach volleyball every weekend.,彼らは毎週末ビーチバレーをする。,volley は「打ち返し」。競技名なので冠詞は付けない。
E09230,1,3,run a risk,熟語,危険を冒す,to do something that may bring harm or loss,You run a risk by ignoring the warning.,その警告を無視すると危険を冒すことになる。,run the risk of ~ing の形も同じくらいよく使う。
E09231,1,3,pass out,句動詞,気絶する、配る,to become unconscious; to give things to a group,He passed out in the heat and was taken outside.,彼は暑さで気を失い、外に運ばれた。,「配る」の意味もあり pass out leaflets と言う。
E09232,1,3,pass for,句動詞,～で通る,to be accepted as something you are not,With that accent he could pass for a local.,そのなまりなら彼は地元の人で通るだろう。,本当は違うのに「そう見なされる」という含みがある。
E09233,1,3,pass by,句動詞,通り過ぎる,to move past someone or something,A parade passed by our office window.,行列が私たちの事務所の窓の前を通り過ぎた。,時が過ぎる意味でも使う。pass someone by は「機会が去る」。
E09234,1,3,pass away,句動詞,亡くなる,"to die, said in a gentle way",Her grandfather passed away last spring.,彼女の祖父は昨年の春に亡くなった。,die の遠回しな言い方。訃報を伝えるときに使う。
E09235,1,3,miss the mark,慣用句,的を外す、失敗する,to fail to achieve the intended result,The advertisement missed the mark with young buyers.,その広告は若い購買層には的を外していた。,弓が的を外す様子から。hit the mark はその反対。
E09236,1,3,mark up,句動詞,値上げする、書き込む,to raise a price; to write corrections on a text,Shops mark up imported goods heavily.,店は輸入品に大きく値段を上乗せする。,名詞 markup は「値上げ幅」や HTML の「マークアップ」。
E09237,1,3,make one's mark,慣用句,名を上げる,to become well known for what you do,She made her mark as a documentary director.,彼女は記録映画の監督として名を上げた。,one's には his や her など所有格を入れて使う。
E09238,1,3,come to pass,熟語,起こる、実現する,"to happen, especially as expected or predicted",His warning eventually came to pass.,彼の警告は結局現実のものとなった。,やや古風で文語的な言い方。聖書によく出る表現。
E09239,1,3,teammate,名詞,チームの仲間,a person who plays or works on the same team,He thanked his teammates after the win.,彼は勝利の後にチームの仲間に感謝した。,team + mate。classmate、roommate と同じ作り方。
E09240,1,3,analyze,動詞,分析する,to examine something carefully to understand it,We analyzed the sales data by region.,私たちは地域別に売上データを分析した。,英国つづりは analyse。名詞は analysis、複数は analyses。
E09241,1,3,advertisement,名詞,広告,a notice or film that tries to sell something,They placed an advertisement in the local paper.,彼らは地元紙に広告を出した。,短縮形は ad。米英でアクセントの位置が異なる。
E09242,1,3,atmospheric,形容詞,大気の、雰囲気のある,relating to the air around the earth; creating a mood,Scientists measured atmospheric carbon dioxide.,科学者たちは大気中の二酸化炭素を測定した。,名詞は atmosphere。「雰囲気のある」の意味でも使う。
E09243,1,3,creep,動詞,忍び寄る、はう,to move slowly and quietly to avoid being noticed,A cat crept along the top of the wall.,猫が塀の上を静かに進んでいった。,過去形は crept。名詞では「気味の悪い人」の意味の口語。
