登録NO,枝番,レベル,英単語,品詞,意味(日本語),意味(英語),例文(英語),例文(日本語),解説
E08229,1,3,icon,名詞,象徴的存在、アイコン,a famous person or thing seen as a symbol; a small picture on a screen,She became a fashion icon in the nineties.,彼女は90年代にファッションの象徴となった。,パソコンの「アイコン」も同じ語。形容詞は iconic。
E08230,1,3,infinite,形容詞,無限の、限りない,having no end or limit,Space seems infinite to the human eye.,宇宙は人の目には無限に見える。,in（否定）+ finite（有限の）。名詞は infinity（無限）。
E08231,1,3,legislature,名詞,立法府、議会,the group of people with the power to make laws,The state legislature passed the budget bill.,州議会は予算案を可決した。,legislation は「法律・立法」、legislator は「議員」。
E08232,1,3,marathon,名詞,マラソン、長丁場,a running race of about 42 kilometers; a long difficult task,He finished his first marathon in four hours.,彼は初めてのマラソンを4時間で完走した。,ギリシャの地名から。a marathon meeting は「長時間の会議」。
E08233,1,3,paradise,名詞,楽園、天国,a perfect place where everyone is happy,The island is a paradise for divers.,その島はダイバーにとって楽園だ。,宗教的な「天国」も指す。a shopper's paradise のように比喩で使う。
E08234,1,3,presidency,名詞,大統領の職、任期,the position or period of being president,He announced his run for the presidency.,彼は大統領選への出馬を表明した。,president の職や在任期間を指す抽象名詞。
E08235,1,3,rocky,形容詞,岩だらけの、不安定な,covered with rocks; difficult and likely to fail,The path became rocky near the summit.,頂上近くで道は岩だらけになった。,a rocky start は「前途多難な出だし」。rock + y。
E08236,1,3,scratch,動詞,ひっかく、かく,to rub or cut a surface with something sharp,Be careful not to scratch the table.,テーブルに傷をつけないように気をつけて。,名詞で「かすり傷」。from scratch は「一から」。
E08237,1,3,shade,名詞,日陰、色合い,an area out of direct sunlight; a slight difference in color,We ate lunch in the shade of a tree.,私たちは木陰で昼食をとった。,shadow は「影の形」、shade は「日の当たらない場所」。
E08238,1,3,sheriff,名詞,保安官,an elected local police officer in the United States,The sheriff arrived at the scene within minutes.,保安官は数分で現場に到着した。,アメリカの郡単位の警察責任者。西部劇でおなじみの語。
E08239,1,3,sunshine,名詞,日光、日差し,the light and heat that comes from the sun,The garden gets plenty of sunshine in the morning.,その庭は午前中にたっぷり日が当たる。,不可算名詞。sunlight より暖かさや明るさの印象が強い。
E08240,1,3,tier,名詞,段、階層,one of several levels or layers in a structure or system,The cheapest tier includes only basic support.,最も安い階層には基本的なサポートしか含まれない。,tear（涙）とつづりが似るが発音は「ティア」。top-tier は「最上級の」。
E08241,1,3,vocal,形容詞,声の、遠慮なく言う,relating to the voice; expressing opinions strongly,Residents were vocal about the noise.,住民たちは騒音について遠慮なく声を上げた。,vocal cords は「声帯」。名詞では歌の「ボーカル」。
E08242,1,3,close in on,句動詞,～に迫る、包囲する,to move nearer to someone or something in order to catch it,Police were closing in on the suspects.,警察は容疑者たちに迫っていた。,追う側が距離を詰める動き。記録に「迫る」意味でも使う。
E08243,1,3,admission,名詞,入場、入学許可、告白,permission to enter; the act of admitting something is true,Admission to the museum is free on Sundays.,その博物館は日曜日は入場無料だ。,動詞は admit。admission of guilt は「罪の自白」。
E08244,1,3,bacon,名詞,ベーコン,salted or smoked meat from the back or sides of a pig,He fried bacon and eggs for breakfast.,彼は朝食にベーコンエッグを焼いた。,不可算名詞なので a bacon とは言わない。bring home the bacon は「生活費を稼ぐ」。
E08245,1,3,burst,動詞,破裂する、突然～する,"to break open suddenly, or to do something suddenly",The pipe burst during the cold night.,寒い夜のうちに水道管が破裂した。,過去形も過去分詞も burst。burst into tears は「わっと泣き出す」。
E08246,1,3,cattle,名詞,牛、畜牛,cows and bulls kept on a farm for milk or meat,The farmer keeps two hundred cattle.,その農場主は200頭の牛を飼っている。,常に複数扱いで、a cattle とは言わない。1頭は a cow / a head of cattle。
E08247,1,3,classroom,名詞,教室,a room in a school where lessons are taught,The classroom was quiet during the test.,試験中、教室は静かだった。,class + room。in the classroom で「授業の場で」という比喩にもなる。
E08248,1,3,earthquake,名詞,地震,a sudden violent shaking of the ground,A strong earthquake struck the coast last night.,昨夜、強い地震が沿岸を襲った。,earth（大地）+ quake（揺れる）。口語では単に quake とも言う。
E08249,1,3,ion,名詞,イオン,an atom that has an electric charge,Salt separates into ions in water.,塩は水の中でイオンに分かれる。,理科でおなじみの語。形容詞は ionic。発音は「アイオン」。
E08250,1,3,lesbian,名詞,レズビアン、同性愛の女性,a woman who is romantically attracted to women,She is active in a lesbian and gay rights group.,彼女は同性愛者の権利団体で活動している。,形容詞としても使う。ギリシャのレスボス島に由来する語。
E08251,1,3,mathematics,名詞,数学,"the study of numbers, shapes and space",Mathematics is required for the engineering course.,工学課程では数学が必修だ。,形は複数でも単数扱い。短縮形は英で maths、米で math。
E08252,1,3,medication,名詞,薬、薬物治療,medicine used to treat an illness,He takes medication for high blood pressure.,彼は高血圧の薬を飲んでいる。,medicine より医療現場向きの語。be on medication は「服薬中である」。
E08253,1,3,par,名詞,同等、標準、パー,the usual or expected standard or level,Her performance was on par with the best.,彼女の成績は最上位と同等だった。,ゴルフの「パー」から。below par は「調子が悪い」。
E08254,1,3,podcast,名詞,ポッドキャスト,a recorded program that you can download and listen to,I listen to a news podcast on the train.,私は電車でニュースのポッドキャストを聞いている。,iPod + broadcast の合成語。動詞としても使われる。
E08255,1,3,salad,名詞,サラダ,"a cold dish of raw vegetables, often with dressing",She ordered a green salad with the soup.,彼女はスープと一緒にグリーンサラダを注文した。,数えるときは a salad でよい。salad days は「若く未熟な時代」。
E08256,1,3,scholarship,名詞,奨学金、学識,money given to a student to pay for study; deep learning,He won a scholarship to study abroad.,彼は留学のための奨学金を得た。,scholar（学者）+ ship。返済不要の給付型を指すことが多い。
E08257,1,3,soup,名詞,スープ,a liquid food made by boiling meat or vegetables,A bowl of hot soup warmed us up.,熱いスープ1杯で私たちは温まった。,不可算。数えるときは a bowl of soup。in the soup は「困った状況で」。
E08258,1,3,southeast,名詞,南東、南東部,the direction or area between south and east,The storm moved toward the southeast.,嵐は南東へ進んだ。,形容詞・副詞にもなる。southeastern は「南東の」。
E08259,1,3,strain,名詞,重圧、緊張、ひずみ,pressure or force that causes damage or worry,The long hours put a strain on his health.,長時間労働が彼の健康に負担をかけた。,動詞で「緊張させる・こす」。put a strain on の形が多い。
E08260,1,3,torture,名詞,拷問、苦痛,the act of causing severe pain to punish or force someone,The report accused the guards of torture.,その報告書は看守たちの拷問を告発した。,動詞でも使う。口語で「とてもつらいこと」を大げさに言うこともある。
E08261,1,3,wait up,句動詞,寝ないで待つ、待ってくれ,to stay awake waiting for someone; to stop and wait,Don't wait up for me tonight.,今夜は寝ないで待たなくていいよ。,Wait up! と呼びかければ「ちょっと待って」の意味になる。
E08262,1,3,wait out,句動詞,終わるまで待つ、やり過ごす,to wait until something unpleasant has finished,We waited out the storm in a cafe.,私たちは嵐が過ぎるまでカフェで待った。,目的語は嵐や騒動など、過ぎ去るのを待つ対象。
E08263,1,3,move out,句動詞,引っ越して出る、退去する,to leave a place where you have been living,They moved out of the apartment last week.,彼らは先週そのアパートを引き払った。,反対は move in。of を付けて元の住まいを示す。
E08264,1,3,move in,句動詞,引っ越してくる、入居する,to start living in a new home,A young couple moved in next door.,若い夫婦が隣に引っ越してきた。,move in with someone なら「同居を始める」。
E08265,1,3,scream,動詞,悲鳴を上げる、叫ぶ,to make a loud high cry because of fear or pain,She screamed when the lights went out.,明かりが消えると彼女は悲鳴を上げた。,shout は「大声で言う」、scream は恐怖や痛みの叫び。名詞でも使う。
E08266,1,3,aboard,副詞,乗って、搭乗して,"on or onto a ship, plane, train or bus",All passengers are now aboard.,乗客は全員すでに搭乗している。,前置詞にもなる。Welcome aboard! は新入りへの歓迎の言葉。
E08267,1,3,accent,名詞,なまり、アクセント,"the way someone pronounces words, showing where they are from",She speaks English with a slight French accent.,彼女は少しフランス語なまりの英語を話す。,語の「強勢」も accent。文字の上に付く記号も指す。
E08268,1,3,addiction,名詞,依存、中毒,a strong need to keep doing or taking something,He is being treated for gambling addiction.,彼はギャンブル依存症の治療を受けている。,形容詞は addicted、addictive は「習慣性のある」。
E08269,1,3,awake,形容詞,目が覚めて、起きて,not sleeping,The baby stayed awake until midnight.,赤ん坊は真夜中まで起きていた。,名詞の前には置かない叙述用法の形容詞。動詞では「目覚める」。
E08270,1,3,cow,名詞,雌牛、乳牛,a large farm animal kept for milk or meat,The cows were grazing in the field.,牛たちは野原で草を食べていた。,雄は bull、子牛は calf、集合的には cattle。
E08271,1,3,curve,名詞,曲線、カーブ,a line that bends smoothly without corners,The road makes a sharp curve near the bridge.,道は橋の近くで急カーブしている。,動詞で「曲がる」。learning curve は「習熟の度合い」。
E08272,1,3,duration,名詞,継続期間、持続,the length of time that something continues,The duration of the flight is about ten hours.,その便の飛行時間はおよそ10時間だ。,for the duration of で「～の間ずっと」。動詞は endure と同語源。
E08273,1,3,fifteen,名詞,15,the number 15,Fifteen people signed up for the class.,15人がその講座に申し込んだ。,序数は fifteenth。five ではなく fif- になる点に注意。
E08274,1,3,grandmother,名詞,祖母,the mother of one of your parents,My grandmother taught me how to cook.,祖母が私に料理を教えてくれた。,口語では grandma や granny。対は grandfather。
E08275,1,3,horn,名詞,角、警笛,a hard pointed growth on an animal's head; a device that makes a loud sound,The driver sounded the horn twice.,運転手は2度クラクションを鳴らした。,楽器の「ホルン」も horn。blow one's own horn は「自慢する」。
E08276,1,3,immune,形容詞,免疫のある、影響を受けない,protected against a disease; not affected by something,No company is immune to market changes.,市場の変化と無縁な会社などない。,前置詞は to。名詞は immunity。immune system は「免疫系」。
E08277,1,3,inflation,名詞,インフレ、物価上昇,a general rise in prices over time,Inflation reached four percent last year.,昨年インフレ率は4パーセントに達した。,反対は deflation。動詞 inflate は「膨らませる」。
E08278,1,3,intensity,名詞,強さ、激しさ,the strength or force of something,The intensity of the wind increased at night.,夜になって風の強さが増した。,形容詞は intense。光や感情の強さにも使う。
E08279,1,3,lecture,名詞,講義、説教,a talk given to teach people about a subject,The professor gave a lecture on climate change.,教授は気候変動について講義をした。,動詞では「小言を言う」の意味にもなる。lecturer は「講師」。
E08280,1,3,meaningful,形容詞,意味のある、有意義な,having a clear purpose or important value,We had a meaningful discussion about the plan.,私たちはその計画について有意義な話し合いをした。,反対は meaningless。統計では「有意な」の意味でも使う。
E08281,1,3,northwest,名詞,北西、北西部,the direction or area between north and west,The wind is blowing from the northwest.,風は北西から吹いている。,形容詞・副詞にもなる。northwestern は「北西の」。
E08282,1,3,organ,名詞,臓器、器官、オルガン,a part of the body with a special function; a large musical instrument,The heart is a vital organ.,心臓は生命に欠かせない臓器だ。,organic（有機の）や organization と同語源で「働きを持つ仕組み」。
E08283,1,3,patrol,名詞,巡回、パトロール,the act of moving around an area to guard it,Guards make a patrol every two hours.,警備員は2時間ごとに巡回する。,動詞でも使い、-l を重ねて patrolled とつづる。
E08284,1,3,pig,名詞,豚,a farm animal with short legs kept for meat,The farmer feeds the pigs twice a day.,農場主は1日2回豚に餌をやる。,肉は pork。pigs might fly は「ありえない」という言い回し。
E08285,1,3,pile,名詞,山、積み重ね,a number of things placed on top of each other,A pile of documents sat on his desk.,書類の山が彼の机に置かれていた。,動詞で「積み上げる」。a pile of で「たくさんの」。
E08286,1,3,statistical,形容詞,統計の、統計上の,relating to the use of numbers to describe facts,The report includes a statistical analysis.,その報告書は統計分析を含んでいる。,名詞は statistics。副詞 statistically も論文で頻出。
E08287,1,3,sweat,名詞,汗,the liquid that comes out of your skin when you are hot,He wiped the sweat from his forehead.,彼は額の汗をぬぐった。,動詞でも使う。No sweat. は「お安いご用だ」。
E08288,1,3,tattoo,名詞,入れ墨、タトゥー,a picture or word marked permanently on the skin,He has a small tattoo on his arm.,彼は腕に小さな入れ墨を入れている。,複数形は tattoos。動詞で「入れ墨を入れる」。
E08289,1,3,teenage,形容詞,10代の,aged between thirteen and nineteen,The show is popular with teenage viewers.,その番組は10代の視聴者に人気だ。,名詞の前だけで使う。人を指す名詞は teenager。
E08290,1,3,zoo,名詞,動物園,a place where wild animals are kept for people to see,We took the children to the zoo on Sunday.,日曜に子どもたちを動物園へ連れて行った。,口語で「大混乱の場所」の比喩にも使う。複数形は zoos。
E08291,1,3,watch out for,句動詞,～に気をつける、警戒する,to be careful about something that may be dangerous,Watch out for ice on the road.,路面の凍結に気をつけて。,Watch out! だけで「危ない!」という警告になる。
E08292,1,3,run late,熟語,遅れている、予定より遅い,to be behind the planned time,"Sorry, I am running late for the meeting.",すみません、会議に遅れそうです。,be late は「遅刻した」、run late は「遅れ気味で進んでいる」。
E08293,1,3,ask around,句動詞,あちこち尋ねる、聞いて回る,to ask several people in order to get information,I will ask around and see who has a spare key.,誰が予備の鍵を持っているか聞いて回ってみます。,特定の相手ではなく、複数の人に当たるニュアンス。
E08294,1,3,ask after,句動詞,～の様子を尋ねる,to ask for news about how someone is,She asked after your mother yesterday.,彼女は昨日あなたのお母さんの様子を尋ねていた。,健康や近況を気遣う言い方。ask for は「求める」で別物。
E08295,1,3,lip,名詞,唇、へり,one of the two soft edges of your mouth,She bit her lip and said nothing.,彼女は唇をかんで何も言わなかった。,lip service は「口先だけの賛成」。容器の「縁」も指す。
E08296,1,3,playoff,名詞,優勝決定戦、プレーオフ,an extra game played to decide a winner,The team reached the playoff for the first time.,そのチームは初めてプレーオフに進出した。,しばしば複数形 playoffs。play off から生まれた名詞。
E08297,1,3,accordance,名詞,一致、合致,the state of agreeing with a rule or plan,The work was done in accordance with the contract.,作業は契約に従って行われた。,ほぼ in accordance with の形でしか使わない。書き言葉向き。
E08298,1,3,activist,名詞,活動家,a person who works hard for political or social change,Environmental activists gathered outside the building.,環境活動家たちが建物の外に集まった。,activism は「活動主義」。active（活動的な）から派生。
E08299,1,3,applicable,形容詞,適用できる、当てはまる,able to be used in a particular situation,This discount is applicable to students only.,この割引は学生にのみ適用される。,前置詞は to。書類では Not applicable（該当なし）を N/A と略す。
E08300,1,3,arrow,名詞,矢、矢印,"a thin stick with a point, shot from a bow; a sign showing direction",Follow the green arrow to the exit.,緑の矢印に従って出口へ進んでください。,bow and arrow で「弓矢」。画面の矢印キーも arrow key。
E08301,1,3,chancellor,名詞,首相、学長、財務大臣,"the head of a government, university or ministry in some countries",The chancellor announced a new tax plan.,財務大臣は新しい税制案を発表した。,ドイツでは「首相」、英国では「財務大臣」、米国の大学では「学長」。
E08302,1,3,companion,名詞,仲間、連れ,a person or animal that spends time with you,The dog was her constant companion.,その犬は彼女のいつも変わらぬ相棒だった。,friend より「一緒にいる相手」という側面が強い。travel companion（旅の連れ）。
E08303,1,3,consciousness,名詞,意識、自覚,the state of being awake and able to think,He lost consciousness after the fall.,彼は転落後に意識を失った。,形容詞は conscious。lose / regain consciousness が定番の形。
E08304,1,3,consultant,名詞,コンサルタント、顧問,an expert who gives professional advice to companies,We hired a consultant to review our systems.,私たちはシステムを見直すためにコンサルタントを雇った。,動詞は consult（相談する）。英国では「専門医」の意味もある。
E08305,1,3,courtesy,名詞,礼儀、丁重さ,polite behavior and respect for other people,He had the courtesy to send a written apology.,彼は書面で謝罪を送るだけの礼儀を持っていた。,courtesy of ... で「～の厚意により」。court（宮廷）に由来。
E08306,1,3,disc,名詞,円盤、ディスク,a thin flat round object,The data is stored on a single disc.,データは1枚のディスクに保存されている。,米つづりは disk。背骨の「椎間板」も disc と呼ぶ。
E08307,1,3,embassy,名詞,大使館,the official building where an ambassador works,She applied for a visa at the embassy.,彼女は大使館でビザを申請した。,首都に置かれるのが embassy、地方の出先は consulate（領事館）。
E08308,1,3,goodness,名詞,善良さ、良さ,the quality of being good or kind,She believes in the goodness of people.,彼女は人の善良さを信じている。,My goodness! は驚きの間投詞。for goodness' sake も定型表現。
E08309,1,3,guilt,名詞,罪悪感、有罪,the feeling of having done something wrong; the fact of being guilty,He felt terrible guilt about the accident.,彼はその事故についてひどい罪悪感を覚えた。,形容詞は guilty。反対の「無罪」は innocence。
E08310,1,3,helicopter,名詞,ヘリコプター,an aircraft with turning blades on top instead of wings,A rescue helicopter landed on the roof.,救助ヘリコプターが屋上に着陸した。,口語では chopper とも言う。helicopter parent は「過保護な親」。
E08311,1,3,homework,名詞,宿題、下調べ,school work that students do at home,The teacher gave us homework for the weekend.,先生は週末の宿題を出した。,不可算なので a homework とは言わない。do one's homework は「下調べをする」。
E08312,1,3,iconic,形容詞,象徴的な、あこがれの,very famous and seen as a symbol of something,The tower is an iconic image of the city.,その塔は町を象徴する光景だ。,名詞は icon。近年、広告や記事で多用される語。
E08313,1,3,mechanics,名詞,力学、仕組み,the science of movement and forces; the way something works,He studied the mechanics of flight.,彼は飛行の力学を学んだ。,学問名としては単数扱い。「整備士たち」の意味なら複数扱い。
E08314,1,3,miracle,名詞,奇跡,an event that seems impossible and is very lucky,It was a miracle that no one was hurt.,誰もけがをしなかったのは奇跡だった。,形容詞は miraculous。work a miracle は「奇跡を起こす」。
E08315,1,3,mud,名詞,泥、ぬかるみ,soft wet earth,Our boots were covered in mud.,私たちのブーツは泥だらけだった。,不可算名詞。形容詞は muddy。sling mud は「中傷する」。
E08316,1,3,protective,形容詞,保護する、守ろうとする,keeping someone or something safe from harm,Wear protective gloves when handling the acid.,その酸を扱うときは保護手袋を着けなさい。,前置詞は of。be protective of で「～を守ろうとする」。
E08317,1,3,reportedly,副詞,伝えられるところでは,"according to what people say, though it is not confirmed",The company reportedly plans to close two plants.,その会社は2つの工場を閉鎖する予定と伝えられている。,報道で「確認は取れていない」と断るときの決まり文句。
E08318,1,3,rookie,名詞,新人、ルーキー,a person who has just started a job or sport,The rookie scored in his first game.,その新人は初戦で得点した。,スポーツや警察でよく使う口語。recruit（新兵）が語源とされる。
E08319,1,3,sandwich,名詞,サンドイッチ,two pieces of bread with food between them,I bought a chicken sandwich for lunch.,昼食にチキンサンドを買った。,英国のサンドイッチ伯爵に由来。動詞で「はさむ」の意味もある。
E08320,1,3,separation,名詞,分離、別居,the act of dividing or keeping things apart,The separation of powers protects democracy.,権力の分立が民主主義を守る。,動詞は separate。夫婦の「別居」も separation。
E08321,1,3,ski,動詞,スキーをする,to move over snow on long narrow boards,We ski in the mountains every winter.,私たちは毎冬、山でスキーをする。,名詞では「スキー板」。過去形は skied、進行形は skiing。
E08322,1,3,sterling,名詞,英ポンド、純銀,the money used in Britain; silver of a standard purity,The price is listed in sterling.,価格は英ポンドで表示されている。,pound sterling の形が正式。形容詞で「優れた」の意味もある。
E08323,1,3,theft,名詞,窃盗、盗み,the crime of stealing something,He was arrested for car theft.,彼は自動車窃盗で逮捕された。,動詞は steal、人は thief。robbery は暴力を伴う強盗。
E08324,1,3,valve,名詞,弁、バルブ,a part that controls the flow of liquid or gas,Close the valve before changing the pipe.,配管を替える前に弁を閉めてください。,心臓の「弁」も valve。safety valve は「安全弁」。
E08325,1,3,visa,名詞,ビザ、査証,an official mark in a passport allowing entry to a country,You need a visa to work in that country.,その国で働くにはビザが必要だ。,複数形は visas。work visa、student visa のように使う。
E08326,1,3,stop short of,熟語,～まではしない、寸前で止まる,to almost do something but decide not to,The report stopped short of blaming the manager.,その報告書は部長を非難する寸前で止まった。,後ろは動名詞。批判や決断を「あと一歩で控える」ときに使う。
E08327,1,3,stay put,熟語,その場を動かない,to remain in the same place and not move,Stay put until I come back.,私が戻るまでそこを動かないで。,put は過去分詞で「置かれたまま」。命令文でよく使う。
E08328,1,3,run short of,熟語,～が不足する,to have almost none of something left,We ran short of paper halfway through.,途中で紙が足りなくなった。,run out of は「使い切る」、run short of は「残り少ない」。
E08329,1,3,make light of,慣用句,～を軽く扱う、軽視する,to treat something as less serious than it really is,Do not make light of his warning.,彼の警告を軽く見てはいけない。,light は「軽い」。反対は take seriously（真剣に受け止める）。
E08330,1,3,come up short,熟語,及ばない、目標に届かない,to fail to reach a goal or standard,The team came up short in the final minutes.,そのチームは残り数分で及ばなかった。,スポーツや売上の報道で多い。短いところで終わる、が元の絵。
E08331,1,3,come to light,慣用句,明るみに出る、発覚する,to become known to people after being hidden,New evidence came to light last week.,先週、新たな証拠が明るみに出た。,bring to light（明るみに出す）と対になる表現。
E08332,1,3,appreciation,名詞,感謝、理解、値上がり,thanks; understanding of the value of something,He showed his appreciation with a small gift.,彼はささやかな贈り物で感謝を表した。,動詞は appreciate。資産の「価値上昇」の意味もある。
E08333,1,3,athletic,形容詞,運動の、体格のよい,relating to sport; physically strong and active,She has an athletic build.,彼女は運動選手のような体格をしている。,名詞は athlete。athletics は「陸上競技・体育」。
E08334,1,3,deer,名詞,シカ,a wild animal that runs fast and often has horns,A deer crossed the road in front of us.,シカが私たちの前を横切った。,単複同形で、2頭でも two deer。肉は venison。
E08335,1,3,electoral,形容詞,選挙の,relating to elections or voting,The electoral system was reformed last year.,選挙制度は昨年改正された。,名詞は election。electoral college は米国の「選挙人団」。
E08336,1,3,entity,名詞,実体、組織体,something that exists separately from other things,The two firms remain separate legal entities.,その2社は法律上は別の組織のままだ。,legal entity は「法人」。抽象的で硬い語。
E08337,1,3,excessive,形容詞,過度の、行き過ぎた,much more than is reasonable or necessary,The fees were excessive for such a short trip.,そんな短い旅行には料金が高すぎた。,名詞は excess。副詞 excessively もよく使う。
E08338,1,3,feminist,名詞,女性の権利を求める人,a person who supports equal rights for women,She is a well-known feminist writer.,彼女は有名な女性の権利を訴える作家だ。,形容詞としても使う。主義は feminism。
E08339,1,3,jewelry,名詞,宝飾品、アクセサリー,"rings, necklaces and other objects worn as decoration",She keeps her jewelry in a small box.,彼女は宝飾品を小さな箱にしまっている。,不可算名詞。英つづりは jewellery。1点は a piece of jewelry。
E08340,1,3,journalism,名詞,報道、ジャーナリズム,the work of collecting and writing news,He teaches journalism at a local college.,彼は地元の大学で報道を教えている。,人は journalist。journal（日誌・専門誌）から。
