登録NO,枝番,レベル,英単語,品詞,意味(日本語),意味(英語),例文(英語),例文(日本語),解説
E06720,1,2,maim,動詞,重傷を負わせる、不具にする,to injure someone seriously and permanently,The blast maimed two workers.,その爆発で作業員2名が重傷を負った。,強い語。
E06721,1,2,nondescript,形容詞,特徴のない、平凡な,having no interesting features,The building is nondescript.,その建物には特徴がない。,describe ＋否定。
E06722,1,2,pliable,形容詞,曲げやすい、柔軟な,easy to bend or influence,The tube is pliable.,その管は曲げやすい。,flexible とほぼ同じ意味。
E06723,1,2,unkempt,形容詞,乱れた、手入れされていない,untidy in appearance,The yard looks unkempt.,その庭は手入れされていない。,kempt（整えられた）＋否定。
E06724,1,2,gratuity,名詞,チップ、心づけ,money given for good service,A gratuity is not required.,チップは不要です。,tip の丁寧な言い方。
E06725,1,2,underwriter,名詞,引受人、保険業者,a person who accepts financial risk,The underwriter assessed the policy.,引受人が保険を査定した。,underwrite（引き受ける）から。
E06726,1,2,spill over,熟語,波及する、あふれ出る,to spread to another area or group,The delay spilled over into testing.,遅れは試験工程にまで波及した。,名詞の spillover は「波及」。
E06727,1,2,assuage,動詞,和らげる、静める,to make an unpleasant feeling less severe,The reply assuaged their fears.,その返答は彼らの不安を和らげた。,発音はアスウェイジ。
E06728,1,2,engender,動詞,生じさせる、引き起こす,to cause a feeling or situation,Trust engenders cooperation.,信頼は協力を生む。,gender（生む）と同語源。
E06729,1,2,jubilant,形容詞,歓喜に満ちた、大喜びの,feeling great happiness after success,The team was jubilant.,チームは歓喜に沸いた。,名詞は jubilation。
E06730,1,2,laceration,名詞,裂傷、切り傷,a deep cut in the skin,He suffered a laceration.,彼は裂傷を負った。,lacerate は動詞。
E06731,1,2,pensive,形容詞,物思いにふけった,"thinking deeply, often sadly",She looked pensive.,彼女は物思いにふけって見えた。,pense（考える）から。
E06732,1,2,permeate,動詞,浸透する、行き渡る,to spread through every part,The idea permeated the company.,その考えは社内に浸透した。,名詞は permeation。
E06733,1,2,regress,動詞,後退する、退行する,to return to an earlier worse state,Performance regressed after the update.,更新の後、性能が後退した。,IT の regression test も同語源。
E06734,1,2,boil down to,熟語,要するに～ということだ,to have as the main point,It boils down to cost.,要するに費用の問題だ。,煮詰めるのが原義。
E06735,1,2,ramp up,熟語,増強する、加速する,to increase activity or production,We ramped up testing.,私たちは試験を増強した。,反対は ramp down。
E06736,1,2,microbe,名詞,微生物、細菌,a very small living thing seen only with a microscope,Microbes break down the waste.,微生物が廃棄物を分解する。,micro（小さい）＋ be（生物）。
E06737,1,2,cordially,副詞,心から、丁重に,in a warm and friendly way,You are cordially invited.,謹んでご招待いたします。,招待状の定型句。
E06738,1,2,grudgingly,副詞,しぶしぶ、いやいや,in an unwilling way,He grudgingly agreed.,彼はしぶしぶ同意した。,grudge から。
E06739,1,2,broach,動詞,（話題を）切り出す,to raise a difficult subject,She broached the topic carefully.,彼女は慎重にその話題を切り出した。,brooch（ブローチ）と同音。
E06740,1,2,clamor,名詞,叫び声、強い要求,a loud noise or demand from many people,There was a clamor for change.,変革を求める声が高まった。,イギリスでは clamour。
E06741,1,2,devastate,動詞,壊滅させる、打ちのめす,to destroy or upset severely,The flood devastated the town.,その洪水は町を壊滅させた。,形容詞は devastating。
E06742,1,2,forestall,動詞,先手を打つ、未然に防ぐ,to prevent something by acting first,We forestalled the complaint.,私たちは先手を打って苦情を防いだ。,fore（前）＋ stall。
E06743,1,2,gloat,動詞,ほくそ笑む、いい気になる,to show pleasure at your own success or another's failure,Don't gloat over their mistake.,彼らの失敗をいい気になって喜ばないでください。,gloat over の形で使う。
E06744,1,2,mirth,名詞,陽気さ、笑い,amusement and laughter,The remark caused mirth.,その発言は笑いを誘った。,文語的な語。
E06745,1,2,resuscitate,動詞,蘇生させる、復活させる,to bring someone back to consciousness,They resuscitated the patient.,彼らは患者を蘇生させた。,名詞は resuscitation。
E06746,1,2,reticent,形容詞,口数の少ない、控えめな,not willing to say much,He is reticent about the details.,彼は詳細について口が重い。,reluctant とは意味が違う。
E06747,1,2,vanquish,動詞,打ち負かす、征服する,to defeat completely,They vanquished the rival.,彼らは競争相手を打ち負かした。,文語的な語。
E06748,1,2,vehement,形容詞,激烈な、熱烈な,showing very strong feeling,He made a vehement denial.,彼は激しく否定した。,副詞は vehemently。
E06749,1,2,chives,名詞,チャイブ、あさつき,a herb with thin green leaves like grass,Sprinkle chives on the soup.,汁物にあさつきをふってください。,常に複数形。
E06750,1,2,tee up,熟語,準備を整える、お膳立てする,to prepare something for the next step,We teed up the demo for Friday.,金曜の実演の準備を整えた。,ゴルフのティーが由来。
E06751,1,2,drawdown,名詞,引き出し、減少,a reduction in an amount held,The drawdown lasted two months.,その減少は2か月続いた。,金融でよく使う。
E06752,1,2,mnemonic,名詞,記憶術、語呂合わせ,a pattern that helps you remember something,Use a mnemonic for the sequence.,その順番は語呂合わせで覚えてください。,m は発音しない（ニモニック）。
E06753,1,2,remittance,名詞,送金、送金額,money sent to someone,The remittance arrived today.,送金は今日届いた。,remit（送金する）から。
E06754,1,2,sterilize,動詞,殺菌する、滅菌する,to kill all germs on something,Sterilize the tools before use.,使用前に器具を滅菌してください。,イギリスでは sterilise。
E06755,1,2,alcove,名詞,くぼみ、床の間,a small space set back in a wall,A desk fits in the alcove.,くぼみに机がちょうど収まる。,日本の床の間の訳語にも使う。
E06756,1,2,dais,名詞,演壇、壇上,a raised platform at the front of a room,The speakers sat on the dais.,講演者は壇上に座った。,発音はデイイス。
E06757,1,2,dwindle,動詞,次第に減る、細る,to become gradually smaller,Reserves dwindled over the year.,蓄えは1年で次第に減った。,dwindle away の形も使う。
E06758,1,2,exonerate,動詞,無罪とする、疑いを晴らす,to officially say someone is not guilty,The review exonerated the team.,その検証はチームの疑いを晴らした。,名詞は exoneration。
E06759,1,2,grimace,名詞,しかめ面,an ugly expression showing pain or dislike,He made a grimace.,彼はしかめ面をした。,動詞でも同じ形。
E06760,1,2,hew,動詞,切る、切り開く,to cut something with an axe or tool,They hewed a path through the wood.,彼らは森に道を切り開いた。,hew to は「忠実に従う」。
E06761,1,2,implacable,形容詞,容赦ない、なだめられない,impossible to satisfy or calm,He was an implacable critic.,彼は容赦ない批判者だった。,placate ＋否定。
E06762,1,2,magnanimous,形容詞,寛大な、度量の大きい,"generous, especially towards a rival",She was magnanimous in victory.,彼女は勝って寛大だった。,magna（大きい）＋ animus（心）。
E06763,1,2,paucity,名詞,不足、少なさ,a very small amount of something,There is a paucity of evidence.,証拠が乏しい。,dearth とほぼ同じ意味。
E06764,1,2,wince,動詞,顔をしかめる、たじろぐ,to make a sudden expression of pain,He winced at the number.,彼はその数字にたじろいだ。,痛みや不快への反射的な反応。
E06765,1,2,antecedent,名詞,先行するもの、前例,a thing that existed before another,The design has clear antecedents.,その意匠には明らかな先例がある。,文法の「先行詞」も antecedent。
E06766,1,2,decry,動詞,公然と非難する,to criticize something strongly in public,Critics decried the change.,批評家はその変更を強く非難した。,de（下へ）＋ cry。
E06767,1,2,exalt,動詞,高める、称賛する,to praise or raise in rank,The article exalts the founder.,その記事は創業者をたたえている。,形容詞は exalted。
E06768,1,2,levity,名詞,軽薄さ、ふざけ,humour used at a serious time,A little levity eased the room.,少しの軽口が場を和ませた。,gravity（重さ）の反対。
E06769,1,2,oration,名詞,演説、式辞,a formal public speech,He delivered a short oration.,彼は短い式辞を述べた。,orator（雄弁家）から。
E06770,1,2,postulate,動詞,仮定する、要請する,to suggest something as true for the sake of argument,The model postulates steady demand.,その模型は需要が一定と仮定している。,名詞でも使う。
E06771,1,2,prosaic,形容詞,散文的な、平凡な,ordinary and dull,The reason is prosaic.,その理由は平凡だ。,prose（散文）から。
E06772,1,2,quandary,名詞,板挟み、困惑,a state of not knowing what to do,We are in a quandary.,私たちは板挟みだ。,dilemma とほぼ同じ意味。
E06773,1,2,rebut,動詞,反論する、論破する,to argue that a statement is wrong,He rebutted the claim with data.,彼はデータでその主張に反論した。,名詞は rebuttal。
E06774,1,2,vicarious,形容詞,代理の、疑似体験の,experienced through another person,He gets vicarious pleasure from it.,彼はそれを通して疑似的な喜びを得ている。,vicarious liability は使用者責任。
E06775,1,2,bylaw,名詞,内規、細則,a rule made by an organization or local authority,The bylaw limits parking.,その細則は駐車を制限している。,イギリスでは byelaw。
E06776,1,2,briskly,副詞,てきぱきと、活発に,in a quick energetic way,She walked briskly to the station.,彼女は駅まで足早に歩いた。,brisk の副詞形。
E06777,1,2,fairground,名詞,催し会場、遊園地,an open area where a fair is held,The fairground fills every August.,その会場は毎年8月に埋まる。,移動遊園地にも使う。
E06778,1,2,extricate,動詞,救い出す、抜け出させる,to free someone from a difficult situation,We extricated the team from the deadline.,私たちはチームを締め切りの窮地から救った。,extricate oneself は「抜け出す」。
E06779,1,2,flippant,形容詞,軽薄な、ふまじめな,not showing proper seriousness,The answer was flippant.,その返答はふまじめだった。,名詞は flippancy。
E06780,1,2,inequity,名詞,不公平、不平等,a lack of fairness,The pay inequity was addressed.,賃金の不公平が是正された。,iniquity（不正）とは別語。
E06781,1,2,insinuate,動詞,ほのめかす、それとなく言う,to suggest something unpleasant indirectly,He insinuated that we were late.,彼は私たちが遅れたとほのめかした。,名詞は insinuation。
E06782,1,2,malign,動詞,中傷する、悪く言う,to say bad things about someone unfairly,The product was unfairly maligned.,その製品は不当に中傷された。,形容詞で「悪意ある」。
E06783,1,2,tactful,形容詞,如才ない、気配りのある,careful not to upset people,She gave a tactful reply.,彼女は如才ない返答をした。,tact（機転）から。
E06784,1,2,convener,名詞,招集者、まとめ役,a person who calls people to a meeting,The convener set the agenda.,招集者が議題を決めた。,convene から。
E06785,1,2,extradite,動詞,送還する、引き渡す,to send an accused person to another country,He was extradited last month.,彼は先月引き渡された。,名詞は extradition。
E06786,1,2,trellis,名詞,格子垣、トレリス,a frame of crossed wood for climbing plants,Roses climb the trellis.,ばらが格子垣を伝っている。,lattice とほぼ同じ意味。
E06787,1,2,irrigate,動詞,かんがいする、水を引く,to supply land with water,They irrigate the fields in summer.,彼らは夏に畑に水を引く。,名詞は irrigation。
E06788,1,2,antagonize,動詞,反感を買う、敵に回す,to make someone dislike you,Do not antagonize the client.,顧客の反感を買わないでください。,名詞は antagonist。
E06789,1,2,disparage,動詞,けなす、見下す,to speak of someone as unimportant,He disparaged the effort.,彼はその努力をけなした。,名詞は disparagement。
E06790,1,2,feign,動詞,装う、ふりをする,to pretend to have a feeling or condition,He feigned interest.,彼は興味があるふりをした。,g は発音しない（フェイン）。
E06791,1,2,interminable,形容詞,果てしなく続く、長ったらしい,continuing for too long,The meeting was interminable.,その会議は果てしなく続いた。,terminate ＋否定。
E06792,1,2,penitent,形容詞,悔い改めた、後悔している,feeling sorry for doing wrong,He seemed genuinely penitent.,彼は本当に反省しているようだった。,名詞は penitence。
E06793,1,2,precept,名詞,教え、戒律,a rule about how to behave,The team follows a simple precept.,そのチームは単純な原則に従っている。,principle とほぼ同じ意味。
E06794,1,2,ravage,動詞,荒らす、破壊する,to cause great damage,The fire ravaged the warehouse.,火事は倉庫を荒らした。,名詞では複数形 ravages。
E06795,1,2,sardonic,形容詞,冷笑的な、皮肉な,mocking in a bitter way,He gave a sardonic smile.,彼は冷笑を浮かべた。,cynical とほぼ同じ意味。
E06796,1,2,staid,形容詞,堅苦しい、地味な,serious and old-fashioned,The report has a staid tone.,その報告は堅苦しい調子だ。,stay と同語源。
E06797,1,2,anchovy,名詞,アンチョビ、カタクチイワシ,a small strong-tasting fish,Anchovy adds depth to the sauce.,アンチョビがソースに深みを加える。,塩漬けで売られることが多い。
E06798,1,2,first and foremost,慣用句,何よりもまず,most importantly,"First and foremost, check the backup.",何よりもまず控えを確認してください。,強調の決まり文句。
E06799,1,2,flowchart,名詞,流れ図、フローチャート,a diagram showing the steps of a process,Draw a flowchart of the process.,処理の流れ図を描いてください。,設計書でよく使う。
E06800,1,2,lessee,名詞,賃借人、借主,a person who rents property from someone,The lessee pays monthly.,賃借人は毎月支払う。,貸主は lessor。
E06801,1,2,begrudge,動詞,ねたむ、出し惜しむ,to feel unhappy about someone having something,I don't begrudge her the award.,彼女の受賞をねたんではいない。,grudge から。
E06802,1,2,congenial,形容詞,気の合う、快適な,pleasant and suited to your taste,It is a congenial workplace.,そこは居心地のよい職場だ。,congenital（先天性の）とは別語。
E06803,1,2,eschew,動詞,避ける、控える,to deliberately avoid something,They eschew jargon in the manual.,手引書では専門用語を避けている。,発音はエスチュー。
E06804,1,2,figment,名詞,作り事、想像の産物,something imagined that is not real,The risk is not a figment.,その危険は想像の産物ではない。,a figment of imagination が定型。
E06805,1,2,inaugurate,動詞,開始する、就任させる,to begin something officially,They inaugurated the new line.,彼らは新しい路線を開業させた。,形容詞は inaugural。
E06806,1,2,inexorable,形容詞,避けられない、容赦ない,impossible to stop or change,The trend is inexorable.,その傾向は避けがたい。,副詞は inexorably。
E06807,1,2,moribund,形容詞,瀕死の、衰退した,no longer effective; close to ending,The format is moribund.,その形式は廃れかけている。,mori（死ぬ）から。
E06808,1,2,saturate,動詞,飽和させる、浸す,to fill something completely,The market is saturated.,その市場は飽和している。,名詞は saturation。
E06809,1,2,refurbish,動詞,改装する、再生する,to clean and repair something,They refurbish used devices.,彼らは中古機器を再生している。,名詞は refurbishment。
E06810,1,2,belatedly,副詞,遅ればせながら,later than it should have been,We belatedly noticed the error.,私たちは遅ればせながら誤りに気づいた。,belated の副詞形。
E06811,1,2,firmament,名詞,天空、大空,the sky seen as a vault,Stars filled the firmament.,星が大空を満たしていた。,文語的な語。
E06812,1,2,granary,名詞,穀倉、穀物倉庫,a building for storing grain,The granary is nearly full.,穀倉はほぼ満杯だ。,grain から。
E06813,1,2,statuary,名詞,彫像群、彫刻,statues considered as a group,The garden has classical statuary.,その庭には古典的な彫像がある。,statue から。
E06814,1,2,ameliorate,動詞,改善する、緩和する,to make a bad situation better,The change ameliorated the load.,その変更は負荷を緩和した。,improve の硬い言い方。
E06815,1,2,delineate,動詞,明確に述べる、輪郭を描く,to describe or mark something clearly,The policy delineates each role.,その方針は各役割を明確に定めている。,line（線）から。
E06816,1,2,demure,形容詞,控えめな、慎み深い,quiet and modest,She gave a demure reply.,彼女は控えめに答えた。,発音はディミュア。
E06817,1,2,gnaw,動詞,かじる、さいなむ,to bite repeatedly; to trouble persistently,Doubt gnawed at him.,疑いが彼をさいなんだ。,g は発音しない（ノー）。
E06818,1,2,inscrutable,形容詞,計り知れない、なぞめいた,impossible to understand from appearance,His expression was inscrutable.,彼の表情は読み取れなかった。,scrutinize と同語源。
E06819,1,2,miser,名詞,けち、守銭奴,a person who hates spending money,He has a reputation as a miser.,彼はけちだと評判だ。,形容詞は miserly。
E06820,1,2,supplant,動詞,取って代わる,to replace something or someone,The new tool supplanted the old one.,新しい道具が古いものに取って代わった。,replace の硬い言い方。
E06821,1,2,daffodil,名詞,ラッパスイセン,a yellow spring flower with a trumpet shape,Daffodils bloom in March.,ラッパスイセンは3月に咲く。,ウェールズの象徴。
E06822,1,2,sequin,名詞,スパンコール,a small shiny disc sewn on clothing,The dress is covered in sequins.,そのドレスはスパンコールで覆われている。,通例は複数形。
E06823,1,2,suds,名詞,石けんの泡,the bubbles made by soap in water,Rinse off the suds.,泡を洗い流してください。,常に複数形。
E06824,1,2,tuft,名詞,房、ふさ,a bunch of hair or grass growing together,A tuft of grass grew in the crack.,割れ目に草の房が生えていた。,tufted は形容詞。
E06825,1,2,whisker,名詞,ひげ、口ひげ,a long stiff hair on an animal's face,The cat's whiskers twitched.,猫のひげが動いた。,by a whisker は「わずかの差で」。
E06826,1,2,belfry,名詞,鐘楼、鐘つき堂,the tower where a bell hangs,The belfry dates from 1400.,その鐘楼は1400年のものだ。,bell から。
E06827,1,2,lithograph,名詞,石版画、リトグラフ,a print made from a design on stone or metal,The lithograph is numbered.,そのリトグラフには番号がある。,litho（石）＋ graph。
E06828,1,2,newsreel,名詞,ニュース映画,a short film of news shown in cinemas,The newsreel showed the parade.,ニュース映画は行進を映していた。,テレビ以前の報道手段。
E06829,1,2,reckon with,熟語,考慮に入れる、相手にする,to take into account; to deal with,We must reckon with the cost.,費用を考慮に入れなければならない。,a force to be reckoned with は「侮れない存在」。
E06830,1,2,cower,動詞,縮こまる、すくむ,to bend low because of fear,The dog cowered in the corner.,犬は隅で縮こまっていた。,fear からの反応。
E06831,1,2,embellish,動詞,飾る、（話を）誇張する,to decorate; to add untrue details,He embellished the story.,彼はその話に尾ひれをつけた。,名詞は embellishment。
E06832,1,2,impertinent,形容詞,生意気な、無礼な,rude and not showing respect,The question was impertinent.,その質問は無礼だった。,pertinent（適切な）＋否定。
E06833,1,2,languish,動詞,放置される、衰える,to remain in a bad situation for a long time,The request languished for months.,その依頼は数か月放置された。,languid（気だるい）と同語源。
E06834,1,2,malady,名詞,病気、弊害,an illness; a serious problem in society,It is a malady of modern work.,それは現代の仕事の弊害だ。,文語的な語。
E06835,1,2,outmoded,形容詞,時代遅れの、旧式の,no longer fashionable or useful,The approach is outmoded.,その方法は時代遅れだ。,out of ＋ mode。
E06836,1,2,larch,名詞,カラマツ,a tall tree that loses its needles in winter,Larches turn gold in autumn.,カラマツは秋に黄金色になる。,針葉樹だが落葉する。
E06837,1,2,bashful,形容詞,恥ずかしがりの、内気な,shy and easily embarrassed,He gave a bashful smile.,彼は恥ずかしそうに笑った。,abash（当惑させる）から。
E06838,1,2,infest,動詞,（害虫が）はびこる、荒らす,to be present in large harmful numbers,The store was infested with insects.,その倉庫は虫がはびこっていた。,名詞は infestation。
E06839,1,2,jettison,動詞,投げ捨てる、放棄する,to get rid of something no longer wanted,They jettisoned the old plan.,彼らは古い計画を捨てた。,船から荷を捨てるのが原義。
E06840,1,2,languid,形容詞,気だるい、ものうい,showing little energy,The afternoon was languid.,気だるい午後だった。,languish と同語源。
E06841,1,2,vestige,名詞,名残、痕跡,a small remaining part of something,Vestiges of the old system remain.,古い仕組みの名残が残っている。,形容詞は vestigial。
E06842,1,2,vindicate,動詞,正しさを証明する、汚名をそそぐ,to prove that someone was right,The results vindicated her approach.,結果は彼女の手法の正しさを証明した。,名詞は vindication。
E06843,1,2,appraise,動詞,評価する、査定する,to judge the value or quality of something,The property was appraised.,その物件は査定された。,apprise（知らせる）とは別語。
E06844,1,2,dwelling place,名詞,住まい、居所,the place where someone lives,They found a new dwelling place.,彼らは新しい住まいを見つけた。,dwelling とほぼ同じ意味。
E06845,1,2,festivity,名詞,祝祭、祝賀行事,a celebration with food and entertainment,The festivity lasted all night.,祝賀行事は一晩中続いた。,通例は複数形 festivities。
E06846,1,2,chastise,動詞,厳しく叱る、非難する,to criticize someone severely,He was chastised for the delay.,彼は遅れを厳しく叱られた。,名詞は chastisement。
E06847,1,2,defame,動詞,名誉を傷つける、中傷する,to damage someone's reputation unfairly,The post defamed the company.,その投稿は会社の名誉を傷つけた。,名詞は defamation。
E06848,1,2,listless,形容詞,気力のない、けだるい,having no energy or interest,He seemed listless all week.,彼は一週間ずっと気力がなさそうだった。,list（欲する）＋ less。
E06849,1,2,rapt,形容詞,夢中の、うっとりした,completely fascinated,The audience was rapt.,聴衆は聞き入っていた。,wrapped と同音。
E06850,1,2,thimble,名詞,指ぬき,a small cap worn on a finger when sewing,She wore a thimble while sewing.,彼女は縫い物のとき指ぬきをした。,thumb と同語源。
E06851,1,2,econometrics,名詞,計量経済学,the use of statistics to study economics,He specializes in econometrics.,彼は計量経済学を専門としている。,economics ＋ metrics。
E06852,1,2,steer clear of,熟語,～を避ける、近寄らない,to avoid someone or something,Steer clear of that library.,そのライブラリは避けてください。,航海の言い回しが由来。
E06853,1,2,a blessing in disguise,慣用句,災い転じて福となす,something that seems bad but turns out good,The delay was a blessing in disguise.,その遅れは結果的によかった。,disguise は「変装」。
E06854,1,2,captivate,動詞,魅了する、心を奪う,to attract and hold someone's attention,The demo captivated the room.,その実演は会場を魅了した。,captive（捕虜）と同語源。
E06855,1,2,predilection,名詞,偏愛、好み,a strong liking for something,She has a predilection for clear tables.,彼女は分かりやすい表を好む。,penchant とほぼ同じ意味。
E06856,1,2,raze,動詞,徹底的に破壊する、取り壊す,to destroy a building completely,The block was razed last year.,その街区は昨年取り壊された。,raise と同音だが意味は逆。
E06857,1,2,uncouth,形容詞,粗野な、無作法な,behaving in a rude way,His manners are uncouth.,彼の作法は粗野だ。,couth（洗練された）＋否定。
E06858,1,2,banister,名詞,手すり、欄干,the rail along the side of a staircase,Hold the banister as you climb.,登るときは手すりを持ってください。,bannister とも書く。
E06859,1,2,earthenware,名詞,陶器、土器,pots and dishes made of baked clay,The bowls are earthenware.,その器は陶器だ。,porcelain より粗い焼き物。
E06860,1,2,foothill,名詞,山ろく、ふもとの丘,a low hill at the base of a mountain,The village sits in the foothills.,その村は山ろくにある。,通例は複数形。
E06861,1,2,effervescent,形容詞,発泡性の、快活な,giving off bubbles; lively and cheerful,She has an effervescent manner.,彼女は快活な物腰だ。,炭酸飲料にも使う。
E06862,1,2,incorrigible,形容詞,矯正できない、救いがたい,impossible to change or correct,He is an incorrigible optimist.,彼は救いがたい楽観主義者だ。,correct ＋否定。
E06863,1,2,rancor,名詞,深い恨み、遺恨,long-lasting bitter feeling,They parted without rancor.,彼らは遺恨なく別れた。,イギリスでは rancour。
E06864,1,2,tadpole,名詞,おたまじゃくし,a young frog that lives in water,Tadpoles filled the pond.,おたまじゃくしが池にあふれていた。,toad ＋ pole（頭）が語源。
E06865,1,2,slack off,熟語,手を抜く、怠ける,to work less hard than before,Do not slack off near the deadline.,締め切り間際に手を抜かないでください。,slack（緩い）から。
E06866,1,2,boilerplate,名詞,定型文、ひな形,standard text used repeatedly,The contract uses boilerplate clauses.,その契約は定型条項を使っている。,IT の「定型コード」にも使う。
E06867,1,2,iterate,動詞,繰り返す、反復改良する,to repeat a process to improve it,We iterate on the design weekly.,私たちは毎週その設計を練り直す。,名詞は iteration。
E06868,1,2,lump sum,名詞,一括払い、一時金,a single payment of the whole amount,He took the lump sum option.,彼は一括受け取りを選んだ。,分割は installments。
E06869,1,2,avarice,名詞,強欲、貪欲,extreme desire for wealth,The scheme was driven by avarice.,その計画は強欲に動かされていた。,形容詞は avaricious。
E06870,1,2,capitulate,動詞,降伏する、屈服する,to stop resisting and accept demands,They capitulated after a week.,彼らは1週間後に屈した。,名詞は capitulation。
E06871,1,2,ostensible,形容詞,表向きの、うわべの,appearing to be true but perhaps not,The ostensible reason was cost.,表向きの理由は費用だった。,副詞は ostensibly。
E06872,1,2,sceptic,名詞,懐疑論者、疑い深い人,a person who doubts what others accept,Sceptics questioned the data.,懐疑論者はそのデータを疑った。,アメリカでは skeptic。
E06873,1,2,vapid,形容詞,退屈な、中身のない,offering nothing interesting,The reply was vapid.,その返答は中身がなかった。,insipid とほぼ同じ意味。
E06874,1,2,accrual,名詞,発生、未払い計上,the gradual increase of an amount owed,Interest accrual starts today.,利息の発生は今日から始まる。,accrual accounting は発生主義会計。
E06875,1,2,actuary,名詞,保険数理士,a person who calculates insurance risks,The actuary reviewed the model.,保険数理士がその模型を検証した。,統計の専門職。
E06876,1,2,annul,動詞,無効にする、取り消す,to declare that something is no longer valid,The contract was annulled.,その契約は無効とされた。,名詞は annulment。
E06877,1,2,collude,動詞,共謀する、なれ合う,to work together secretly to deceive,The firms colluded on prices.,各社は価格で共謀した。,名詞は collusion。
E06878,1,2,encroach,動詞,侵入する、侵食する,to gradually take more than is right,Meetings encroach on work time.,会議が作業時間を侵食している。,encroach on の形で使う。
E06879,1,2,expound,動詞,詳しく説明する,to explain something in detail,He expounded his theory.,彼は自説を詳しく説明した。,expound on の形も使う。
E06880,1,2,furtive,形容詞,こそこそした、人目を忍ぶ,done secretly to avoid being noticed,He cast a furtive glance.,彼はこそっと視線を投げた。,fur（盗み）から。
E06881,1,2,protrude,動詞,突き出る、出っ張る,to stick out from a surface,A screw protrudes from the panel.,板からねじが突き出ている。,名詞は protrusion。
E06882,1,2,unfeasible,形容詞,実行不可能な,not able to be done,The schedule is unfeasible.,その日程は実行不可能だ。,infeasible とも言う。
E06883,1,2,chalk up,熟語,（実績を）挙げる、記録する,to achieve or record something,They chalked up a third win.,彼らは3勝目を挙げた。,黒板に書くのが由来。
E06884,1,2,aviary,名詞,鳥小屋、大型の鳥かご,a large cage or building for birds,The zoo has a walk-in aviary.,その動物園には歩いて入れる鳥小屋がある。,avis（鳥）から。
E06885,1,2,drown out,熟語,かき消す、聞こえなくする,to make a sound impossible to hear,The noise drowned out the alarm.,騒音が警報をかき消した。,音についてだけ使う。
E06886,1,2,acquiesce,動詞,黙認する、しぶしぶ従う,to accept something without protest,They acquiesced in the decision.,彼らはその決定を黙認した。,名詞は acquiescence。
E06887,1,2,delude,動詞,惑わす、思い違いさせる,to make someone believe something untrue,Do not delude yourself.,自分をごまかさないでください。,名詞は delusion。
