登録NO,枝番,レベル,英単語,品詞,意味(日本語),意味(英語),例文(英語),例文(日本語),解説
E28120,1,10,tube,名詞,管、筒,a long hollow object shaped like a pipe,The technician placed the sample in a glass tube before heating it gently.,技術者は試料をガラス管に入れてから穏やかに加熱した。,実験器具の test tube（試験管）の形で理科系の文章によく出る。
E28121,1,10,at times,熟語,時々,sometimes but not always,Volcanic activity in the region has at times disrupted air travel across the continent.,その地域の火山活動は時に大陸全体の航空移動を混乱させてきた。,sometimes とほぼ同義で、文頭にも文中にも置ける。
E28122,1,10,chemistry,名詞,化学,the science that studies substances and the ways they change,Students must complete an introductory chemistry course before entering the research program.,学生は研究課程に入る前に化学の入門講座を修了しなければならない。,比喩で「相性」の意味もあるが、学術文では学問名としての用法が中心である。
E28123,1,10,consumption,名詞,消費、消費量,"the act of using energy, food, or goods, or the amount used",Global energy consumption has risen sharply since the middle of the last century.,世界のエネルギー消費は前世紀の半ば以降急激に増加している。,動詞は consume。energy consumption の形で環境の話題に頻出する。
E28124,1,10,corruption,名詞,汚職、腐敗,dishonest behavior by people who hold power,The lecture examined how corruption slowed economic development in several developing regions.,その講義は汚職がいくつかの発展途上地域で経済発展を遅らせた経緯を検討した。,形容詞は corrupt。情報科学ではデータの「破損」の意味でも使う。
E28125,1,10,cotton,名詞,綿、木綿,"a soft white material from a plant, used for making cloth",The growth of cotton production reshaped agriculture in the southern part of the country.,綿の生産の拡大はその国の南部の農業を作り変えた。,歴史や経済の文章では cotton industry の形で登場しやすい。
E28126,1,10,discount,名詞,割引,a reduction in the usual price,The museum offers a discount to students who present a valid identification card.,博物館は有効な身分証を提示する学生に割引を提供している。,動詞では「割り引く」のほか「軽視する」という意味にもなる。
E28127,1,10,epic,形容詞,壮大な、叙事詩の,"very long and impressive, or relating to a long poem about heroes",The poem describes an epic journey that became central to the culture of the region.,その詩はその地域の文化の中心となった壮大な旅を描いている。,名詞では「叙事詩」を意味し、文学史の講義でよく用いられる。
E28128,1,10,exception,名詞,例外,someone or something that is not included in a general rule,The platypus is an exception among mammals because it lays eggs instead of bearing live young.,カモノハシは生きた子を産まずに卵を産むので哺乳類の中では例外である。,with the exception of は「～を除いて」。動詞の except と合わせて覚えるとよい。
E28129,1,10,expand,動詞,拡大する、膨張する,"to become larger, or to make something larger","Metals expand when heated, which engineers must consider when designing long bridges.",金属は加熱されると膨張するので、技術者は長い橋を設計する際に考慮しなければならない。,反意語は contract で、名詞は expansion。
E28130,1,10,if anything,熟語,どちらかといえば、むしろ,used to say that the opposite of something may be true,"The new data did not weaken the theory; if anything, they made it more convincing.",新しいデータは理論を弱めず、むしろそれをより説得力のあるものにした。,前の内容を軽く否定し、逆の見方を示すときに使う表現である。
E28131,1,10,in any case,熟語,いずれにせよ,whatever happens or whatever may be true,"The samples were contaminated, but in any case the results would have been hard to interpret.",試料は汚染されていたが、いずれにせよ結果は解釈が難しかっただろう。,anyway よりやや硬く、講義や論文でも使いやすい。
E28132,1,10,in the case of,熟語,～の場合には,when talking about one particular person or thing,"In the case of desert plants, deep roots allow survival during long dry periods.",砂漠の植物の場合、深い根が長い乾期を生き延びることを可能にする。,例を限定して述べる表現で、in case（～に備えて）と混同しないよう注意する。
E28133,1,10,indicate,動詞,示す、指し示す,to show that something is true or likely,The fossil record indicates that these reptiles disappeared before the end of the period.,化石記録はこれらの爬虫類がその時代の終わりより前に姿を消したことを示している。,論文で結果を述べる定番の動詞で、名詞は indication。
E28134,1,10,input,名詞,入力、投入,information or energy that is put into a system,The model requires accurate temperature data as input before it can predict rainfall.,そのモデルは降雨を予測する前に入力として正確な気温データを必要とする。,対義語は output。会議などでは「意見の提供」の意味にもなる。
E28135,1,10,make a case for,熟語,～を支持する論拠を示す,to give reasons why something should be done or accepted,The researcher made a case for extending the study over a longer observation period.,その研究者はより長い観測期間へ研究を延長すべきだという論拠を示した。,argue for と言い換えられる。反対の主張は make a case against となる。
E28136,1,10,nothing but,熟語,～にすぎない、～だけ,"only, and nothing else",For centuries the deep ocean floor was thought to be nothing but barren mud.,何世紀もの間、深海底は不毛な泥にすぎないと考えられていた。,only の強調表現で、後ろには名詞や原形不定詞が続く。
E28137,1,10,outcome,名詞,結果、成果,the final result of a process or an event,The outcome of the trial surprised the team because both groups improved equally.,その試験の結果は両群が同じように改善したため研究チームを驚かせた。,result よりも「最終的な帰結」という含みが強い語である。
E28138,1,10,poll,名詞,世論調査,a study in which many people are asked for their opinions,A national poll showed that public support for research funding had increased.,全国の世論調査は研究資金への国民の支持が高まったことを示した。,survey と近いが、意見や投票の意向を問うものを指す。
E28139,1,10,sequence,名詞,連続、順序、配列,a set of things or events that follow each other in a particular order,The lecture traced the sequence of chemical reactions that produce energy inside living cells.,講義は生きた細胞の中でエネルギーを生み出す化学反応の連続をたどった。,生物学では DNA sequence（塩基配列）としても頻出する。
E28140,1,10,stretch,動詞,広がる、伸びる,"to spread out over a distance, or to become longer",The coral reef stretches for more than two thousand kilometers along the northern coast.,そのサンゴ礁は北の海岸沿いに二千キロメートル以上にわたって広がっている。,名詞では「区間」や「期間」。地理の説明では extend と同様に使える。
E28141,1,10,to say nothing of,熟語,～は言うまでもなく,used to add another point that supports what you have said,"Fieldwork demands physical endurance, to say nothing of the patience required for careful recording.",野外調査は、丁寧な記録に必要な忍耐は言うまでもなく、体力を要求する。,not to mention とほぼ同義で、追加の情報を強調する働きをする。
E28142,1,10,wolf,名詞,オオカミ,a wild animal of the dog family that usually hunts in groups,The return of the wolf changed the behavior of deer throughout the national park.,オオカミの復帰は国立公園全体でシカの行動を変えた。,複数形は wolves。生態系の講義で捕食者の例として登場する。
E28143,1,10,a case in point,慣用句,好例、格好の例,a clear example of the thing that is being discussed,"Antarctic ice cores are a case in point, since they preserve air from ancient times.",南極の氷床コアは古代の空気を保存しているので好例である。,直前に述べた一般論の具体例を示すときの決まり文句である。
E28144,1,10,absence,名詞,不在、欠如,the fact of not being present or not existing,"In the absence of oxygen, these bacteria obtain energy through a different chemical pathway.",酸素が存在しない場合、これらの細菌は別の化学経路でエネルギーを得る。,in the absence of は「～がない場合」。反意語は presence。
E28145,1,10,agricultural,形容詞,農業の,relating to farming and to growing crops,Early agricultural societies developed along rivers that provided water for irrigation.,初期の農業社会は灌漑用の水を供給する川沿いに発達した。,名詞は agriculture で、歴史や地理の講義に頻出する。
E28146,1,10,commonwealth,名詞,連邦、共同体,a group of countries or states joined for shared political purposes,The lecture described how the commonwealth linked former colonies through trade and language.,講義はその連邦がかつての植民地を貿易と言語で結びつけた経緯を説明した。,一部の国や州の正式名称にも用いられる歴史や政治の用語である。
E28147,1,10,contribute,動詞,貢献する、一因となる,"to help cause something, or to give money or ideas to something",Burning fossil fuels contributes significantly to the rise in global average temperatures.,化石燃料の燃焼は世界の平均気温の上昇に大きく寄与している。,contribute to の形で使うのが基本で、名詞は contribution。
E28148,1,10,contribution,名詞,貢献、寄与,something you give or do that helps to achieve a result,Her contribution to the study of plant genetics was recognized by researchers worldwide.,植物遺伝学の研究への彼女の貢献は世界中の研究者に認められた。,make a contribution to の形が典型で、動詞は contribute。
E28149,1,10,deny,動詞,否定する、拒む,"to say that something is not true, or to refuse to allow something",The author does not deny that other factors influenced the decline of the empire.,著者は他の要因が帝国の衰退に影響したことを否定していない。,名詞は denial。deny doing の形をとり、to 不定詞は続かない。
E28150,1,10,ease,動詞,和らげる、緩和する,to make something less severe or less difficult,Planting trees along the river helped ease the damage caused by seasonal flooding.,川沿いに木を植えることが季節的な洪水による被害を和らげるのに役立った。,名詞では「容易さ」を表し、with ease は「容易に」となる。
E28151,1,10,extend,動詞,延長する、広がる,"to make something longer or larger, or to reach a particular point",The survey was extended to include coastal areas beyond the original study region.,調査は当初の研究地域を越えた沿岸部を含めるように拡大された。,名詞は extension、形容詞は extensive。期間にも範囲にも使える。
E28152,1,10,flood,名詞,洪水,a large amount of water covering land that is usually dry,Records show that the river produced a severe flood roughly every twenty years.,記録によればその川はおよそ二十年ごとに激しい洪水を起こしていた。,動詞では「氾濫させる」。比喩で「殺到」の意味にもなる。
E28153,1,10,genetic,形容詞,遺伝の、遺伝子の,relating to genes or to features passed from parents to children,Genetic evidence suggests that these two populations separated about ten thousand years ago.,遺伝子の証拠はこれら二つの集団が約一万年前に分かれたことを示唆している。,名詞は gene や genetics で、副詞は genetically。
E28154,1,10,live up to,句動詞,(期待などに)応える,to be as good as what people expected,The new telescope lived up to the expectations of astronomers during its first year.,新しい望遠鏡は最初の一年で天文学者の期待に応えた。,live up to expectations の形が定番で、後ろには期待や評判を表す語が来る。
E28155,1,10,monitoring,名詞,監視、観測,the act of watching something carefully over a period of time,Long term monitoring of the glacier revealed a steady loss of ice each summer.,その氷河の長期観測は毎年夏に着実に氷が失われていることを明らかにした。,動詞は monitor で、環境科学の文章に頻出する。
E28156,1,10,point out,句動詞,指摘する,to tell someone about a fact that they may not have noticed,The professor pointed out that the earlier study had used a very small sample.,教授は以前の研究がごく小さな標本を用いていたことを指摘した。,point out that 節の形が多く、事実や欠点を述べるときに使う。
E28157,1,10,point to,句動詞,示唆する、指し示す,to suggest that something is true,Several lines of evidence point to a sudden change in the climate of the region.,いくつかの証拠がその地域の気候の急激な変化を示唆している。,suggest や indicate の言い換えで、主語には evidence や data が来る。
E28158,1,10,principle,名詞,原理、原則,a basic rule or idea that explains how something works,The engine works on the same principle that governs the expansion of heated gases.,そのエンジンは加熱された気体の膨張を支配するのと同じ原理で動く。,発音の似た principal（校長、主要な）と混同しないよう注意する。
E28159,1,10,progressive,形容詞,進歩的な、漸進的な,"favoring change and new ideas, or happening gradually",The disease causes a progressive loss of muscle control over several years.,その病気は数年かけて筋肉の制御の漸進的な喪失を引き起こす。,政治では「進歩的な」、医学では「進行性の」の意味になる。
E28160,1,10,punishment,名詞,罰、処罰,something unpleasant done to someone because they broke a rule,The lecture compared systems of punishment used in several ancient legal codes.,講義はいくつかの古代の法典で用いられた処罰の制度を比較した。,動詞は punish。capital punishment は「死刑」を意味する。
E28161,1,10,rally,動詞,回復する、結集する,"to recover, or to come together for a common purpose",Populations of the bird rallied after hunting was banned throughout the region.,狩猟がその地域全体で禁止された後、その鳥の個体数は回復した。,名詞では「集会」。経済記事では相場の反発を指すことが多い。
E28162,1,10,rapidly,副詞,急速に,very quickly,Urban areas expanded rapidly as new transportation networks reached the surrounding countryside.,新しい交通網が周辺の農村部に達すると都市部は急速に拡大した。,quickly より書き言葉的で、変化の速さを述べる学術文で好まれる。
E28163,1,10,representation,名詞,表現、代表,"the way something is shown or described, or the act of speaking for others",The map is a simplified representation of a landscape with many complex features.,その地図は多くの複雑な特徴を持つ地形を単純化した表現である。,動詞は represent。政治では「代表権」の意味になる。
E28164,1,10,sum,名詞,合計、金額,the total that you get when you add numbers together,The sum of the measured angles differed slightly from the value predicted by theory.,測定された角度の合計は理論が予測した値とわずかに異なっていた。,a large sum of money のように「金額」も表す。sum up は「要約する」。
E28165,1,10,to the point that,熟語,～するほどまでに,so much that a particular result happens,Soil erosion continued to the point that farming became impossible on the upper slopes.,土壌侵食は上部の斜面で農業が不可能になるほどまでに進んだ。,程度とその結果を示す表現で、to the point where とも言う。
E28166,1,10,twin,形容詞,双子の、対の,being one of two very similar things or people,The twin peaks were formed by the same volcanic eruption thousands of years ago.,その対をなす二つの峰は数千年前の同じ火山噴火によって形成された。,名詞では「双子」。遺伝の研究では twin study が用いられる。
E28167,1,10,up to a point,熟語,ある程度までは,partly but not completely,"The model explains the observed data up to a point, but fails at higher temperatures.",そのモデルは観測データをある程度までは説明するが、高温では通用しない。,部分的な同意を示す表現で、後ろに but が続くことが多い。
E28168,1,10,at once,熟語,すぐに、同時に,"immediately, or at the same time",The instrument records temperature and pressure at once so the readings can be compared.,その装置は気温と気圧を同時に記録するので測定値を比較できる。,「直ちに」と「同時に」の二つの意味があり、文脈で判断する。
E28169,1,10,boom,名詞,急成長、活況,a period of rapid growth in an economy or an activity,The postwar building boom transformed the appearance of cities across the country.,戦後の建設ブームは国中の都市の外観を一変させた。,反意語は recession や bust。動詞では「急成長する」となる。
E28170,1,10,column,名詞,柱、縦の列,"a tall upright post, or a vertical line of numbers or words",Each column in the table lists the rainfall recorded at a single weather station.,表の各列は一つの気象観測所で記録された降水量を示している。,建築では「円柱」、新聞では「コラム」の意味にもなる。
E28171,1,10,commit,動詞,(資源を)充てる、(罪を)犯す,"to promise to use time or money for something, or to do something wrong",The government committed substantial funds to research on renewable energy sources.,政府は再生可能エネルギー源の研究に多額の資金を充てた。,commit a crime のほか、be committed to（～に尽力する）も重要である。
E28172,1,10,compensation,名詞,補償、報酬,money paid to someone because of loss or damage,Farmers received compensation for the crops destroyed by the unusually heavy rain.,農家は異常な大雨で失われた作物に対する補償を受け取った。,動詞は compensate で、compensate for は「埋め合わせる」。
E28173,1,10,composition,名詞,構成、成分,the way in which something is made up of different parts,Scientists analyzed the chemical composition of the rock to determine its origin.,科学者たちはその岩石の起源を判断するために化学組成を分析した。,音楽では「作曲」、作文では「構成」を指す。動詞は compose。
E28174,1,10,conservation,名詞,保護、保存,"the protection of nature, or the careful use of resources",Conservation efforts have slowly restored the wetland habitat used by migrating birds.,保護の取り組みは渡り鳥が使う湿地の生息地を徐々に回復させた。,物理では「保存則」の意味で使う。動詞は conserve。
E28175,1,10,constitutional,形容詞,憲法の、憲法上の,relating to the basic laws that govern a country,The court examined whether the new regulation raised serious constitutional questions.,裁判所はその新しい規則が重大な憲法上の問題を生じるかどうかを検討した。,名詞は constitution。「体質の」という意味で使われることもある。
E28176,1,10,density,名詞,密度,the amount of something contained in a given space,"Cold water has a greater density than warm water, so it sinks toward the bottom.",冷たい水は温かい水より密度が大きいので底の方へ沈む。,形容詞は dense。population density（人口密度）の形も頻出する。
E28177,1,10,elementary,形容詞,初歩的な、基本的な,"basic and simple, or relating to the first stage of study",The textbook begins with elementary concepts before introducing more advanced statistical methods.,その教科書はより高度な統計手法を導入する前に初歩的な概念から始まる。,物理では elementary particle が「素粒子」を意味する。
E28178,1,10,ethnic,形容詞,民族の,"relating to a group with the same culture, language, or origin",The region contains several ethnic communities that have preserved distinct languages for centuries.,その地域には何世紀も独自の言語を保ってきたいくつかの民族共同体がある。,名詞は ethnicity で、人類学や社会学の講義に頻出する。
E28179,1,10,foster,動詞,促進する、育む,"to help something develop, or to care for a child for a time",Small discussion groups foster deeper understanding than large lecture classes alone.,少人数の討論会は大人数の講義だけよりも深い理解を促す。,encourage や promote と近い。foster care は「里親制度」を指す。
E28180,1,10,fundamental,形容詞,根本的な、基本的な,forming the base of something and therefore very important,Observation and measurement are fundamental to every branch of the natural sciences.,観察と測定は自然科学のあらゆる分野にとって基本である。,be fundamental to の形が多く、副詞は fundamentally。
E28181,1,10,greatly,副詞,大いに、非常に,very much,The invention of the microscope greatly increased knowledge of living cells.,顕微鏡の発明は生きた細胞に関する知識を大いに増やした。,変化や差を表す動詞と結びつきやすい書き言葉的な副詞である。
E28182,1,10,guidance,名詞,指導、助言,help and advice given by someone with more experience,Graduate students conduct experiments under the guidance of an experienced supervisor.,大学院生は経験豊富な指導教員の指導のもとで実験を行う。,動詞は guide。under the guidance of の形でよく使われる。
E28183,1,10,in support of,熟語,～を支持して,in order to show that you agree with or help something,The author cites three studies in support of the claim about early human migration.,著者は初期の人類の移動に関する主張を支持して三つの研究を引用している。,論文で根拠を挙げる定型表現で、evidence in support of の形も多い。
E28184,1,10,infection,名詞,感染、感染症,a disease caused by bacteria or viruses entering the body,The lecture explained how a bacterial infection spreads through contaminated water supplies.,講義は細菌感染が汚染された水道を通じてどのように広がるかを説明した。,動詞は infect、形容詞は infectious である。
E28185,1,10,mechanical,形容詞,機械の、機械的な,"relating to machines, or done without thinking about it",Mechanical weathering breaks rock into smaller pieces without changing its chemical makeup.,機械的風化は岩石の化学組成を変えずにより小さな破片へと砕く。,地学では mechanical weathering が chemical weathering と対になる。
E28186,1,10,once again,熟語,再び、もう一度,one more time,Once again the measurements confirmed the pattern reported by the earlier research team.,再びその測定は以前の研究チームが報告した傾向を裏づけた。,once more と同義で、繰り返し起きたことを強調する。
E28187,1,10,once and for all,慣用句,これを最後に、きっぱりと,"finally and completely, so that the matter is settled",The experiment settled the debate once and for all by producing clear numerical evidence.,その実験は明確な数値的証拠を示すことで論争にきっぱりと決着をつけた。,settle や decide と結びついて使われる決まり文句である。
E28188,1,10,premium,名詞,保険料、割増金,"an extra amount of money, or a regular payment made for insurance",Households in flood zones pay a higher premium for insurance on their property.,洪水地帯の世帯は資産の保険により高い保険料を支払う。,形容詞では「高級な」。at a premium は「入手困難で」を意味する。
E28189,1,10,pretend,動詞,ふりをする,to behave as if something is true when it is not,In the study children were asked to pretend that a wooden block was a telephone.,その研究で子どもたちは木のブロックが電話であるふりをするよう求められた。,pretend to do や pretend that 節の形をとり、発達心理学で頻出する。
E28190,1,10,priest,名詞,聖職者、司祭,a person who performs religious ceremonies,In this early civilization a priest also recorded harvests and managed temple storehouses.,この初期の文明では司祭が収穫を記録し神殿の倉庫も管理していた。,歴史や宗教学の講義で社会階層を説明する際に登場する。
E28191,1,10,prominent,形容詞,著名な、目立つ,"important and well known, or easy to notice",A prominent geologist first proposed that the continents had once been joined together.,ある著名な地質学者が大陸がかつて一つであったと初めて提唱した。,名詞は prominence。人にも地形の特徴にも使える語である。
E28192,1,10,radical,形容詞,抜本的な、急進的な,very great and affecting the basic nature of something,The discovery required a radical change in how scientists understood the structure of atoms.,その発見は科学者が原子の構造を理解する仕方の抜本的な変更を必要とした。,政治では「急進的な」、化学では名詞で「基」を指す。
E28193,1,10,residential,形容詞,住宅の,consisting of houses rather than shops or factories,Zoning laws separated residential areas from the factories built near the harbor.,用途地域法は住宅地区を港の近くに建てられた工場から分離した。,residential area の形が定番。動詞は reside、名詞は residence。
E28194,1,10,reward,名詞,報酬、褒美,something given to someone for good work or behavior,The animals learned the route quickly when a food reward followed each correct turn.,正しい曲がり方のたびに餌の報酬が続くと動物はその経路をすぐに覚えた。,心理学の学習理論では reward と punishment が対になる。
E28195,1,10,satellite,名詞,衛星、人工衛星,"an object that moves around a planet, or a machine sent into space",Satellite images allow researchers to measure how quickly the forest is disappearing.,衛星画像は研究者が森林がどれほど速く消失しているかを測ることを可能にする。,天体としての「衛星」と人工衛星の両方を指す。
E28196,1,10,shore,名詞,岸、海岸,the land along the edge of a sea or a lake,Waves gradually move sand along the shore and reshape the beach each season.,波は徐々に岸に沿って砂を移動させ、季節ごとに浜辺を作り変える。,coast はより広い地域を指し、shore は水際を指すことが多い。
E28197,1,10,substantial,形容詞,かなりの、相当な,large in amount or in importance,A substantial portion of the samples showed clear traces of volcanic ash.,標本のかなりの部分が火山灰のはっきりした痕跡を示した。,副詞は substantially。数量や変化の大きさを述べる硬い語である。
E28198,1,10,transmission,名詞,伝達、伝播,the process of passing something from one place or person to another,The study traced the transmission of the virus between wild and domestic animals.,その研究は野生動物と家畜の間でのウイルスの伝播を追跡した。,動詞は transmit。電波や熱の「伝送」の意味でも使う。
E28199,1,10,trap,動詞,閉じ込める、捕らえる,to catch something and prevent it from escaping,Certain gases trap heat in the atmosphere and raise surface temperatures over time.,ある種の気体は大気中に熱を閉じ込め、時とともに地表の温度を上げる。,温室効果の説明では trap heat の形が定番。名詞は「わな」。
E28200,1,10,uniform,形容詞,一様な、均一な,the same everywhere or at all times,The sediment layer was remarkably uniform in thickness across the entire basin.,その堆積層は盆地全体にわたって厚さが驚くほど一様であった。,名詞では「制服」を意味し、副詞は uniformly。
E28201,1,10,aggressive,形容詞,攻撃的な、積極的な,"behaving in an angry or violent way, or very forceful",Male birds become more aggressive when defending a nesting site during the breeding season.,雄の鳥は繁殖期に営巣地を守るときにはより攻撃的になる。,生物学では動物の行動、経済では「積極的な」戦略を指す。
E28202,1,10,apparent,形容詞,明らかな、見かけ上の,"easy to see, or seeming to be true but perhaps not real",The apparent motion of the sun across the sky results from the rotation of the earth.,空を横切る太陽の見かけ上の運動は地球の自転から生じる。,「明白な」と「見かけ上の」の二つの意味に注意する。副詞は apparently。
E28203,1,10,component,名詞,構成要素、部品,one of the parts that together make up a whole,Each component of the ecosystem depends on the others for energy and nutrients.,生態系の各構成要素はエネルギーと栄養を他の要素に依存している。,part より専門的で、機械やシステムの説明に用いられる。
E28204,1,10,diversity,名詞,多様性,the fact of including many different types of people or things,Tropical forests show far greater species diversity than forests in colder regions.,熱帯林は寒冷な地域の森林よりはるかに大きな種の多様性を示す。,biodiversity（生物多様性）の形でも頻出。形容詞は diverse。
E28205,1,10,faculty,名詞,教授陣、能力,"the teaching staff of a university, or a natural ability",Members of the faculty must balance teaching duties with their own research projects.,教授陣の構成員は教育の職務と自身の研究計画とを両立させなければならない。,米国では大学の「教員全体」を指し、能力の意味でも使われる。
E28206,1,10,feedback,名詞,意見、フィードバック,"comments about how well something works, or a returning effect in a system",Melting ice creates a feedback that causes the surface to absorb even more heat.,氷の融解は地表がさらに多くの熱を吸収させるフィードバックを生む。,助言の意味に加え、理科では positive feedback などの術語になる。
E28207,1,10,innovation,名詞,革新、新機軸,"a new idea, method, or invention",Technological innovation in farming allowed a smaller number of workers to feed cities.,農業における技術革新はより少ない労働者が都市を養うことを可能にした。,動詞は innovate、形容詞は innovative である。
E28208,1,10,invest,動詞,投資する、注ぐ,"to put money, time, or effort into something in order to gain a result",Several governments invest heavily in basic research that may take decades to pay off.,いくつかの政府は成果が出るまで数十年かかりうる基礎研究に多額の投資をしている。,invest in の形が基本で、名詞は investment。
E28209,1,10,legislative,形容詞,立法の,relating to the making of laws,The legislative branch debated the bill for several months before the final vote.,立法府は最終投票の前に数か月その法案を審議した。,名詞は legislation。行政の executive、司法の judicial と対比される。
E28210,1,10,manual,名詞,手引き、説明書,a book that explains how to use or repair something,The laboratory manual explains each step of the experiment that students must follow carefully.,その実験手引き書は学生が注意深く従うべき各段階を説明している。,instruction manual や user manual の形でよく使う。形容詞では「手作業の」の意味になり、manual labor が典型例。
E28211,1,10,ongoing,形容詞,進行中の、継続中の,still happening and not yet finished,The ongoing study of glacier retreat has produced data for more than thirty years.,氷河の後退に関する進行中の研究は三十年以上のデータを生み出してきた。,ongoing research や ongoing debate の形で学術文に頻出する。continuing とほぼ同義。
E28212,1,10,operator,名詞,操作する人、事業者,a person who controls a machine or runs a business,The telescope operator adjusted the mirror before the astronomers began recording distant galaxies.,望遠鏡の操作員は天文学者が遠方の銀河の記録を始める前に鏡を調整した。,機械の操作者のほか、通信事業者などの「事業者」も表す。動詞 operate、名詞 operation と合わせて覚える。
E28213,1,10,registration,名詞,登録、登記,the act of putting a name or fact on an official list,Course registration opens two weeks before the semester begins at most American universities.,大半のアメリカの大学では履修登録は学期開始の二週間前に始まる。,動詞は register。大学の場面では course registration「履修登録」が定番表現。
E28214,1,10,sufficient,形容詞,十分な,as much as is needed for a purpose,The soil contained sufficient nitrogen to support rapid plant growth during the experiment.,その土壌は実験中の急速な植物の成長を支えるのに十分な窒素を含んでいた。,enough より硬い語で学術文向き。反意語は insufficient、名詞は sufficiency。
E28215,1,10,tissue,名詞,組織,a group of similar cells that form part of a plant or animal,"Muscle tissue repairs itself slowly after injury, as the lecture on human physiology explained.",人体生理学の講義が説明したとおり、筋組織は損傷後ゆっくりと自己修復する。,生物学では細胞の集まりとしての「組織」。organization の意味の「組織」とは別語なので注意。
E28216,1,10,underground,形容詞,地下の,located or happening below the surface of the ground,Underground water moves through porous rock far more slowly than surface rivers do.,地下水は地表の川よりもはるかにゆっくりと多孔質の岩を通って移動する。,副詞としても使い go underground は「地下に潜る」。地学の文章では underground water や underground cave が頻出。
E28217,1,10,virtual,形容詞,仮想の、事実上の,"made by a computer to seem real, or almost complete",Virtual models of protein folding allow researchers to test ideas without costly experiments.,タンパク質の折りたたみの仮想モデルは研究者が高価な実験なしに考えを検証することを可能にする。,virtual reality の「仮想」と、a virtual monopoly の「事実上の」の二つの意味がある。副詞 virtually も同様。
E28218,1,10,based on,熟語,～に基づいて,using something as the main reason or source,"Based on fossil evidence, scientists argue that these reptiles lived in shallow coastal waters.",化石の証拠に基づいて、科学者たちはこれらの爬虫類が浅い沿岸の水域に生息していたと主張する。,文頭に置いて根拠を示す形が学術文で多い。according to は情報源、based on は判断の根拠を示す。
E28219,1,10,be based on,熟語,～に基づいている,to use something as the foundation of an idea or system,The theory must be based on data that other researchers can repeat and check.,その理論は他の研究者が再現し検証できるデータに基づいていなければならない。,受動の形で「～を土台としている」。be based in は「～に拠点を置く」で意味が異なる。
E28220,1,10,biological,形容詞,生物学の、生物の,relating to living things and the science that studies them,Biological diversity in tropical forests declines sharply when large areas are cleared for farming.,熱帯林の生物多様性は広い地域が農地のために切り開かれると急激に減少する。,名詞は biology、biological diversity は biodiversity とも言い換えられる。
E28221,1,10,call for,句動詞,～を必要とする、要求する,"to need something, or to publicly demand it",These findings call for a careful review of how the survey questions were written.,これらの発見は調査の質問がどう書かれたかの慎重な見直しを必要とする。,require や demand の言い換え。call off「中止する」、call on「求める」と区別する。
