登録NO,枝番,レベル,英単語,品詞,意味(日本語),意味(英語),例文(英語),例文(日本語),解説
E14514,1,5,toolbox,名詞,道具箱、道具一式,"a box for keeping tools, or a set of skills",He keeps a small toolbox in the trunk of his car.,彼は車のトランクに小さな道具箱を入れている。,比喩で「使える手法の一式」の意味も多い。IT では toolkit とほぼ同じ。
E14515,1,5,underdeveloped,形容詞,発育不十分な、開発の遅れた,not fully grown or not yet built up,The region remains underdeveloped despite its resources.,その地域は資源があるのに開発が遅れたままだ。,国について使うと失礼になるので developing country と言うことが多い。
E14516,1,5,unkind,形容詞,不親切な、思いやりのない,not nice or gentle to other people,It was unkind of him to laugh at her mistake.,彼女の間違いを笑うとは彼も思いやりがなかった。,It is unkind of 人 to do の形が定番。kind の反対で、cruel よりは軽い。
E14517,1,5,warlock,名詞,男の魔法使い,"a man who uses magic, especially evil magic",In the story a warlock guards the mountain pass.,物語では魔法使いが山の峠を守っている。,女性の witch に対する男性形。物語やゲームでよく登場する語。
E14518,1,5,wayside,名詞,道端、道ばた,the edge of a road or path,They rested at the wayside under a tall tree.,彼らは道端の高い木の下で休んだ。,fall by the wayside（途中で脱落する）という慣用句で覚えると便利。
E14519,1,5,whirlpool,名詞,渦、渦巻き,water that turns quickly in a circle,Swimmers are warned about the whirlpool near the rocks.,泳ぐ人は岩場近くの渦に注意するよう言われている。,whirl（ぐるぐる回る）＋pool。比喩で「混乱の渦」にも使う。
E14520,1,5,whitish,形容詞,白っぽい,slightly white in color,The sky turned a whitish gray before the snow.,雪の前に空は白っぽい灰色に変わった。,-ish は「～っぽい」。reddish、bluish なども同じ作り方。
E14521,1,5,zealous,形容詞,熱心な、熱狂的な,very eager and active about a cause or belief,He is a zealous supporter of the new policy.,彼はその新しい政策の熱心な支持者だ。,zeal（熱意）の形容詞。行きすぎた熱心さを暗に示すことも多い。
E14522,1,5,flatten,動詞,平らにする、押しつぶす,to make something flat or knock it down,The storm flattened the crops in the field.,嵐が畑の作物をなぎ倒した。,flat＋-en で「平らにする」。グラフの曲線を「なだらかにする」にも使う。
E14523,1,5,outnumber,動詞,数で上回る,to be greater in number than another group,Tourists outnumber local residents in summer.,夏には観光客が地元住民より多くなる。,out-（～より勝る）＋number。outnumber A by three to one の形も多い。
E14524,1,5,clinician,名詞,臨床医、臨床家,a doctor who treats patients directly,The clinician reviewed the test results with the patient.,臨床医は患者と一緒に検査結果を確認した。,研究者 researcher と対比して、実際に患者を診る医療者を指す。
E14525,1,5,detonate,動詞,爆発させる、起爆する,to make a bomb explode,Engineers detonated the old bridge safely.,技術者たちは古い橋を安全に爆破した。,detonator は「起爆装置」。explode より計画的に爆発させる感じ。
E14526,1,5,fasten,動詞,留める、締める,to close or fix something firmly,Please fasten your seat belt before takeoff.,離陸前にシートベルトをお締めください。,t は発音しない。機内放送の Fasten your seat belt で覚えるとよい。
E14527,1,5,booby,名詞,まぬけ、カツオドリ,"a foolish person, or a large sea bird",The last team got the booby prize at the party.,最下位のチームはパーティーでブービー賞をもらった。,booby prize は「最下位への冗談の賞」。booby trap は「仕掛け爆弾」。
E14528,1,5,airwaves,名詞,電波、放送,radio and television broadcasting,The song dominated the airwaves all summer.,その曲はひと夏じゅう放送を独占した。,つねに複数形。on the airwaves で「放送に乗って」の意味になる。
E14529,1,5,arbiter,名詞,裁定者、権威者,a person who decides what is right in a dispute,The court acts as the final arbiter of the law.,裁判所が法の最終的な裁定者となる。,arbiter of taste（流行の目利き）のように「権威」の意味でも使う。
E14530,1,5,arbitrator,名詞,仲裁人,a person chosen to settle a dispute officially,Both sides agreed to accept the arbitrator's decision.,双方は仲裁人の判断を受け入れることに同意した。,労使交渉などの法的な仲裁の担当者。arbiter より手続き上の役職を指す。
E14531,1,5,archangel,名詞,大天使,an angel of the highest rank,The painting shows an archangel with a golden sword.,その絵には金の剣を持つ大天使が描かれている。,arch-（首位の）＋angel。Michael や Gabriel が代表的な大天使。
E14532,1,5,baritone,名詞,バリトン、男性中音域,a male singing voice between tenor and bass,He sang the role with a warm baritone.,彼は温かみのあるバリトンでその役を歌った。,音楽用語。高い順に tenor、baritone、bass と並ぶ。
E14533,1,5,bushy,形容詞,ふさふさした、生い茂った,"growing thickly, like a bush",The old professor had bushy white eyebrows.,その老教授はふさふさした白い眉毛をしていた。,bush（低木）から。眉毛やしっぽ、ひげによく使う形容詞。
E14534,1,5,caloric,形容詞,カロリーの、熱量の,relating to the energy in food,The label shows the caloric content of each serving.,ラベルには一食分の熱量が示されている。,caloric intake（カロリー摂取量）が定番の言い方。名詞は calorie。
E14535,1,5,captaincy,名詞,主将の地位、船長職,the position of being a captain,She took over the captaincy of the team last year.,彼女は昨年チームの主将を引き継いだ。,-cy は地位や状態を表す語尾。presidency、candidacy と同じ作り。
E14536,1,5,carbide,名詞,炭化物、カーバイド,a chemical made of carbon and a metal,The drill tip is made of tungsten carbide.,そのドリルの先端はタングステンカーバイド製だ。,化学用語。-ide は化合物を表す語尾で、oxide（酸化物）と同じ。
E14537,1,5,carmine,名詞,洋紅色、カーマイン,a deep red color,The artist filled the background with carmine.,その画家は背景を深い紅色で埋めた。,もとは虫から取った赤い染料の名前。食品の着色料としても使われる。
E14538,1,5,chairmanship,名詞,議長職、委員長職,the position of being a chairman,He resigned the chairmanship after ten years.,彼は十年務めた委員長職を辞した。,-ship は地位や関係を表す語尾。今は chairship や chairpersonship も使う。
E14539,1,5,checkmate,名詞,詰み、完敗,the winning move in chess that ends the game,Her last move was a clever checkmate.,彼女の最後の一手は見事な詰みだった。,チェス用語。動詞で「動けなくする」と比喩的に使うこともある。
E14540,1,5,collie,名詞,コリー犬,"a type of dog with long hair, used for herding sheep",Their collie runs beside the sheep all day.,彼らのコリー犬は一日中羊のそばを走っている。,牧羊犬の一種。border collie（ボーダーコリー）が特に有名。
E14541,1,5,commercialization,名詞,商業化、事業化,the act of turning something into a business,Many people dislike the commercialization of the holiday.,その祝日の商業化を嫌う人は多い。,研究成果を製品にする文脈でも使う。英国つづりは commercialisation。
E14542,1,5,conduction,名詞,伝導,the passing of heat or electricity through a material,Metal allows fast conduction of heat.,金属は熱を速く伝える。,物理用語。対流は convection、放射は radiation と区別して覚える。
E14543,1,5,consumerism,名詞,消費主義、大量消費,the belief that buying many goods is good,The film is a sharp criticism of modern consumerism.,その映画は現代の消費主義を鋭く批判している。,「消費者保護運動」の意味もあるが、批判的に使うことが多い。
E14544,1,5,cosmology,名詞,宇宙論,the study of the origin and structure of the universe,New telescopes have changed modern cosmology.,新しい望遠鏡は現代の宇宙論を変えた。,cosmos（宇宙）＋-logy。天文学 astronomy より理論寄りの分野。
E14545,1,5,daydream,名詞,白日夢、空想,pleasant thoughts that take your mind off work,He was lost in a daydream during the lecture.,彼は講義の間ずっと空想にふけっていた。,動詞としても使い、daydream about で「～を空想する」。
E14546,1,5,enchantment,名詞,魔法、うっとりする魅力,"a magic spell, or a feeling of great delight",The garden held a strange enchantment at night.,その庭は夜になると不思議な魅力を帯びた。,enchant（魔法をかける、魅了する）の名詞。物語と日常の両方で使う。
E14547,1,5,faceless,形容詞,顔の見えない、没個性の,without a clear identity or personality,Customers dislike dealing with faceless companies.,客は顔の見えない会社と取引するのを嫌う。,「誰が決めているかわからない」という批判の気持ちが入る語。
E14548,1,5,fatherland,名詞,祖国、父祖の地,the country where you or your family was born,He returned to his fatherland after twenty years.,彼は二十年ぶりに祖国へ戻った。,ドイツ語 Vaterland の直訳。motherland、homeland とほぼ同じ意味。
E14549,1,5,federalism,名詞,連邦主義、連邦制,a system where states share power with a central government,American federalism divides power between states and Washington.,アメリカの連邦制は州と中央政府で権力を分ける。,federal（連邦の）＋-ism。政治学の基本用語のひとつ。
E14550,1,5,fey,形容詞,妖精のような、風変わりな,strange and slightly magical in manner,She had a fey charm that people remembered.,彼女には人の記憶に残る不思議な魅力があった。,使う場面は文学的。もとは「死期が近い」という古い意味があった。
E14551,1,5,fizz,動詞,しゅわしゅわ泡立つ,to make many small bubbles and a hissing sound,The tablet began to fizz in the glass of water.,その錠剤はコップの水の中で泡立ち始めた。,名詞で「炭酸の泡」。fizzy drink は「炭酸飲料」の言い方。
E14552,1,5,fragility,名詞,もろさ、壊れやすさ,the state of being easy to break or damage,The report highlights the fragility of the local economy.,その報告書は地域経済のもろさを強調している。,fragile（壊れやすい）の名詞。物にも制度や健康にも使う。
E14553,1,5,frigid,形容詞,極寒の、冷淡な,"extremely cold, or very unfriendly",They crossed the frigid plains in midwinter.,彼らは真冬に極寒の平原を越えた。,気温と態度の両方に使う。ラテン語 frigus（寒さ）が語源。
E14554,1,5,gasket,名詞,ガスケット、パッキン,a flat piece that seals a joint between two parts,A worn gasket was causing the oil leak.,すり減ったガスケットが油漏れの原因だった。,機械の部品名。blow a gasket は口語で「かんかんに怒る」。
E14555,1,5,gemstone,名詞,宝石、原石,a valuable stone used in jewelry,The ring holds a deep blue gemstone.,その指輪には濃い青の宝石がはめてある。,gem とほぼ同じだが、加工前の石の意味を強く出せる語。
E14556,1,5,goaltender,名詞,ゴールキーパー,the player who guards the goal in hockey,Their goaltender stopped forty shots last night.,彼らのゴールキーパーは昨夜四十本のシュートを止めた。,アイスホッケーで使う言い方。サッカーでは goalkeeper が普通。
E14557,1,5,gory,形容詞,血まみれの、むごたらしい,showing a lot of blood and violence,He refuses to watch gory horror films.,彼は血なまぐさいホラー映画を見ようとしない。,gore（流れた血）から。the gory details は「生々しい詳細」。
E14558,1,5,granola,名詞,グラノーラ,"a breakfast food of baked oats, nuts and fruit",She eats granola with yogurt every morning.,彼女は毎朝ヨーグルトにグラノーラをかけて食べる。,アメリカ英語。イギリスでは muesli という似た食品がよく知られる。
E14559,1,5,habitation,名詞,居住、住まい,"the act of living in a place, or a place to live",The old cabin is no longer fit for habitation.,その古い小屋はもう人が住める状態ではない。,fit for habitation（居住に適する）という形でよく出る。かたい語。
E14560,1,5,hatchback,名詞,ハッチバック車,a car with a back door that opens upward,They bought a small hatchback for city driving.,彼らは街乗り用に小型のハッチバック車を買った。,後部のドアが上に開く車。sedan（セダン）と対比して使う。
E14561,1,5,huntsman,名詞,狩人、猟師,a man who hunts animals,The huntsman knew every path in the forest.,その狩人は森の道をすべて知っていた。,複数形は huntsmen。物語や昔話でよく出る、やや古風な語。
E14562,1,5,hypothermia,名詞,低体温症,a dangerous drop in the body's temperature,The climber was treated for hypothermia.,その登山者は低体温症の手当てを受けた。,hypo-（下）＋therm（熱）。逆は hyperthermia（高体温症）。
E14563,1,5,impatience,名詞,短気、いらだち,the feeling of not wanting to wait,He tapped the desk in impatience.,彼はいらだって机を指で叩いた。,patience（忍耐）に打ち消しの im- が付いた形。形容詞は impatient。
E14564,1,5,instructive,形容詞,ためになる、教えられる,giving useful information or lessons,The failure was painful but instructive.,その失敗はつらかったがためになった。,instruct（教える）の形容詞。educational よりかたい語感。
E14565,1,5,introspection,名詞,内省、自己反省,the act of examining your own thoughts,A long illness led him to quiet introspection.,長い病気が彼を静かな内省へと導いた。,intro-（内へ）＋spect（見る）。心理学でよく出る語。
E14566,1,5,lard,名詞,ラード、豚脂,soft white fat from a pig used in cooking,Traditional pie crust is made with lard.,伝統的なパイ生地はラードで作られる。,料理用語。動詞で「文章に飾り言葉を詰め込む」の比喩もある。
E14567,1,5,leeway,名詞,余地、ゆとり,freedom to act or extra room to work with,The budget gives us little leeway for delays.,その予算では遅れに対する余裕がほとんどない。,もとは船が風で横に流れる幅。give someone leeway が定番の形。
E14568,1,5,lexical,形容詞,語彙の、辞書の,relating to the words of a language,"The test measures lexical knowledge, not grammar.",その試験は文法ではなく語彙の知識を測る。,lexicon（語彙、辞書）の形容詞。言語学の論文で頻出する語。
E14569,1,5,lob,動詞,山なりに投げる、ロブを打つ,to throw or hit something high and slowly,She lobbed the ball over the tall defender.,彼女は背の高い守備選手の上にボールを山なりに上げた。,テニスやバスケの用語として有名。名詞で「ロブ」の意味にもなる。
E14570,1,5,mademoiselle,名詞,お嬢さん、マドモアゼル,a French title for an unmarried young woman,The waiter greeted her as mademoiselle.,給仕は彼女をマドモアゼルと呼んで迎えた。,フランス語からの借用語。英語の Miss にあたる呼びかけ。
E14571,1,5,menswear,名詞,紳士服,clothing made for men,The menswear section is on the second floor.,紳士服売り場は二階にあります。,men's wear とも書く。対になる語は womenswear。
E14572,1,5,meritorious,形容詞,称賛に値する、功績のある,deserving praise or reward,He received a medal for meritorious service.,彼は功績ある勤務に対して勲章を受けた。,merit（功績）の形容詞。表彰や軍隊の文書で使うかたい語。
E14573,1,5,methadone,名詞,メサドン,a drug given to help people stop using heroin,The clinic offers methadone to patients in recovery.,その診療所は回復中の患者にメサドンを提供している。,依存症治療に使う合成鎮痛薬。医療や社会問題の記事で出る。
E14574,1,5,methanol,名詞,メタノール、メチルアルコール,a poisonous alcohol used as fuel and solvent,Methanol burns with an almost invisible flame.,メタノールはほとんど見えない炎で燃える。,飲むと失明などの危険がある。飲用の酒は ethanol（エタノール）。
E14575,1,5,millet,名詞,キビ、アワ、雑穀,a small grain grown for food in dry areas,Millet grows well where rice cannot.,キビは米が育たない土地でもよく育つ。,乾燥に強い穀物。健康食品や途上国の農業の話でよく出る。
E14576,1,5,misogynistic,形容詞,女性蔑視の,showing hatred or strong dislike of women,The old law was criticized as misogynistic.,その古い法律は女性蔑視だと批判された。,miso-（憎む）＋gyn（女性）。名詞は misogyny、人は misogynist。
E14577,1,5,misrepresentation,名詞,虚偽の説明、事実の歪曲,the act of giving a false description of something,The contract was canceled because of misrepresentation.,虚偽の説明があったため契約は取り消された。,法律で重要な語。故意なら fraud（詐欺）に近い扱いになる。
E14578,1,5,mistreatment,名詞,虐待、不当な扱い,the act of treating a person or animal badly,The report describes the mistreatment of workers.,その報告書は労働者への不当な扱いを述べている。,mis-（誤って）＋treatment。動詞は mistreat（ひどく扱う）。
E14579,1,5,mocha,名詞,モカ、コーヒーとチョコの飲み物,coffee mixed with chocolate,She ordered a hot mocha with extra cream.,彼女はクリーム多めのホットモカを注文した。,もとはイエメンの港 Mocha の名前。コーヒー豆の名でもある。
E14580,1,5,mockingbird,名詞,マネシツグミ,a bird that copies the songs of other birds,A mockingbird sang outside the window all night.,マネシツグミが一晩中窓の外で鳴いていた。,mock（まねる）＋bird。他の鳥の声をまねることからこの名がある。
E14581,1,5,nonsensical,形容詞,ばかげた、意味をなさない,silly and without any sense,His answer was completely nonsensical.,彼の答えはまったく意味をなしていなかった。,nonsense の形容詞。absurd や ridiculous と近い意味。
E14582,1,5,noose,名詞,輪縄、絞首の縄,a loop of rope that tightens when pulled,The rope was tied into a simple noose.,その縄は単純な輪縄に結ばれていた。,処刑の縄を指すことが多く、比喩で「追い詰められた状態」も表す。
E14583,1,5,offshoot,名詞,分派、派生したもの,something that develops from a larger thing,The company is an offshoot of a university lab.,その会社は大学の研究室から生まれた組織だ。,もとは植物の「わき枝」。組織や学派の派生に比喩で使う。
E14584,1,5,onshore,形容詞,陸上の、沿岸の,on land or near the coast rather than at sea,Onshore wind farms are cheaper to build.,陸上の風力発電所は建設費が安い。,反対は offshore（沖合の）。エネルギーや金融の記事でよく対比される。
E14585,1,5,orthogonal,形容詞,直交する、無関係な,"at right angles, or completely independent",These two problems are orthogonal to each other.,この二つの問題は互いにまったく別のものだ。,数学の「直交」が本来の意味。IT では「独立した」の比喩で多用される。
E14586,1,5,overkill,名詞,やりすぎ、過剰,much more than is needed,Three lawyers for one small case is overkill.,小さな一件に弁護士三人は過剰だ。,もとは軍事の「過剰な破壊力」。今は日常のやりすぎに広く使う。
E14587,1,5,ovulation,名詞,排卵,the release of an egg from a woman's ovary,The app helps her track ovulation each month.,そのアプリは毎月の排卵を記録するのに役立つ。,医学用語。動詞は ovulate、卵巣は ovary。
E14588,1,5,parse,動詞,構文を解析する、読み解く,to break a sentence or data into parts to understand it,The program parses the file line by line.,そのプログラムはファイルを一行ずつ解析する。,文法用語からIT用語へ広がった。「意味を読み取る」の比喩でも使う。
E14589,1,5,pollination,名詞,受粉,the moving of pollen so that a plant can make seeds,Bees are essential for the pollination of crops.,ミツバチは作物の受粉に欠かせない。,pollen（花粉）から。cross-pollination は「他家受粉、異分野交流」。
E14590,1,5,postpartum,形容詞,産後の,happening after a woman gives birth,She was screened for postpartum depression.,彼女は産後うつの検査を受けた。,post-（後）＋partum（出産）。反対は prenatal や antepartum。
E14591,1,5,pretzel,名詞,プレッツェル,a crisp baked snack twisted into a knot shape,He ate a warm pretzel with mustard.,彼はマスタードを付けて温かいプレッツェルを食べた。,ドイツ由来のパン菓子。結び目の形から「ねじれた」の比喩にも使う。
E14592,1,5,proletariat,名詞,労働者階級、無産階級,the class of workers who own no property,Marx wrote about the struggles of the proletariat.,マルクスは労働者階級の闘いについて書いた。,対になる語は bourgeoisie（有産階級）。政治思想の文章で出る。
E14593,1,5,quadratic,形容詞,二次の,involving a number multiplied by itself,Students learn to solve quadratic equations.,生徒たちは二次方程式の解き方を学ぶ。,数学用語。quadratic equation（二次方程式）でほぼ必ず出る。
E14594,1,5,recoup,動詞,取り戻す、埋め合わせる,to get back money or time that you lost,The airline hopes to recoup its losses next year.,その航空会社は来年損失を取り戻したいと考えている。,recoup losses、recoup costs の形が多い。recover よりお金寄り。
E14595,1,5,repertory,名詞,レパートリー、専属劇団,a set of plays a company can perform,The theater keeps ten plays in its repertory.,その劇場は十本の演目をレパートリーに持っている。,repertoire とほぼ同じ。repertory theater は「専属劇団の劇場」。
E14596,1,5,sandman,名詞,眠りの精,an imaginary man who makes children sleep,Mother said the sandman was coming soon.,母は眠りの精がもうすぐ来ると言った。,子どもを寝かしつける昔話の存在。歌や物語の題名にもよく使われる。
E14597,1,5,sass,名詞,生意気な口、口答え,rude or cheeky talk to someone in authority,Do not give me any sass about the rules.,規則のことで生意気な口をきかないで。,アメリカ英語の口語。動詞で sass back（口答えする）とも使う。
E14598,1,5,schoolteacher,名詞,学校の先生,a person whose job is teaching in a school,Her mother was a schoolteacher for thirty years.,彼女の母は三十年間学校の先生をしていた。,teacher より「学校勤め」であることをはっきり示せる語。
E14599,1,5,senatorial,形容詞,上院議員の、元老院の,relating to a senate or its members,He won the senatorial race by a small margin.,彼はわずかな差で上院議員選挙に勝った。,senator（上院議員）の形容詞。アメリカ政治の記事でよく出る。
E14600,1,5,shimmer,動詞,かすかに光る、揺らめく,to shine with a soft trembling light,The lake shimmered in the afternoon sun.,湖は午後の日ざしにきらめいていた。,sparkle より弱く柔らかい光。名詞で「かすかな輝き」にもなる。
E14601,1,5,simplification,名詞,簡素化、単純化,the act of making something easier to understand,The new form is a welcome simplification.,その新しい書式はありがたい簡素化だ。,批判的に「単純化しすぎ」を指すこともある。oversimplification はその強調形。
E14602,1,5,snooze,動詞,うたた寝する、居眠りする,to sleep lightly for a short time,He likes to snooze on the train home.,彼は帰りの電車でうたた寝するのが好きだ。,目覚まし時計の snooze button（スヌーズボタン）で有名な語。
E14603,1,5,stillness,名詞,静けさ、静止,complete quiet and lack of movement,The stillness of the early morning calmed her.,早朝の静けさが彼女の心を落ち着かせた。,still（静かな、動かない）の名詞。silence は音、stillness は動きも含む。
E14604,1,5,subculture,名詞,サブカルチャー、下位文化,a group with its own style inside a larger society,Skateboarding grew from a small local subculture.,スケートボードは小さな地域のサブカルチャーから育った。,sub-（下位の）＋culture。社会学の用語として使うことも多い。
E14605,1,5,suitor,名詞,求婚者、買収希望の会社,"a man who wants to marry a woman, or a would-be buyer",The company attracted several suitors this spring.,その会社はこの春、複数の買収希望先を引きつけた。,古風な「求婚者」の意味と、経済面での「買収希望企業」の両方で使う。
E14606,1,5,tarp,名詞,防水シート、ブルーシート,a large sheet of waterproof cloth,They covered the woodpile with a blue tarp.,彼らは薪の山を青い防水シートで覆った。,tarpaulin を短くした語。屋外作業や災害の記事でよく出る。
E14607,1,5,thoroughbred,名詞,サラブレッド、純血種の馬,a horse bred from the best racing lines,The thoroughbred won its first race easily.,そのサラブレッドは初戦を楽に勝った。,thorough（徹底した）＋bred（育てられた）。人の「生粋の」にも比喩で使う。
E14608,1,5,tiara,名詞,ティアラ、小冠,a small crown worn by a woman,The bride wore a simple silver tiara.,花嫁は飾りけのない銀のティアラをつけていた。,王冠 crown より小さく、頭の前側だけを飾るもの。
E14609,1,5,totality,名詞,全体、総体,the whole of something taken together,We must look at the totality of the evidence.,私たちは証拠を全体として見なければならない。,in its totality（その全体として）の形が多い。日食の「皆既」も指す。
E14610,1,5,ugliness,名詞,醜さ、みにくさ,the quality of being unpleasant to look at,The film shows the ugliness of war.,その映画は戦争の醜さを描いている。,見た目だけでなく、行いや状況の「いやらしさ」にも使える。
E14611,1,5,visor,名詞,ひさし、バイザー,a stiff part above the eyes on a cap or helmet,He pulled down the visor to block the sun.,彼は日ざしを防ぐためバイザーを下ろした。,車の日よけ板も sun visor と呼ぶ。ヘルメットの透明な面にも使う。
E14612,1,5,werewolves,名詞,狼男たち,people who change into wolves in stories,The old legend tells of werewolves in the forest.,その古い伝説は森の狼男たちの話だ。,単数は werewolf。-f が -ves になる複数形の代表例のひとつ。
E14613,1,5,erupt,動詞,噴火する、突然起こる,"to burst out suddenly, as a volcano does",The volcano erupted without warning.,その火山は前触れもなく噴火した。,怒りや戦争が「突然起こる」にも使う。名詞は eruption。
E14614,1,5,headlight,名詞,ヘッドライト、前照灯,a large light on the front of a vehicle,One headlight on the truck was broken.,そのトラックのヘッドライトが片方壊れていた。,後ろは taillight。運転の話で必ず出る基本語のひとつ。
E14615,1,5,thump,動詞,ドスンと打つ、どきどきする,to hit something and make a heavy dull sound,He thumped the table to get their attention.,彼は注意を引くために机をどんと叩いた。,心臓が「どきどきする」にも使う。名詞で「ドスンという音」。
E14616,1,5,abhorrent,形容詞,忌まわしい、ぞっとする,causing strong hate or disgust,Such violence is abhorrent to most people.,そうした暴力はほとんどの人にとって忌まわしいものだ。,be abhorrent to 人 の形が多い。動詞は abhor（ひどく嫌う）。
E14617,1,5,alder,名詞,ハンノキ,a tree that grows near water,Alders line the bank of the small river.,小川の岸にはハンノキが並んでいる。,湿地に育つ木。木材は水に強く、家具や楽器にも使われる。
E14618,1,5,allowable,形容詞,許容される、認められる,permitted by the rules or the law,The allowable noise level drops after ten at night.,許容される騒音の水準は夜十時以降に下がる。,allow＋-able。税務で allowable expenses（控除できる経費）が定番。
E14619,1,5,amortization,名詞,償却、分割返済,paying off a debt or cost in regular parts,The loan has a twenty-year amortization period.,その融資は二十年の返済期間になっている。,会計と金融の用語。形のない資産の償却にも使う。動詞は amortize。
E14620,1,5,anaconda,名詞,アナコンダ,a very large South American snake,The anaconda can grow longer than five meters.,アナコンダは五メートル以上に成長することがある。,南米の大型ヘビ。締めつけて獲物をとらえる非毒の種。
E14621,1,5,anaerobic,形容詞,無酸素の、嫌気性の,living or working without oxygen,Anaerobic bacteria break down waste in the tank.,嫌気性の細菌がタンクの中で廃棄物を分解する。,an-（無し）＋aerobic（酸素の）。運動の「無酸素運動」にも使う。
E14622,1,5,atrophy,名詞,萎縮、衰え,the shrinking of a body part from lack of use,Weeks in bed caused muscle atrophy.,何週間も寝ていたせいで筋肉の萎縮が起きた。,医学用語だが、技能や組織が衰えることにも比喩で使う。動詞も同形。
E14623,1,5,aviator,名詞,飛行士、パイロット,a person who flies an aircraft,Early aviators flew without any radio.,初期の飛行士は無線なしで飛んでいた。,やや古風で、今は pilot が普通。aviator sunglasses は形の名前。
E14624,1,5,avoidable,形容詞,避けられる、防げる,able to be prevented,Most of these accidents were entirely avoidable.,これらの事故のほとんどは完全に防げるものだった。,avoid＋-able。反対は unavoidable（避けられない）。
E14625,1,5,behemoth,名詞,巨大なもの、巨大企業,something extremely large and powerful,The startup took on a corporate behemoth.,その新興企業は巨大企業に挑んだ。,旧約聖書に出る巨獣の名から。企業や建物によく使う比喩。
E14626,1,5,bib,名詞,よだれかけ、ゼッケン,a cloth tied under the chin to keep clothes clean,She tied a bib around the baby's neck.,彼女は赤ちゃんの首によだれかけを結んだ。,マラソンで胸に付ける番号布も bib と呼ぶ。
E14627,1,5,blip,名詞,一時的な変化、光点,"a small brief change, or a dot on a screen",The drop in sales was just a blip.,売上の落ち込みは一時的なものにすぎなかった。,レーダーの光点が本来の意味。経済記事で「一時的な変動」に多用される。
E14628,1,5,bossy,形容詞,威張った、指図したがる,always telling other people what to do,Her bossy tone annoyed the whole team.,彼女の偉そうな口調はチーム全体をいらだたせた。,boss（上司）から。否定的な評価の語なので使い方に注意。
E14629,1,5,bumble,動詞,へまをする、口ごもる,to act or speak in a clumsy confused way,He bumbled through his first presentation.,彼は最初の発表をしどろもどろで切り抜けた。,bumbling（へまばかりの）の形でよく使う。bumblebee は別語。
