登録NO,枝番,レベル,英単語,品詞,意味(日本語),意味(英語),例文(英語),例文(日本語),解説
E23027,1,8,algorithm,名詞,アルゴリズム、計算手順,a set of steps a computer follows to solve a problem,Our engineers updated the search algorithm to show more relevant product listings.,技術者たちはより関連性の高い商品一覧を表示するよう検索アルゴリズムを更新した。,IT 関連の記事や社内メールで登場する。発音は語尾の -rithm に注意。
E23028,1,8,badge,名詞,バッジ、身分証,"a small item worn to show a name, rank, or membership",All contractors must wear a visitor badge while working inside the plant.,すべての請負業者は工場内で作業する間、来訪者バッジを着用しなければならない。,入退館の案内で ID badge の形で頻出。動詞の意味はほぼ使わない。
E23029,1,8,bounce,動詞,跳ね返る、返送される,"to move back after hitting a surface, or to be returned unsent",Several emails bounced back because the client changed the company domain name.,顧客が会社のドメイン名を変更したため、いくつかのメールが返送されてきた。,メールが戻る意味の bounce back が実務で頻出。小切手の「不渡り」でも使う。
E23030,1,8,consultation,名詞,相談、協議,a meeting to discuss something and get advice,The new policy was introduced after a long consultation with the labor union.,新しい方針は労働組合との長い協議を経て導入された。,in consultation with ~ で「～と協議のうえ」。医療では「診察」の意味になる。
E23031,1,8,convenience,名詞,便利さ、好都合,the quality of being easy or useful for someone,Please reply at your earliest convenience so we can confirm the delivery date.,配送日を確定できるよう、ご都合のつき次第お返事ください。,at your earliest convenience はビジネスメールの決まり文句。形容詞は convenient。
E23032,1,8,deliberately,副詞,わざと、慎重に,"on purpose, or in a slow and careful way",The designer deliberately chose neutral colors to appeal to a wider audience.,デザイナーはより幅広い層に訴えるため意図的に落ち着いた色を選んだ。,on purpose と同義。文脈によっては「ゆっくり慎重に」の意味にもなる。
E23033,1,8,dimension,名詞,寸法、側面,"a measurement of size, or one aspect of a situation",Please check the dimensions of the crate before booking the freight service.,貨物サービスを予約する前に木箱の寸法を確認してください。,複数形 dimensions で「寸法」。抽象的には「面、局面」の意味で使う。
E23034,1,8,enthusiasm,名詞,熱意、意欲,a strong feeling of interest and excitement about something,The intern showed great enthusiasm for the marketing project from the first day.,そのインターンは初日からマーケティング企画に大きな熱意を示した。,推薦状や面接の場面で頻出。形容詞は enthusiastic。
E23035,1,8,ferry,名詞,フェリー、渡し船,a boat that regularly carries people or vehicles across water,The morning ferry to the island terminal departs every hour from pier three.,島のターミナル行きの朝のフェリーは三番桟橋から一時間おきに出発する。,交通案内のアナウンスで登場する。動詞で「船で運ぶ」の意味もある。
E23036,1,8,flexibility,名詞,柔軟性、融通,the ability to change easily to suit new conditions,Employees value the flexibility of choosing their own working hours each week.,従業員は毎週自分の勤務時間を選べる柔軟性を高く評価している。,働き方の話題で flexible とともに頻出。schedule flexibility の形が多い。
E23037,1,8,gauge,名詞,計器、測定器,"an instrument that measures amount, level, or pressure",The technician checked the pressure gauge before restarting the assembly line.,技術者は組立ラインを再稼働させる前に圧力計を確認した。,発音は gage と同じ。動詞では「判断する、測る」の意味で使われる。
E23038,1,8,helmet,名詞,ヘルメット、保護帽,a hard hat worn to protect the head from injury,Anyone entering the construction site must wear a helmet and safety boots.,建設現場に立ち入る者は誰でもヘルメットと安全靴を着用しなければならない。,安全掲示の写真描写問題で定番。hard hat とも言い換えられる。
E23039,1,8,inclusion,名詞,包含、参加させること,the act of including someone or something in a group,The report praised the firm for its inclusion of local suppliers in the project.,その報告書は企業が計画に地元の供給業者を参加させたことを称賛した。,動詞は include、形容詞は inclusive。近年は多様性の話題でもよく出る。
E23040,1,8,instructor,名詞,講師、指導員,a person who teaches a skill or subject to others,The safety instructor will demonstrate how to operate the forklift correctly.,安全講習の指導員がフォークリフトの正しい操作方法を実演する。,研修案内で trainer とほぼ同義に使われる。動詞は instruct。
E23041,1,8,isolation,名詞,孤立、分離,the state of being separate from other people or things,The server was kept in isolation until the security team completed its check.,保安チームが点検を終えるまでそのサーバーは分離された状態に保たれた。,in isolation で「単独で」。動詞は isolate、形容詞は isolated。
E23042,1,8,machinery,名詞,機械類、機械設備,"machines considered as a group, especially large ones",The factory invested heavily in new machinery to double its output this year.,その工場は今年の生産量を倍にするため新しい機械設備に多額の投資をした。,不可算名詞なので a machinery とは言わない点が狙われる。数えるなら machines。
E23043,1,8,namely,副詞,すなわち、具体的には,used to introduce exact details about what you just said,"Two departments, namely sales and logistics, will move to the new building.",二つの部署、すなわち営業部と物流部が新しいビルに移転する。,直前の語を具体的に言い換える。that is や specifically に近い。
E23044,1,8,on site,熟語,現場で、敷地内で,at the place where work or an event is happening,A technician will be on site tomorrow to repair the broken air conditioner.,技術者が壊れたエアコンを修理するため明日現場に来る。,形容詞的に使うときは on-site と綴られることが多い。反対は off site。
E23045,1,8,out of date,熟語,時代遅れの、古くなった,"no longer modern, valid, or useful",The training materials are out of date and must be revised before the seminar.,その研修資料は古くなっており、セミナーの前に改訂しなければならない。,up to date の反意表現として対で覚える。outdated と言い換えられる。
E23046,1,8,pending,形容詞,保留中の、未決の,waiting to be decided or completed,The contract is still pending because the legal team has not finished its review.,法務チームが検討を終えていないため契約はまだ保留中である。,前置詞で「～まで待って」の意味もある。pending approval の形が頻出。
E23047,1,8,possess,動詞,所有する、備えている,to have or own something,Candidates must possess at least five years of experience in retail management.,応募者は小売管理で少なくとも五年の経験を有していなければならない。,求人広告で have より硬い表現として使われる。名詞は possession。
E23048,1,8,premises,名詞,敷地、建物,the land and buildings owned or used by a business,"Smoking is strictly prohibited anywhere on the company premises, including the outdoor parking area.",会社の敷地内では屋外の駐車場も含めどこでも喫煙は固く禁じられている。,常に複数形で使い、単数の premise は「前提」と意味が違う。
E23049,1,8,probability,名詞,見込み、確率,how likely it is that something will happen,There is a high probability that the shipment will arrive before the deadline.,その積荷が期限前に到着する可能性は高い。,形容詞は probable、副詞は probably。likelihood と言い換えられる。
E23050,1,8,resignation,名詞,辞職、辞表,the act of officially leaving a job,The director submitted her resignation after twelve years with the firm.,その部長は会社で十二年働いた後に辞表を提出した。,submit a resignation の形で頻出。動詞は resign で発音の g は読まない。
E23051,1,8,rider,名詞,乗客、乗る人,"a person who rides a bicycle, horse, or public vehicle",The transit company surveyed riders about the new express bus route.,交通会社は新しい急行バス路線について乗客に調査を行った。,公共交通の記事では passenger の言い換えとして使われる。
E23052,1,8,shelf,名詞,棚,a flat board fixed to a wall or in a cabinet for storing things,Please place the returned items on the bottom shelf of the storage room.,返品された商品は保管室の一番下の棚に置いてください。,複数形は shelves と変化する点に注意。off the shelf は「既製の」。
E23053,1,8,subscribe,動詞,購読する、加入する,to pay regularly to receive a service or publication,More than ten thousand readers subscribe to our weekly business newsletter.,一万人を超える読者が当社の週刊ビジネス通信を購読している。,subscribe to ~ と to を伴う。名詞は subscription で契約更新の話題が定番。
E23054,1,8,up to date,熟語,最新の、現在まで新しい,including the newest information or methods,Please make sure the customer records are up to date before the audit begins.,監査が始まる前に顧客記録が最新であることを確認してください。,名詞の前に置くときは up-to-date とハイフンを入れる。out of date の反対。
E23055,1,8,voltage,名詞,電圧,"the force of an electric current, measured in volts",Check the voltage of the outlet before plugging in the imported laboratory equipment.,輸入した実験装置をつなぐ前にコンセントの電圧を確認しなさい。,海外出張や機器の取扱説明で出る。high voltage は「高電圧」の警告表示。
E23056,1,8,warn,動詞,警告する、注意する,to tell someone about a possible danger or problem,The manager warned the staff that the elevator would be out of service tomorrow.,部長は明日エレベーターが使えなくなることを職員に注意した。,warn A that ~ や warn A about ~ の形をとる。名詞は warning。
E23057,1,8,width,名詞,幅、横幅,the distance from one side of something to the other,Measure the width of the doorway to be sure the new desk will fit.,新しい机が入るか確かめるため出入口の幅を測りなさい。,形容詞は wide、動詞は widen。length や height と一緒に覚えるとよい。
E23058,1,8,workout,名詞,運動、トレーニング,a period of physical exercise to keep fit,The office gym offers a short workout program during the lunch break.,社内のジムは昼休みに短い運動プログラムを提供している。,work out という句動詞から生まれた名詞。健康関連の広告で頻出。
E23059,1,8,account for,句動詞,～を占める、～を説明する,"to form a certain part of a total, or to explain a reason",Online sales account for nearly half of the company total revenue this year.,今年はオンライン販売が会社の総収入のほぼ半分を占めている。,割合を示す用法が Part 7 で頻出。理由を説明する意味もある。
E23060,1,8,adaptation,名詞,適応、改作,the process of changing to fit a new situation,The rapid adaptation of the sales team to remote work impressed the executives.,営業チームがリモート勤務に素早く適応したことは経営陣を感心させた。,動詞は adapt で、まねる adopt と混同しやすい点が狙われる。
E23061,1,8,advisor,名詞,助言者、顧問,a person who gives expert advice on a subject,The financial advisor recommended reducing costs before expanding into new markets.,その財務顧問は新市場に進出する前に経費を削減するよう勧めた。,adviser とも綴る。動詞は advise、名詞の advice と発音が違う。
E23062,1,8,aluminum,名詞,アルミニウム,a light silver metal used to make cans and machine parts,The plant switched to lighter aluminum panels to reduce total shipping costs.,その工場は総輸送費を減らすため軽いアルミパネルに切り替えた。,英国綴りは aluminium で発音も異なる。製造業の記事で登場する。
E23063,1,8,be similar to,熟語,～に似ている,to be almost the same as something else,This year sales pattern is similar to the one we saw two seasons ago.,今年の販売傾向は二季前に見られたものと似ている。,to の後には比較する対象がくる。be different from と対で覚える。
E23064,1,8,creativity,名詞,創造性、独創力,the ability to produce new and original ideas,The agency was hired for its creativity in designing memorable advertising campaigns.,その代理店は印象に残る広告企画を作る創造性を買われて起用された。,形容詞は creative、動詞は create。人事評価や広告業界の話題で出る。
E23065,1,8,delicate,形容詞,壊れやすい、繊細な,"easily damaged, or needing careful handling",Please mark the box as delicate so the courier handles the glassware carefully.,配送業者がガラス製品を丁寧に扱うよう箱に取扱注意と表示してください。,物には「壊れやすい」、問題には「微妙な」。fragile と近い意味で使う。
E23066,1,8,disk,名詞,ディスク、円盤,a flat round object used for storing computer data,The old backup disk was replaced with cloud storage last month.,古いバックアップ用ディスクは先月クラウドストレージに置き換えられた。,英国綴りは disc。ハードディスクなど IT の文脈で出る。
E23067,1,8,evaluate,動詞,評価する、査定する,to judge the value or quality of something,The committee will evaluate all three bids before awarding the maintenance contract.,委員会は保守契約を発注する前に三件すべての入札を評価する。,名詞は evaluation。assess や appraise と言い換えられる。
E23068,1,8,formally,副詞,正式に、公式に,in an official or serious way,The partnership was formally announced at a press conference on Monday morning.,その提携は月曜の朝の記者会見で正式に発表された。,「かつて」を表す formerly と綴りが似ており、聞き分けが狙われる。
E23069,1,8,harassment,名詞,嫌がらせ、ハラスメント,behavior that annoys or threatens someone repeatedly,The company holds annual training on preventing harassment in the workplace.,その会社は職場での嫌がらせ防止に関する研修を毎年行っている。,人事関連の社内文書で頻出。動詞は harass。
E23070,1,8,insert,動詞,差し込む、挿入する,to put something inside or between other things,Insert your employee card into the reader to unlock the laboratory door.,実験室のドアの鍵を開けるには社員証をリーダーに差し込んでください。,書類に文言を「挿入する」意味でも使う。名詞では折り込み広告を指す。
E23071,1,8,massage,名詞,マッサージ、もみ療治,the act of rubbing the body to reduce pain or stress,The hotel spa offers a short massage for guests attending the business conference.,そのホテルのスパはビジネス会議に参加する客に短いマッサージを提供している。,message と綴りが似ているが発音も意味も違う点に注意。
E23072,1,8,notably,副詞,特に、著しく,"especially, or in a way that is easy to notice","Several regions grew last quarter, notably the southern sales district.",いくつかの地域が前四半期に成長したが、特に南部の営業地区が顕著だった。,especially に近い。文中で具体例を挙げるときに使う。
E23073,1,8,on account of,熟語,～のために、～の理由で,because of something,The outdoor event was postponed on account of the heavy rain forecast.,大雨の予報のため屋外行事は延期された。,because of とほぼ同義でやや硬い。後ろには名詞句がくる。
E23074,1,8,open an account,慣用句,口座を開く、取引を始める,to start using a bank or business service by registering,You can open an account online and receive your card within five business days.,オンラインで口座を開設でき、五営業日以内にカードが届く。,銀行だけでなく取引先との「取引開始」にも使う。close an account が反対。
E23075,1,8,precision,名詞,正確さ、精密さ,the quality of being exact and accurate,The parts are cut with great precision to meet the client strict standards.,その部品は顧客の厳しい基準を満たすため非常に高い精度で切断される。,形容詞は precise。製造業の文脈で precision instrument の形も出る。
E23076,1,8,preservation,名詞,保存、保護,the act of keeping something in its original good condition,The grant supports the preservation of the historic factory building downtown.,その助成金は中心街にある歴史的な工場建屋の保存を支援している。,動詞は preserve。食品では「保存」、建築や自然では「保護」の訳が合う。
E23077,1,8,reasoning,名詞,論法、推論,the process of thinking about something in a logical way,The consultant explained the reasoning behind moving the plant closer to the port.,そのコンサルタントは工場を港の近くに移す理由づけを説明した。,the reasoning behind ~ の形でよく使う。logic と近い意味を持つ。
E23078,1,8,sail,動詞,出航する、航行する,to travel on water in a boat or ship,The cargo ship will sail from the northern port early on Wednesday morning.,その貨物船は水曜の早朝に北の港を出航する。,名詞では「帆」。set sail は「出帆する」という熟語。
E23079,1,8,seller,名詞,売り手、売れ筋商品,"a person who sells something, or a product that sells well",The seller agreed to lower the price after a long round of negotiations.,売り手は長い交渉の末に価格を下げることに同意した。,buyer の対義語。best seller のように「よく売れる商品」も指す。
E23080,1,8,take into account,慣用句,考慮に入れる,to consider something when making a decision,We must take into account the extra shipping costs before setting the final price.,最終価格を決める前に追加の輸送費を考慮に入れなければならない。,take ~ into account の語順も可能。consider の言い換えとして頻出。
E23081,1,8,timber,名詞,木材、材木,wood prepared for building or making things,The furniture maker imports timber from suppliers in the northern region.,その家具製造業者は北部地域の業者から木材を輸入している。,米国では lumber と言うことが多い。建設業の記事で登場する。
E23082,1,8,vitamin,名詞,ビタミン,a natural substance in food that the body needs to stay healthy,The company cafeteria added more fruit to increase vitamin intake among staff.,社員食堂は職員のビタミン摂取を増やすため果物を増やした。,発音は最初の音節にアクセントがある。健康関連の広告で出る。
E23083,1,8,void,形容詞,無効の、法的効力のない,not legally valid or effective,The warranty becomes void if the device is repaired by an unauthorized shop.,認定を受けていない店で修理された場合、その保証は無効になる。,null and void の形も使う。契約書や保証書の文で頻出。
E23084,1,8,voluntary,形容詞,自発的な、任意の,"done because someone chooses to, not because they must",Attendance at the weekend seminar is voluntary but strongly recommended for new hires.,週末のセミナーへの参加は任意だが新入社員には強く推奨されている。,名詞は volunteer、副詞は voluntarily。mandatory と対で覚える。
E23085,1,8,acute,形容詞,深刻な、鋭い,"very serious, or very sharp and strong",The region faces an acute shortage of skilled workers in the manufacturing sector.,その地域は製造部門で熟練労働者の深刻な不足に直面している。,問題の深刻さを表すほか、医学では「急性の」の意味になる。
E23086,1,8,arrange,動詞,手配する、整える,"to plan and organize something, or to put things in order",Could you arrange a shuttle to take the visitors from the airport to the hotel?,空港からホテルまで訪問者を運ぶ送迎車を手配していただけますか。,arrange for A to do の形も重要。名詞 arrangement は「手配、取り決め」。
E23087,1,8,be likely to,熟語,～しそうである,to have a good chance of happening or doing something,The renovation is likely to finish ahead of schedule if the weather stays dry.,天気が晴れたままなら改装は予定より早く終わりそうだ。,後ろは動詞の原形。反対は be unlikely to で確率の低さを表す。
E23088,1,8,borrow,動詞,借りる,to take and use something that you will give back later,You may borrow the projector from the equipment room for up to three days.,備品室からプロジェクターを最長三日間借りることができる。,無料で借りるのが borrow、貸すのは lend。有料で借りるなら rent。
E23089,1,8,camping,名詞,キャンプ、野営,the activity of staying outdoors in a tent for a short time,The store expects strong demand for camping gear during the summer holiday season.,その店は夏の休暇期にキャンプ用品の高い需要を見込んでいる。,camping gear や camping site の形で出る。動名詞由来の名詞。
E23090,1,8,clerk,名詞,店員、事務員,a person who works in a shop or keeps records in an office,The clerk at the front counter will process your refund within a few minutes.,正面カウンターの店員が数分以内に返金手続きを行います。,英国発音と米国発音が大きく違う語。sales clerk は「販売員」。
E23091,1,8,considerably,副詞,かなり、相当に,by a large amount or degree,Production costs fell considerably after the plant upgraded its cooling system.,工場が冷却装置を更新した後、生産費はかなり下がった。,比較級を強めて使うことが多い。considerate は「思いやりのある」で別語。
E23092,1,8,disclosure,名詞,開示、公表,the act of making information known to the public,Full disclosure of the audit results is required before the shareholders meeting.,株主総会の前に監査結果の全面的な開示が求められている。,動詞は disclose。財務や法務の文書で頻出する語。
E23093,1,8,disposal,名詞,処分、廃棄,the act of getting rid of something you no longer need,The city introduced new rules for the disposal of industrial waste this year.,市は今年、産業廃棄物の処分に関する新しい規則を導入した。,動詞は dispose で dispose of ~ の形をとる。at your disposal は「自由に使える」。
E23094,1,8,documented,形容詞,記録された、文書化された,recorded in written or official form,Every documented complaint is reviewed by the customer service supervisor each week.,記録されたすべての苦情は毎週顧客サービスの監督者が確認する。,動詞 document の過去分詞から。well documented は「十分に証拠のある」。
E23095,1,8,donation,名詞,寄付、寄贈,money or goods given to help a person or organization,The bookstore made a generous donation of textbooks to the local library.,その書店は地元の図書館に教科書を気前よく寄贈した。,動詞は donate、寄付者は donor。地域貢献の記事でよく出る。
E23096,1,8,escort,動詞,付き添う、案内する,to go with someone to guide or protect them,A security officer will escort the guests to the third floor meeting room.,警備員が来客を三階の会議室まで案内します。,名詞では「付き添い人」。名詞と動詞でアクセントの位置が変わる。
E23097,1,8,inspire,動詞,鼓舞する、着想を与える,to make someone feel eager to do something or give an idea,The founder speech inspired many employees to propose new product ideas.,創業者の講演は多くの従業員に新商品の案を提案する意欲を与えた。,inspire A to do の形をとる。名詞は inspiration、形容詞は inspiring。
E23098,1,8,interim,形容詞,暫定の、一時的な,temporary and used until a permanent one is ready,The board appointed an interim director while the search for a successor continues.,後任探しが続く間、取締役会は暫定の部長を任命した。,interim report は「中間報告」。temporary と言い換えられる。
E23099,1,8,lead to,句動詞,～につながる、～を引き起こす,to cause something to happen as a result,Poor communication between departments can lead to costly production delays.,部署間の連絡不足は費用のかかる生産の遅れにつながることがある。,結果を導く因果関係を表す。result in と言い換えられる。
E23100,1,8,outlet,名詞,直販店、コンセント,"a shop selling goods cheaply, or a socket for electric power",The brand opened a new outlet near the highway to attract weekend shoppers.,そのブランドは週末の買い物客を呼び込むため高速道路の近くに新しい直販店を開いた。,「販路」「はけ口」の意味もあり、米国では電源コンセントも指す。
E23101,1,8,pledge,動詞,誓う、約束する,to promise seriously to do or give something,The chief executive pledged to cut carbon emissions by half within ten years.,最高経営責任者は十年以内に炭素排出量を半分に削減すると約束した。,名詞でも「誓約、寄付の約束」。promise より正式な語。
E23102,1,8,portal,名詞,ポータルサイト、入り口,a website that gives access to many services or pages,Employees can update their personal details through the new human resources portal.,従業員は新しい人事ポータルサイトで個人情報を更新できる。,IT の文脈が中心だが、建物の「正面入口」の意味もある。
E23103,1,8,prescription,名詞,処方箋、処方薬,a written order from a doctor for medicine,The clinic can send your prescription directly to the pharmacy near the station.,その診療所は処方箋を駅の近くの薬局に直接送ることができる。,動詞は prescribe。医療の場面設定で頻出する語。
E23104,1,8,publicity,名詞,宣伝、知名度,"public attention given to a person, product, or event",The festival received wide publicity after a famous chef agreed to appear.,有名料理人の出演が決まった後、その祭りは広く宣伝された。,無料で得る注目を指すことが多い。advertising は費用を払う宣伝。
E23105,1,8,recruitment,名詞,採用、人材募集,the process of finding and hiring new employees,The firm expanded its recruitment efforts to fill twenty positions by December.,その会社は十二月までに二十の職を埋めるため採用活動を拡大した。,動詞は recruit、担当者は recruiter。求人記事の定番語。
E23106,1,8,vaccine,名詞,ワクチン,a substance given to protect people from a disease,The clinic offers a free flu vaccine to all staff every autumn.,その診療所は毎秋すべての職員に無料のインフルエンザワクチンを提供している。,動詞は vaccinate、名詞は vaccination。社内の健康案内で出る。
E23107,1,8,accurately,副詞,正確に、間違いなく,in a way that is correct and without mistakes,Please record the inventory numbers accurately so the audit goes smoothly.,監査が円滑に進むよう在庫数を正確に記録してください。,形容詞は accurate、名詞は accuracy。precisely と近い意味を持つ。
E23108,1,8,affiliate,名詞,関連会社、系列会社,a company that is connected to a larger organization,The bank sold its overseas affiliate to focus on the domestic market.,その銀行は国内市場に集中するため海外の関連会社を売却した。,動詞では「提携させる」。be affiliated with ~ の形も覚えたい。
E23109,1,8,cathedral,名詞,大聖堂,a very large and important church in a city,The tour bus stops near the old cathedral before returning to the hotel.,観光バスはホテルに戻る前に古い大聖堂の近くに停まる。,観光案内の場面で登場する。church より大きく格式の高い建物を指す。
E23110,1,8,clause,名詞,条項、箇条,a separate part of a contract or legal document,Please review the confidentiality clause before you sign the supplier agreement next Monday.,来週の月曜日に納入業者契約に署名する前に、機密保持条項を確認してください。,clause は契約書の「条項」を指し、confidentiality clause や penalty clause の形でよく出る。
E23111,1,8,cluster,名詞,集まり、群れ,a group of similar things that are close together,A cluster of new tech firms has opened offices near our downtown headquarters.,新しいIT企業の一群が、当社の中心街の本社近くにオフィスを開設した。,a cluster of ～ で「～の集まり」を表す。動詞では「群がる」の意味でも使う。
E23112,1,8,consistency,名詞,一貫性、安定性,the quality of always behaving or performing in the same way,The auditor praised the consistency of our monthly sales reports over the past year.,監査人は、過去1年間の月次売上報告書の一貫性を高く評価した。,形容詞 consistent、副詞 consistently とセットで覚える。品質管理の話題で頻出。
E23113,1,8,cylinder,名詞,円筒、シリンダー,a shape or machine part with straight sides and round ends,The technician replaced a damaged cylinder in the printing machine on the second floor.,技術者は2階の印刷機の損傷したシリンダーを交換した。,機械や容器の部品を指す語で、工場や保守点検の場面で出ることが多い。
E23114,1,8,denial,名詞,否定、拒否,"a statement that something is not true, or a refusal to allow something",The company issued a firm denial of the reports about a factory closure.,会社は工場閉鎖に関する報道をきっぱりと否定する声明を出した。,動詞 deny の名詞形で、denial of ～ の形で使う。admission の反対にあたる。
E23115,1,8,dock,名詞,波止場、荷積み場,a place where ships or trucks are loaded and unloaded,Please move the delivery truck to the loading dock behind the warehouse before noon.,正午までに配送トラックを倉庫裏の荷積み場へ移動してください。,loading dock で「荷物の積み降ろし場」。動詞では「船を接岸させる」の意味になる。
E23116,1,8,evident,形容詞,明らかな,easy to see or understand,It was evident from the survey that customers wanted longer store opening hours.,調査から、顧客がより長い開店時間を望んでいることは明らかだった。,It is evident that ... の形が典型で、obvious や clear と言い換えられる。
E23117,1,8,expectation,名詞,期待、予想,a belief that something will happen or be a certain way,Sales for the third quarter fell well below the expectations of our investors.,第3四半期の売上は、投資家の期待をかなり下回った。,meet [exceed] expectations「期待に応える[上回る]」の形で頻出する。
E23118,1,8,facilitate,動詞,促進する、容易にする,to make an action or process easier,A new online system will facilitate communication between the head office and branches.,新しいオンラインシステムが、本社と支店の間の連絡を円滑にするだろう。,help や make easier の硬い言い換え。会議の進行役は facilitator という。
E23119,1,8,freight,名詞,貨物、運送料,"goods carried by ship, train, truck, or plane",The supplier agreed to cover all freight costs for the delayed equipment shipment.,納入業者は、遅れた機器の輸送費をすべて負担することに同意した。,貨物そのものと運賃の両方を指す。freight charges や air freight の形で出る。
E23120,1,8,hold back,句動詞,抑える、控える,to stop yourself from doing or saying something,The manager could not hold back her praise for the design team's work.,部長はデザインチームの仕事への称賛を抑えることができなかった。,感情や情報を「抑えて出さない」の意味。進行を「妨げる」意味でも使う。
E23121,1,8,hold off,句動詞,延期する、遅らせる,to delay doing something,We decided to hold off the product launch until the safety tests finish.,安全検査が終わるまで、製品発売を延期することにした。,hold off on ～ の形も多い。postpone や delay とほぼ同じ意味で使える。
E23122,1,8,hold on,句動詞,(電話を)切らずに待つ、しがみつく,to wait for a short time,Could you hold on a moment while I transfer your call to accounting?,経理へお電話をおつなぎする間、少々お待ちいただけますか。,電話で「切らずに待つ」の定番表現。hold the line もほぼ同じ意味になる。
