登録NO,枝番,レベル,英単語,品詞,意味(日本語),意味(英語),例文(英語),例文(日本語),解説
E1996,1,4,react,動詞,反応する,to act in response,The system reacts within a second.,その仕組みは1秒以内に反応する。,名詞は reaction。
E1997,1,4,recall,動詞,思い出す、回収する,to remember or take back,I cannot recall the exact date.,正確な日付が思い出せない。,製品では「リコール（回収）」。
E1998,1,4,refresh,動詞,更新する、元気づける,to make new again,Refresh the page to see it.,画面を更新すると見えます。,F5 キーの「更新」。
E1999,1,4,regard,動詞,みなす,to consider,We regard this as a warning.,これは警告とみなしている。,regard A as B の形。
E2000,1,4,reinstall,動詞,入れ直す,to install again,Reinstall the tool as a last resort.,最後の手として入れ直す。,re- は「再び」を表す。
E2001,1,4,rely,動詞,頼る,to depend on,Do not rely on the cache.,一時保存に頼らないこと。,rely on の形。形容詞は reliable。
E2002,1,4,rename,動詞,名前を変える,to give a new name,Rename the file before saving.,保存する前に名前を変える。,re- ＋ name。
E2003,1,4,resolve,動詞,解決する、決意する,to find an answer,The issue was resolved yesterday.,その課題は昨日片づいた。,名詞は resolution（解決、解像度）。
E2004,1,4,restrict,動詞,制限する,to keep within limits,Restrict access to two people.,利用を2人に限る。,名詞は restriction。
E2005,1,4,resume,動詞,再開する,to start again,Resume the download later.,後で受信を再開する。,名詞では「履歴書」で発音が違う。
E2006,1,4,retain,動詞,保持する,to keep,Retain the logs for a year.,記録は1年保存する。,名詞は retention。
E2007,1,4,retrieve,動詞,取り出す,to get back,Retrieve the record by ID.,識別子で記録を取り出す。,名詞は retrieval。
E2008,1,4,reveal,動詞,明らかにする,to show what was hidden,The test revealed two bugs.,その試験で不具合が2つ見つかった。,名詞は revelation。
E2009,1,4,revise,動詞,改訂する,to change and improve,Revise the guide after release.,公開のあと手引きを改訂する。,名詞は revision。
E2010,1,4,rotate,動詞,回転させる、交代する,to turn around,Rotate the logs every month.,記録を毎月入れ替える。,名詞は rotation。
E2011,1,4,satisfy,動詞,満たす、満足させる,to meet a need,This satisfies the requirement.,これで要件を満たす。,形容詞は satisfied / satisfactory。
E2012,1,4,scan,動詞,走査する、ざっと見る,to look over quickly,Scan the log for warnings.,記録に警告がないかざっと見る。,名詞でも「読み取り」。
E2013,1,4,secure,動詞,確保する、守る,to get or make safe,Secure a backup before the change.,変更の前に控えを確保する。,形容詞では「安全な」。
E2014,1,4,seek,動詞,求める,to look for,Seek approval before spending.,使う前に承認を求める。,過去形は sought。
E2015,1,4,settle,動詞,解決する、落ち着く,to end a dispute or calm down,The numbers settled after a week.,数字は一週間で落ち着いた。,名詞は settlement。
E2016,1,4,shrink,動詞,縮む,to become smaller,The file shrank by half.,ファイルが半分に縮んだ。,過去形は shrank、過去分詞は shrunk。
E2017,1,4,shut,動詞,閉める,to close,Shut down the machine at night.,夜は機械を止める。,過去形も shut。shut down は「終了」。
E2018,1,4,sign,動詞,署名する、合図する,to write your name,Sign the form in blue ink.,青いインクで署名する。,名詞では「標識、兆し」。
E2019,1,4,simplify,動詞,単純にする,to make simpler,Simplify the screen first.,まず画面を単純にする。,形容詞は simple。
E2020,1,4,skip,動詞,とばす,to leave out,Skip the blank rows.,空の行はとばす。,名詞でも「跳躍」。
E2021,1,4,sort,動詞,並べ替える、分類する,to arrange in order,Sort the list by date.,一覧を日付順に並べ替える。,名詞では「種類」。
E2022,1,4,specify,動詞,指定する,to state exactly,Specify the folder in the ini file.,設定ファイルでフォルダを指定する。,名詞は specification（仕様）。
E2023,1,4,split,動詞,分割する,to divide,Split the file into three parts.,ファイルを3つに分ける。,過去形も split。
E2024,1,4,spread,動詞,広がる、広げる,to cover a wider area,The problem spread to all sites.,その問題は全拠点に広がった。,過去形も spread。
E2025,1,4,stick,動詞,貼る、くっつく,to attach or become fixed,Stick to the naming rule.,命名の決まりを守る。,stick to は「守る、こだわる」。
E2026,1,4,strengthen,動詞,強くする,to make stronger,Strengthen the password policy.,合言葉の方針を強める。,形容詞は strong。
E2027,1,4,stretch,動詞,伸ばす,to make longer,Do not stretch the image.,画像を引き伸ばさないこと。,名詞でも「区間、伸ばすこと」。
E2028,1,4,substitute,動詞,代用する,to use in place of,Substitute a comma for the tab.,タブの代わりに読点を使う。,名詞でも「代わりのもの」。
E2029,1,4,summarize,動詞,要約する,to give the main points,Summarize it in three lines.,3行で要約してください。,名詞は summary。
E2030,1,4,supplement,動詞,補う,to add to,Supplement the guide with examples.,手引きに例を足して補う。,名詞でも「補足、サプリ」。
E2031,1,4,suspend,動詞,一時停止する、吊るす,to stop for a time,The account was suspended.,その利用者情報は一時停止された。,名詞は suspension。
E2032,1,4,swap,動詞,交換する,to exchange,Swap the two columns.,その2つの列を入れ替える。,名詞でも「交換」。
E2033,1,4,switch,動詞,切り替える,to change from one to another,Switch to the test database.,試験用のデータベースに切り替える。,名詞では「切り替え、スイッチ」。
E2034,1,4,sync,動詞,同期する,to make the same,The folders sync every hour.,そのフォルダは毎時同期する。,synchronize の短い形。
E2035,1,4,tackle,動詞,取り組む,to deal with a problem,Tackle the slowest step first.,一番遅い段階から手を付ける。,球技では「タックルする」。
E2036,1,4,terminate,動詞,終了させる,to bring to an end,Terminate the process safely.,その処理を安全に終わらせる。,名詞は termination。
E2037,1,4,trace,動詞,たどる、追跡する,to follow the path of,Trace the call from the log.,記録から呼び出しをたどる。,名詞でも「跡、痕跡」。
E2038,1,4,transfer,動詞,移す、転送する,to move from one place to another,Transfer the files at night.,夜のうちにファイルを移す。,名詞では発音の位置が変わる。
E2039,1,4,transform,動詞,変える、変換する,to change the form of,Transform the data into JSON.,資料を JSON に変換する。,名詞は transformation。
E2040,1,4,translate,動詞,翻訳する,to change into another language,Translate the message into Japanese.,その文を日本語に訳す。,名詞は translation。
E2041,1,4,treat,動詞,扱う、治療する,to deal with or cure,Treat the input as text.,入力は文字として扱う。,名詞では「ごほうび」。
E2042,1,4,trigger,動詞,引き起こす,to cause to start,This setting triggers a rebuild.,この設定が作り直しを引き起こす。,名詞では「引き金、きっかけ」。
E2043,1,4,undo,動詞,元に戻す,to reverse an action,Press Ctrl+Z to undo.,Ctrl+Z で元に戻す。,反対は redo。
E2044,1,4,unlock,動詞,解除する,to open a lock,Unlock the sheet before editing.,直す前に保護を外す。,反対は lock。
E2045,1,4,upgrade,動詞,格上げする、更新する,to improve to a higher level,Upgrade to the latest version.,最新の版に上げる。,反対は downgrade。
E2046,1,4,validate,動詞,検証する,to check that it is correct,Validate the input before saving.,保存の前に入力を検証する。,名詞は validation。
E2047,1,4,vary,動詞,変わる、さまざまである,to be different,Results vary by machine.,結果は機械によって異なる。,形容詞は various。
E2048,1,4,verify,動詞,確かめる,to check the truth of,Verify the checksum first.,まず照合値を確かめる。,名詞は verification。
E2049,1,4,warn,動詞,警告する,to tell about danger,The tool warns before deleting.,その道具は消す前に警告する。,名詞は warning。
E2050,1,4,wonder,動詞,不思議に思う、～かなと思う,to want to know,I wonder if it still works.,まだ動くのかなと思う。,名詞では「驚き、不思議」。
E2051,1,4,wrap,動詞,包む、折り返す,to cover or fold,Wrap the long line in the cell.,ます目の中で長い行を折り返す。,wrap up は「まとめる、終える」。
E2052,1,4,accountability,名詞,説明責任,the duty to explain,Accountability sits with the owner.,説明責任は持ち主にある。,形容詞は accountable。
E2053,1,4,achievement,名詞,達成、業績,something done successfully,That was a real achievement.,それは大した成果だった。,動詞は achieve。
E2054,1,4,adjustment,名詞,調整,a small change,One adjustment fixed it.,一つ調整しただけで直った。,動詞は adjust。
E2055,1,4,agenda,名詞,議題,a list of items to discuss,Send the agenda in advance.,議題を前もって送る。,もとはラテン語で「なすべきこと」。
E2056,1,4,alternative,名詞,代わりの案,another choice,Is there an alternative?,代わりの案はありますか。,形容詞でも「代わりの」。
E2057,1,4,appendix,名詞,付録,extra material at the end,The tables are in the appendix.,表は付録にある。,複数形は appendices。
E2058,1,4,application,名詞,応用、申請、アプリ,a use or a request,Fill in the application form.,申請書に記入する。,動詞は apply。
E2059,1,4,appointment,名詞,予約、任命,an arranged meeting,I have an appointment at three.,3時に約束がある。,動詞は appoint。
E2060,1,4,assessment,名詞,評価,a judgment of value,The risk assessment took a day.,危険度の評価に一日かかった。,動詞は assess。
E2061,1,4,assumption,名詞,前提、思い込み,something believed without proof,That assumption was wrong.,その前提が誤っていた。,動詞は assume。
E2062,1,4,attitude,名詞,態度,a way of thinking,His attitude changed after the demo.,実演のあと彼の態度が変わった。,「姿勢」の意味でも使う。
E2063,1,4,audience,名詞,聴衆、読み手,the people watching or reading,Know your audience first.,まず読み手を知る。,集合名詞。
E2064,1,4,authority,名詞,権限、当局,the power to decide,I do not have the authority.,私にはその権限がない。,形容詞は authorized（権限のある）。
E2065,1,4,availability,名詞,利用できること、稼働率,the state of being available,Check availability before booking.,予約の前に空きを確かめる。,形容詞は available。
E2066,1,4,aspect,名詞,側面,one part of a situation,Consider the cost aspect too.,費用の面も考える。,「見方、局面」の意味もある。
E2067,1,4,boundary,名詞,境界,a dividing line,Test the boundary values.,境界の値を試す。,境界値テストの boundary。
E2068,1,4,candidate,名詞,候補,a person or thing considered,We have three candidates.,候補が3つある。,選挙の「候補者」も同じ語。
E2069,1,4,channel,名詞,経路、チャンネル,a way for something to pass,Use the official channel.,公式の経路を使う。,テレビの「チャンネル」も同じ語。
E2070,1,4,characteristic,名詞,特徴,a typical quality,That is a characteristic of the bug.,それがその不具合の特徴だ。,形容詞でも「特徴的な」。
E2071,1,4,commitment,名詞,約束、傾注,a promise or dedication,It is a long-term commitment.,それは長期の約束だ。,動詞は commit。
E2072,1,4,component,名詞,構成要素、部品,a part of a whole,Replace the failing component.,壊れている部品を替える。,IT では「コンポーネント」。
E2073,1,4,consequence,名詞,結果、影響,what follows,Think about the consequences.,その結果を考える。,as a consequence は「その結果」。
E2074,1,4,consistency,名詞,一貫性,the state of staying the same,Consistency matters in naming.,命名では一貫性が大事だ。,形容詞は consistent。
E2075,1,4,constraint,名詞,制約,something that limits,Time is the main constraint.,主な制約は時間だ。,動詞は constrain。
E2076,1,4,contact,名詞,連絡、連絡先,communication or a person,Who is the contact for this?,この件の窓口は誰ですか。,動詞でも「連絡する」。
E2077,1,4,context,名詞,文脈、状況,the surrounding situation,Read it in context.,文脈の中で読むこと。,形容詞は contextual。
E2078,1,4,criteria,名詞,基準,standards for judging,List the criteria first.,まず判断の基準を並べる。,単数形は criterion。
E2079,1,4,crisis,名詞,危機,a time of great danger,The crisis passed quickly.,危機はすぐに過ぎた。,複数形は crises。
E2080,1,4,default,名詞,既定,what is used unless changed,The default is 500 rows.,既定は500行だ。,動詞では「不履行になる」。
E2081,1,4,delivery,名詞,配達、納品,the act of bringing,Delivery takes three days.,配達に3日かかる。,動詞は deliver。
E2082,1,4,dependency,名詞,依存関係,a thing that is needed,List the dependencies first.,まず依存するものを並べる。,動詞は depend。
E2083,1,4,description,名詞,説明,an account of something,Add a short description.,短い説明を足す。,動詞は describe。
E2084,1,4,dimension,名詞,寸法、次元,a measurement,Check the dimensions of the box.,その箱の寸法を確かめる。,形容詞は dimensional。
E2085,1,4,discussion,名詞,議論,a talk about a subject,The discussion lasted an hour.,議論は一時間続いた。,動詞は discuss。
E2086,1,4,distribution,名詞,分布、配布,the way things are spread,Look at the distribution of errors.,異常の分布を見る。,動詞は distribute。
E2087,1,4,duty,名詞,義務、職務,something you must do,It is part of my duties.,それは私の職務のうちだ。,「関税」の意味もある。
E2088,1,4,efficiency,名詞,効率,working without waste,Efficiency improved by 20%.,効率が2割上がった。,形容詞は efficient。
E2089,1,4,emphasis,名詞,強調,special importance,Put emphasis on testing.,試験に重きを置く。,複数形は emphases。
E2090,1,4,evidence,名詞,証拠,facts that show something,There is no evidence of a leak.,漏れがあった証拠はない。,数えられない。
E2091,1,4,expectation,名詞,期待,what you think will happen,It exceeded our expectations.,それは期待を上回った。,動詞は expect。
E2092,1,4,expertise,名詞,専門知識,special skill or knowledge,We lack expertise in this area.,この分野の専門知識が足りない。,expert の名詞形。
E2093,1,4,extent,名詞,程度、範囲,how far something goes,To what extent is it fixed?,どの程度まで直っていますか。,to some extent は「ある程度」。
E2094,1,4,facility,名詞,施設、機能,a building or a service,The facility opens at seven.,その施設は7時に開く。,複数形 facilities で「設備」。
E2095,1,4,firm,名詞,会社,a business,She works at a small firm.,彼女は小さな会社に勤めている。,形容詞では「かたい、しっかりした」。
E2096,1,4,format,名詞,書式、形式,the way something is arranged,Save it in CSV format.,CSV の形式で保存する。,動詞でも「書式を整える」。
E2097,1,4,foundation,名詞,土台、財団,a base or an organization,The foundation of the plan is weak.,その計画の土台は弱い。,動詞は found（設立する）。
E2098,1,4,framework,名詞,枠組み,a basic structure,Agree on a framework first.,まず枠組みを合意する。,IT では「フレームワーク」。
E2099,1,4,generation,名詞,世代、生成,a group of the same age or an act of making,This is the third generation.,これは第3世代だ。,動詞は generate。
E2100,1,4,gap,名詞,隔たり、すき間,an empty space or difference,There is a gap in the data.,資料に抜けがある。,gap year は「猶予の1年」。
E2101,1,4,hardware,名詞,機械部分、金物,the physical parts,The hardware is five years old.,その機械は5年ものだ。,反対は software。
E2102,1,4,software,名詞,ソフト,programs for a computer,The software needs a license.,そのソフトには使用権が要る。,数えられない。
E2103,1,4,implementation,名詞,実装、実施,the act of putting into effect,Implementation starts in June.,実施は6月に始まる。,動詞は implement。
E2104,1,4,improvement,名詞,改善,a change that makes better,That is a clear improvement.,それは明らかな改善だ。,動詞は improve。
E2105,1,4,incident,名詞,出来事、事故,"an event, often unpleasant",Log every incident.,すべての事案を記録する。,形容詞は incidental。
E2106,1,4,indication,名詞,兆し、表れ,a sign,There is no indication of failure.,故障の兆しはない。,動詞は indicate。
E2107,1,4,infrastructure,名詞,基盤,the basic systems needed,The infrastructure is aging.,その基盤は古くなっている。,略して infra。
E2108,1,4,initiative,名詞,主導権、取り組み,the first step or a new plan,Take the initiative here.,ここは自分から動く。,on one's own initiative は「自発的に」。
E2109,1,4,innovation,名詞,革新,a new idea or method,Innovation takes time.,革新には時間がかかる。,動詞は innovate。
E2110,1,4,insight,名詞,洞察,a clear understanding,The log gave us insight.,その記録から見えてきた。,in ＋ sight（内を見る）が語源。
E2111,1,4,inspection,名詞,点検,a careful check,The inspection found nothing.,点検では何も出なかった。,動詞は inspect。
E2112,1,4,instrument,名詞,器具、楽器,a tool or a music device,Calibrate the instrument first.,まず器具を校正する。,形容詞は instrumental。
E2113,1,4,integration,名詞,統合,the act of combining,Integration takes two weeks.,統合には2週間かかる。,動詞は integrate。
E2114,1,4,intention,名詞,意図,what you plan to do,That was not my intention.,そういうつもりではなかった。,動詞は intend。
E2115,1,4,interface,名詞,接点、画面,a point of connection,The interface is easy to learn.,その画面は覚えやすい。,UI は user interface の略。
E2116,1,4,investment,名詞,投資,money or time put in,It was a good investment.,良い投資だった。,動詞は invest。
E2117,1,4,involvement,名詞,関与,the act of taking part,His involvement was limited.,彼の関与は限られていた。,動詞は involve。
E2118,1,4,laboratory,名詞,研究室,a place for experiments,The test ran in the laboratory.,その試験は研究室で行われた。,略して lab。
E2119,1,4,legislation,名詞,法律、立法,laws made by a government,New legislation takes effect in April.,新しい法律は4月に効力を持つ。,動詞は legislate。
E2120,1,4,license,名詞,使用権、免許,official permission,The license expires next year.,その使用権は来年切れる。,英式の綴りは licence（名詞）。
E2121,1,4,maintenance,名詞,保守,the act of keeping in good order,Maintenance runs on Sundays.,保守作業は日曜に行う。,動詞は maintain（綴りが違うので注意）。
E2122,1,4,mechanism,名詞,仕組み,the way something works,Explain the locking mechanism.,その施錠の仕組みを説明する。,形容詞は mechanical。
