登録NO,枝番,レベル,英単語,品詞,意味(日本語),意味(英語),例文(英語),例文(日本語),解説
E20590,1,7,feel the pinch,慣用句,金銭的に苦しくなる,to have less money than you need and notice it,Small shops began to feel the pinch after the tax rise.,増税の後、小さな店は資金繰りに苦しみ始めた。,pinch は「つまむ痛み」。景気や家計の記事で決まり文句のように出る。
E20591,1,7,roll the dice,慣用句,一か八かやってみる,to take a risk and hope for a good result,The company decided to roll the dice on a risky launch.,その会社は危険な発売に一か八か賭けることにした。,さいころを振る比喩。後ろは on。米国では roll the dice が普通。
E20592,1,7,in a pinch,熟語,いざという時には、間に合わせに,if there is no better choice available,This old jacket will do in a pinch.,この古い上着でもいざという時には間に合う。,米国語で、英国では at a pinch。feel the pinch とは意味が別。
E20593,1,7,a rising tide lifts all boats,慣用句,好況は皆に恩恵をもたらす,when the economy improves everyone benefits,He argued that a rising tide lifts all boats.,彼は好況は皆に恩恵をもたらすと主張した。,成長を優先する経済政策を擁護する決まり文句。格差の議論では反論も多い表現。
E20594,1,7,take one's cue from,熟語,～にならう、～を手本にする,to copy the behavior or attitude of someone else,New managers often take their cue from the chief executive.,新任の管理職はよく最高経営責任者のやり方にならう。,cue は演劇の「きっかけの合図」。one's は their などに置き換えて使う。
E20595,1,7,in a bind,慣用句,窮地に陥って、板挟みで,in a difficult situation with no easy way out,We are in a bind because the supplier canceled.,供給元が中止したので私たちは窮地にある。,縛られた状態の比喩。put someone in a bind で「困らせる」。
E20596,1,7,hedge against,句動詞,～に備えて手を打つ、リスクを回避する,to protect yourself against a possible loss,Farmers buy futures to hedge against falling grain prices.,農家は穀物価格の下落に備えて先物を買う。,金融の記事でよく使う。もとは生け垣 hedge で囲って身を守るイメージから。
E20597,1,7,save for a rainy day,慣用句,まさかの時に備えて蓄える,to keep money for a future time of need,My parents taught me to save for a rainy day.,両親は私にまさかの時に備えて蓄えよと教えた。,雨の日を「困った時」に見立てた言い方。rainy-day fund は「備えの資金」。
E20598,1,7,under scrutiny,熟語,精査を受けて、厳しい目を向けられて,being examined very carefully by others,The mayor's spending is now under scrutiny by auditors.,市長の支出は今、監査人の精査を受けている。,come under scrutiny で「調べられるようになる」。報道で頻出の硬い言い方。
E20599,1,7,saddle with,句動詞,（重荷を）押し付ける、背負わせる,to give someone an unwanted duty or burden,The merger saddled the firm with enormous debt.,その合併は会社に莫大な負債を背負わせた。,馬に鞍を置く比喩。ふつう受け身 be saddled with で使う。
E20600,1,7,shrink from,句動詞,～を避ける、尻込みする,to avoid doing something because it is unpleasant,A good editor does not shrink from difficult questions.,よい編集者は難しい質問から逃げない。,not shrink from の否定形で「ひるまない」と述べる形が多い。後ろは名詞か動名詞。
E20601,1,7,for starters,熟語,まず第一に、手始めに,used to give the first reason or item in a list,"For starters, the report is three weeks late.",まず第一に、その報告書は三週間も遅れている。,話し言葉で理由を並べる出だしに使う。食事の「前菜として」の意味もある。
E20602,1,7,hand in glove,慣用句,ぐるになって、緊密に,"working very closely with someone, often secretly",The two firms worked hand in glove for years.,その二社は何年もぐるになって動いていた。,手袋と手のぴったり具合から。悪だくみをほのめかす響きがある。
E20603,1,7,brace for,句動詞,～に身構える、～に備える,to get ready for something unpleasant that is coming,Coastal towns are bracing for the coming storm.,沿岸の町は迫る嵐に備えている。,悪い出来事にしか使わない。brace yourself で「覚悟しろ」。
E20604,1,7,strive for,句動詞,～を目指して努力する,to try very hard to get or achieve something,The company strives for accuracy in every report.,その会社はどの報告でも正確さを目指している。,過去形は strove または strived。目的語には理想や目標が来る。
E20605,1,7,tie the knot,慣用句,結婚する,to get married,They finally tied the knot after ten years together.,二人は十年一緒に過ごした末にようやく結婚した。,結び目を作る古い婚礼習慣から。くだけた新聞見出しでよく見る。
E20606,1,7,on impulse,熟語,衝動的に、思いつきで,"suddenly, without planning or thinking first",She bought the guitar on impulse and regretted it.,彼女は衝動的にギターを買って後悔した。,impulse buy（衝動買い）と同じ発想。on a whim もほぼ同義。
E20607,1,7,across the aisle,熟語,党派を越えて,between the two main political parties,The bill drew support from across the aisle.,その法案は党派を越えた支持を集めた。,米議会の通路を挟んだ座席配置から。結婚式の通路の意味とは別。
E20608,1,7,pick up the slack,慣用句,人の分まで働く、穴を埋める,to do the work that someone else has stopped doing,"Two staff quit, so the rest picked up the slack.",二人辞めたので残りが穴を埋めた。,ロープのたるみを張る動きから。take up the slack とも言う。
E20609,1,7,in vogue,熟語,流行して,popular and fashionable at the present time,Loose jackets are in vogue again this season.,ゆったりした上着が今季また流行している。,vogue はフランス語由来で「はやり」。come into vogue で「流行し出す」。
E20610,1,7,a guiding light,慣用句,導き手、指針となる人,a person or idea that guides and inspires others,Her old teacher was a guiding light for her.,恩師は彼女にとって導き手だった。,灯台の光のイメージ。組織の精神的支柱にも使う。
E20611,1,7,go out on a limb,慣用句,危険を承知で発言する,to say or do something risky that others may not support,I will go out on a limb and predict a win.,あえて危険を承知で勝利を予想しよう。,木の細い枝先に出る様子から。意見を言う前置きに使われる。
E20612,1,7,cut the mustard,慣用句,期待に応える、水準に達する,to be good enough for what is needed,The new software simply does not cut the mustard.,新しいソフトはどうしても水準に達しない。,否定文で使うことが多い。由来は諸説あるが muster 説が有力。
E20613,1,7,squirrel away,句動詞,こつこつため込む,"to hide and save something, especially money, for later",He squirreled away a little cash each month.,彼は毎月少しずつ現金をため込んだ。,リスが木の実を隠す習性から。stash away とほぼ同じ。
E20614,1,7,birds of a feather,慣用句,似た者同士,people who are similar and stay together,"Those two are birds of a feather, always complaining.",あの二人は似た者同士で、いつも文句を言っている。,ことわざ birds of a feather flock together の前半。皮肉に使うことが多い。
E20615,1,7,reel in,句動詞,巻き上げて引き寄せる、釣り上げる,"to pull something in by winding a line, or to attract someone",He reeled in a large fish after a long fight.,彼は長い格闘の末に大きな魚を釣り上げた。,リール（reel）を巻く動作から。客を引き込む比喩でも使う。
E20616,1,7,out of bounds,熟語,立ち入り禁止で、規則の外で,outside the area or limits that are allowed,The staff kitchen is out of bounds to visitors.,職員用の台所は来訪者立ち入り禁止だ。,球技で線の外に出ることが元。話題が「触れてはいけない」意味にもなる。
E20617,1,7,a change of scenery,熟語,気分転換、環境を変えること,a move to a different place to feel refreshed,A change of scenery helped him finish the novel.,環境を変えたおかげで彼は小説を書き上げられた。,scenery は不可算なので複数形にしない。転職や引っ越しにも使う。
E20618,1,7,make a dent in,慣用句,～を少し片づける、～を減らす,to reduce or finish a small part of something large,We barely made a dent in the pile of forms.,書類の山をほんの少ししか片づけられなかった。,dent は「へこみ」。量の多さを前提にした控えめな表現。
E20619,1,7,parcel out,句動詞,分配する、割り当てる,to divide something and give the parts to people,The land was parceled out among the four heirs.,土地は四人の相続人に分配された。,parcel は「小分けの区画」。仕事や土地の配分に使う。
E20620,1,7,on the verge of,熟語,～の寸前で,very close to a state or an action,The old factory is on the verge of closing.,その古い工場は閉鎖寸前だ。,後ろは名詞か動名詞。感情なら on the verge of tears。
E20621,1,7,pull one's punches,慣用句,手加減する,to criticize or act less strongly than one could,The reviewer did not pull her punches at all.,その評論家は少しも手加減しなかった。,ボクシングで拳を引く動きから。否定形で使うのが普通。
E20622,1,7,roll with the punches,慣用句,困難をうまく受け流す,to accept problems calmly and adapt to them,A good manager learns to roll with the punches.,よい管理職は困難を受け流すことを覚える。,打撃に合わせて体を流すボクシング技から。柔軟さをほめる語。
E20623,1,7,show someone the ropes,慣用句,こつを教える、手ほどきする,to teach someone how a job or place works,Ask Naomi to show you the ropes on Monday.,月曜にナオミに仕事のこつを教えてもらいなさい。,帆船の索具の扱いを教えたことから。learn the ropes で「覚える」側。
E20624,1,7,spur on,句動詞,駆り立てる、励ます,to encourage someone to try harder,The crowd's cheers spurred the runners on.,観衆の声援が走者たちを駆り立てた。,馬に拍車（spur）を当てる動作から。目的語は間に挟むことが多い。
E20625,1,7,turn on a dime,慣用句,急に方向を変える,to change direction or policy very quickly,Small firms can turn on a dime when markets shift.,小さな会社は市場が変われば素早く方向を変えられる。,dime は十セント硬貨で、その上で回れるほど小回りが利くこと。米国的表現。
E20626,1,7,at full tilt,熟語,全速力で、全力で,at the highest possible speed or effort,The kitchen was running at full tilt before noon.,厨房は正午前に全力で動いていた。,槍を構えて突撃する tilt から。at full speed より勢いを感じさせる。
E20627,1,7,in earnest,熟語,本格的に、本気で,"in a serious way, and to a full degree",Rebuilding began in earnest after the snow melted.,雪が解けてから復旧が本格的に始まった。,動詞の後ろに置く。形容詞 earnest（まじめな）と混同しない。
E20628,1,7,hold sway,熟語,支配力を持つ、幅を利かせる,to have power or strong influence over people,That theory held sway for nearly a century.,その説はほぼ一世紀にわたり支配的だった。,sway は「揺り動かす力」から「支配」へ。over を伴うことが多い。
E20629,1,7,at the helm,慣用句,指揮を執って、率いて,in charge of an organization or group,She has been at the helm since the merger.,彼女は合併以来ずっと指揮を執っている。,helm は船の舵。take the helm で「指揮を引き継ぐ」。
E20630,1,7,smack of,句動詞,～の気味がある、～を思わせる,to seem to contain an unpleasant quality,The decision smacks of favoritism to many staff.,その決定は多くの職員にえこひいきを感じさせる。,悪い印象に限って使う。smack（平手打ち）とは別の語源の動詞。
E20631,1,7,phonemic,形容詞,音素の、音素論の,relating to the smallest units of sound in a language,The pair shows a phonemic contrast in English.,その対は英語における音素の対立を示す。,phoneme（音素）の形容詞。実際の音を扱う phonetic と区別する。
E20632,1,7,pkg,名詞,包み、パッケージ（略）,a short written form of the word package,The label read six pkg per carton.,ラベルには一箱あたり六包と書かれていた。,在庫表や送り状で使う略記。読むときは package と発音する。
E20633,1,7,plebeian,形容詞,庶民の、平凡で下品な,"of the common people, or lacking taste and refinement",He dismissed the menu as plebeian and dull.,彼はその献立を庶民的で退屈だと切り捨てた。,古代ローマの平民 plebs から。見下す響きがあるので使い方に注意。
E20634,1,7,pummel,動詞,続けざまに殴る、打ちのめす,to hit someone or something many times with the fists,Heavy waves pummeled the seawall all night.,高波が一晩中防波堤を打ちつけた。,英国つづりは pummel、米国では pommel も見る。天候や批判にも使う。
E20635,1,7,racquetball,名詞,ラケットボール,an indoor game played with rackets against walls,He plays racquetball at the gym twice a week.,彼は週に二回ジムでラケットボールをする。,スカッシュに似た米国発の球技。racket ではなく racquet のつづりが定着。
E20636,1,7,riflemen,名詞,ライフル兵、狙撃兵（複数）,soldiers who are trained to fight with rifles,The riflemen took cover behind the low wall.,ライフル兵たちは低い壁の陰に身を隠した。,単数は rifleman。軍の部隊名や歴史記述でよく出る複数形。
E20637,1,7,riposte,名詞,即座の切り返し、鋭い応酬,a quick and clever reply to a criticism,Her riposte silenced the room for a moment.,彼女の鋭い切り返しに部屋は一瞬静まった。,フェンシングの返し突きが原義。動詞としても使える。
E20638,1,7,sainthood,名詞,聖人の位、列聖,the state of being officially recognized as a saint,The nun was raised to sainthood last year.,その修道女は昨年聖人の位に列せられた。,saint に「身分」を表す -hood が付いた語。childhood と同じ作り。
E20639,1,7,sciatic,形容詞,坐骨の、坐骨神経の,relating to the hip or the large nerve in the leg,The scan showed pressure on the sciatic nerve.,検査は坐骨神経への圧迫を示していた。,医学用語。sciatica は「坐骨神経痛」という名詞。
E20640,1,7,screwball,名詞,変わり者、風変わりな人,a person who behaves in a strange or silly way,The film is a screwball comedy from the thirties.,その映画は三十年代の風変わりな喜劇だ。,野球では逆回転の変化球を指す。screwball comedy は映画の一分野。
E20641,1,7,settee,名詞,長いす、ソファー,a long seat with a back for two or more people,They put a green settee under the window.,彼らは窓の下に緑の長いすを置いた。,英国でよく使う語で、米国では couch や sofa が普通。
E20642,1,7,smithereens,名詞,こなごなの破片,very small pieces left after something is destroyed,The blast blew the shed to smithereens.,爆風が小屋をこなごなに吹き飛ばした。,常に複数形で、blow to smithereens の形でほぼ固定して使う。
E20643,1,7,sodden,形容詞,びしょぬれの、水浸しの,completely wet and heavy with water,We crossed the sodden field in silence.,私たちは水浸しの畑を黙って横切った。,重く垂れ下がるほど濡れた状態。soaked より重苦しい響き。
E20644,1,7,spillage,名詞,こぼれ、流出（量）,an amount of liquid that has flowed out by accident,Workers cleaned up the oil spillage before dawn.,作業員は夜明け前に油の流出を片づけた。,spill に -age が付いた名詞。事故報告や安全表示で見かける。
E20645,1,7,spiritualist,名詞,心霊術者、降霊術師,a person who claims to speak with the dead,A spiritualist was hired to entertain the guests.,客をもてなすために心霊術者が雇われた。,十九世紀の心霊主義から。宗教的な「霊性重視の人」の意味もある。
E20646,1,7,stirrup,名詞,あぶみ,a metal ring that holds a rider's foot on a horse,She placed one boot in the stirrup and mounted.,彼女は片方の長靴をあぶみに掛けて馬に乗った。,耳の中の骨（あぶみ骨）も stirrup bone と呼ぶ。
E20647,1,7,sultanate,名詞,スルタン国、スルタンの領土,a country or region ruled by a sultan,The sultanate controlled the trade route for centuries.,そのスルタン国は何世紀も交易路を支配した。,sultan に「支配領域」を示す -ate が付く。emirate と同じ作り。
E20648,1,7,sunlit,形容詞,日の当たる、日差しを浴びた,brightly lit by the light of the sun,We ate lunch in a sunlit corner of the garden.,私たちは庭の日の当たる一角で昼食をとった。,sun と lit（light の過去分詞）の合成語。moonlit も同じ作り。
E20649,1,7,tabular,形容詞,表形式の、一覧表の,arranged in rows and columns like a table,Please send the results in tabular form.,結果は表形式で送ってください。,table の形容詞。report や data と結び付いて使うことが多い。
E20650,1,7,tawdry,形容詞,安っぽく派手な、下品な,"cheap and showy, or morally low",The lobby was full of tawdry gold decorations.,ロビーは安っぽい金色の飾りだらけだった。,聖女 St Audrey の安物の首飾りが語源とされる。醜聞にも使う。
E20651,1,7,thalamus,名詞,視床,a part of the brain that passes on sense signals,Damage to the thalamus affected his sense of touch.,視床の損傷が彼の触覚に影響した。,脳の中継点。複数形は thalami というラテン語式の形。
E20652,1,7,thresh,動詞,脱穀する,to separate grain from the stems of a crop,Farmers thresh the wheat soon after the harvest.,農家は収穫後まもなく小麦を脱穀する。,thrash（打ちのめす）と同語源。名詞 thresher は脱穀機。
E20653,1,7,torchlight,名詞,たいまつの光、懐中電灯の明かり,the light given by a torch,They read the map by torchlight in the tent.,彼らはテントの中で懐中電灯の明かりで地図を読んだ。,英国では懐中電灯、米国ではたいまつを指すことが多い。
E20654,1,7,touristic,形容詞,観光の、観光客向けの,relating to tourists or to travel for pleasure,The old port has become far too touristic.,その古い港はあまりにも観光地化してしまった。,tourist の形容詞だが、俗っぽい響きを持つことが多い。
E20655,1,7,transom,名詞,欄間窓、（ドア上の）横木,a small window or bar above a door,Light came through the transom above the door.,ドアの上の欄間窓から光が差し込んだ。,建築用語。船では船尾の横板も transom と呼ぶ。
E20656,1,7,trigonometric,形容詞,三角法の、三角関数の,relating to the mathematics of triangles and angles,The problem requires a trigonometric function.,その問題は三角関数を必要とする。,trigonometry の形容詞。sine や cosine を扱う場面で使う。
E20657,1,7,twiggy,形容詞,小枝のような、ひょろりと細い,thin and delicate like a small branch,The plant had twiggy stems and pale leaves.,その植物は小枝のような茎と淡い葉を持っていた。,twig（小枝）の形容詞。人の細い体つきをからかう言い方にもなる。
E20658,1,7,unfashionable,形容詞,流行遅れの、はやらない,not popular or stylish at the present time,Wide ties were unfashionable for many years.,幅広のネクタイは長年流行遅れだった。,fashionable に否定の un- が付いた語。意見が「支持されない」意味でも使う。
E20659,1,7,velour,名詞,ベロア（起毛の布）,a soft cloth with a thick surface like velvet,The seats were covered in dark green velour.,座席は濃い緑のベロアで覆われていた。,フランス語由来で発音は語尾に強勢。velvet より厚手で伸縮する布。
E20660,1,7,virility,名詞,男らしさ、精力,the strength and sexual power associated with men,The statue was meant to express power and virility.,その像は力強さと男らしさを表すためのものだった。,形容詞は virile。文脈によっては古風で気取った響きになる。
E20661,1,7,weightlifter,名詞,重量挙げ選手,an athlete who competes in lifting heavy weights,The weightlifter set a national record in Tokyo.,その重量挙げ選手は東京で国内記録を出した。,競技名は weightlifting。ジムで鍛える人は普通 lifter と呼ぶ。
E20662,1,7,windswept,形容詞,風の吹きさらしの、風で乱れた,"open to strong winds, or blown about by wind",They walked along a windswept stretch of coast.,彼らは風の吹きさらしの海岸沿いを歩いた。,風景にも髪型にも使う。windswept hair は「風で乱れた髪」。
E20663,1,7,agronomy,名詞,農学、作物栽培学,the science of soil management and crop production,She studied agronomy before joining the seed company.,彼女は種苗会社に入る前に農学を学んだ。,ギリシャ語の agros（畑）から。専門家は agronomist。
E20664,1,7,apotheosis,名詞,極致、神格化,"the highest point of something, or being made a god",The concert was the apotheosis of his long career.,その演奏会は彼の長い経歴の極致だった。,文語的で堅い語。発音は第四音節に強勢が来る。
E20665,1,7,aught,代名詞,何か、何ごとか,anything at all,"For aught I know, the office may already be closed.",私の知る限りでは、事務所はもう閉まっているかもしれない。,古風な語で for aught I know の形でほぼ残る。ゼロを指す用法もある。
E20666,1,7,bantamweight,名詞,バンタム級（の選手）,a boxing weight class just above flyweight,He won the bantamweight title in his third year.,彼は三年目にバンタム級の王座を獲得した。,小型の鶏 bantam から。軽さや小ささの比喩にも使われる。
E20667,1,7,belay,動詞,（登山で）確保する、ロープで支える,to hold a climbing rope to keep a partner safe,I will belay while you climb the first section.,君が最初の区間を登る間、私が確保する。,登山専門語。海事では「命令を取り消せ」の意味でも使う。
E20668,1,7,bobsled,名詞,ボブスレー（そり）,a fast sled used for racing down an icy track,The team pushed the bobsled and jumped in.,チームはボブスレーを押して飛び乗った。,英国では bobsleigh とつづる。競技名としても使う。
E20669,1,7,bungle,動詞,しくじる、へまをする,to do something badly and spoil the result,The agency bungled the booking for the whole group.,その代理店は団体全員の予約をしくじった。,名詞では「へま」。過去分詞の bungled attempt もよく見る。
E20670,1,7,calamitous,形容詞,悲惨な、破滅的な,"causing great damage, loss or suffering",The decision had calamitous effects on local farms.,その決定は地元の農家に悲惨な影響を与えた。,名詞は calamity（災難）。disastrous よりやや堅い語。
E20671,1,7,canard,名詞,デマ、根拠のない噂,a false story that is spread as if true,The old canard about the mayor surfaced again.,市長についての古いデマがまた表に出た。,フランス語で「アヒル」。航空機の前翼も canard と呼ぶ。
E20672,1,7,caraway,名詞,キャラウェイ（香辛料）,a plant whose seeds are used to flavor food,The rye bread was flavored with caraway seeds.,そのライ麦パンはキャラウェイの種で味付けされていた。,パンやチーズに使う香辛料。ふつう caraway seeds の形で言う。
E20673,1,7,catatonic,形容詞,緊張病の、身動きしない,"unable to move or respond, as if frozen",He sat catatonic in front of the blank screen.,彼は真っ白な画面の前で身動きせずに座っていた。,精神医学の用語だが、比喩で「呆然とした」意味にも使う。
E20674,1,7,circuitous,形容詞,回りくどい、遠回りの,long and indirect rather than straight,We took a circuitous route to avoid the traffic.,私たちは渋滞を避けて遠回りの道を通った。,circuit（一周）から。説明が回りくどい場合にも使える。
E20675,1,7,commutation,名詞,減刑、変換,a change of a punishment or of one thing into another,The governor granted a commutation of the sentence.,知事は刑の減刑を認めた。,法律では減刑、数学や電気では交換や整流を指す。通勤は commute。
E20676,1,7,costar,名詞,共演者、助演スター,an actor who appears with another star in a film,Her costar praised her work on the set.,共演者は撮影現場での彼女の仕事ぶりを称賛した。,co-star とハイフンを入れる形も多い。動詞としても使える。
E20677,1,7,creosote,名詞,クレオソート（木材防腐剤）,a dark oily liquid used to protect wood,The fence posts were treated with creosote.,柵の支柱はクレオソートで処理されていた。,石炭タールから作る防腐剤。健康への懸念から使用が制限されている。
E20678,1,7,cubit,名詞,キュビト（古代の長さの単位）,an old unit of length based on the forearm,The ark is described as three hundred cubits long.,その箱舟は長さ三百キュビトと記されている。,肘から中指までの長さで約四十五センチ。聖書などに出る。
E20679,1,7,curio,名詞,骨董品、珍品,a small unusual object that is interesting to collect,He keeps a curio from every country he visits.,彼は訪れた国ごとに珍品を一つ買っておく。,curiosity の短縮形。複数形は curios。
E20680,1,7,dative,名詞,与格（文法）,the noun form that shows the indirect object,German uses the dative after certain prepositions.,ドイツ語では特定の前置詞の後に与格を使う。,文法用語で、形容詞として dative case とも言う。英語には残っていない。
E20681,1,7,dendrite,名詞,樹状突起,a branch of a nerve cell that receives signals,Each dendrite carries signals toward the cell body.,それぞれの樹状突起は信号を細胞体へ運ぶ。,ギリシャ語の dendron（木）から。信号を送る側は axon。
E20682,1,7,destitution,名詞,極貧、赤貧,"the state of having no money, food or home",The war left thousands in complete destitution.,戦争は数千人を完全な極貧状態に陥れた。,形容詞は destitute。poverty よりさらに厳しい状態を指す。
E20683,1,7,distinctiveness,名詞,独自性、際立った特徴,the quality of being clearly different from others,The brand lost its distinctiveness after the redesign.,そのブランドは改装後に独自性を失った。,distinct から派生。商標の議論でよく使われる語。
E20684,1,7,doldrums,名詞,停滞、不振、無風帯,a period of no activity or low spirits,Retail sales remain in the doldrums this quarter.,小売売上は今四半期も低迷したままだ。,赤道付近の無風帯が原義。in the doldrums の形で使う。
E20685,1,7,dovetail,動詞,ぴったり合う、うまくかみ合う,to fit together neatly with something else,Her research dovetails with the new safety project.,彼女の研究は新しい安全計画とうまくかみ合う。,木工の「あり継ぎ」が原義。名詞では継ぎ手そのものを指す。
E20686,1,7,dramatization,名詞,脚色、劇化,"a version of a story made for stage, film or radio",The film is a dramatization of a real trial.,その映画は実際の裁判を脚色したものだ。,英国つづりは dramatisation。「大げさに言うこと」の意味もある。
E20687,1,7,dressy,形容詞,改まった、おしゃれな,suitable for a formal occasion rather than everyday wear,The invitation said the evening would be dressy.,招待状には夜は改まった服装でとあった。,casual の反対。服にも場にも使う話し言葉的な語。
E20688,1,7,eardrum,名詞,鼓膜,the thin skin inside the ear that vibrates with sound,The blast damaged his left eardrum.,その爆発で彼の左の鼓膜が傷ついた。,医学用語では tympanic membrane。burst an eardrum で「鼓膜が破れる」。
E20689,1,7,ecotourism,名詞,エコツーリズム、環境配慮型観光,travel to natural places in a way that protects them,The island depends on ecotourism for most income.,その島は収入の大半をエコツーリズムに頼っている。,eco- と tourism の合成語。自然保護と地域収入の両立が趣旨。
E20690,1,7,ellipsis,名詞,省略、省略記号,"the leaving out of words, or the mark that shows it",The quotation uses an ellipsis to shorten the passage.,その引用は一節を短くするため省略記号を使っている。,記号は三点リーダー。複数形は ellipses で「楕円」とつづりが重なる。
E20691,1,7,elvish,形容詞,エルフの、妖精のような,relating to elves or having a magical delicate look,The book includes a short elvish vocabulary list.,その本には短いエルフ語の語彙表が載っている。,elf の形容詞で elfish とも書く。空想文学でよく見る語。
E20692,1,7,encyclical,名詞,回勅（ローマ教皇の書簡）,a formal letter sent by the pope to the church,The encyclical addressed the care of the environment.,その回勅は環境の保護について述べていた。,ギリシャ語の「回覧する」から。教皇文書の一形式を指す。
E20693,1,7,eschatology,名詞,終末論,the study of beliefs about the end of the world,His lecture covered eschatology in early Christianity.,彼の講義は初期キリスト教の終末論を扱った。,神学用語。ギリシャ語の eschatos（最後の）が語源。
E20694,1,7,folksy,形容詞,気さくな、庶民的な,friendly and simple in a country style,The senator uses a folksy tone in interviews.,その上院議員は取材で気さくな口調を使う。,親しみを演出するときの語。わざとらしいという皮肉を含むこともある。
E20695,1,7,gardenia,名詞,クチナシ,a bush with large white flowers that smell sweet,A single gardenia scented the whole room.,一輪のクチナシが部屋中を香らせた。,植物学者 Garden の名にちなむ。香水の香りとしても知られる。
E20696,1,7,germanium,名詞,ゲルマニウム,a chemical element used in electronic parts,Early transistors were made from germanium.,初期のトランジスタはゲルマニウムから作られた。,元素記号は Ge。ドイツにちなむ名で、半導体材料として有名。
E20697,1,7,gleeful,形容詞,大喜びの、うれしそうな,"very happy, often about someone else's trouble",He wore a gleeful grin after the result.,彼は結果を見て大喜びの笑みを浮かべた。,名詞は glee。他人の失敗を喜ぶ含みが出ることがある。
E20698,1,7,goldfinch,名詞,ゴシキヒワ（鳥）,a small songbird with bright yellow feathers,A goldfinch landed on the feeder this morning.,今朝ゴシキヒワが餌台にとまった。,gold と finch（ヒワ）の合成語。欧州種と北米種で見た目が違う。
E20699,1,7,hawkish,形容詞,タカ派の、強硬な,favoring strong or military action rather than talks,The minister took a hawkish line on the border.,その大臣は国境問題で強硬な立場をとった。,hawk（タカ）から。反対は dovish（ハト派の）。金融政策にも使う。
E20700,1,7,holdup,名詞,遅れ、渋滞、強盗,"a delay, or a robbery using a weapon",A holdup on the bridge made everyone late.,橋での渋滞のせいで全員が遅刻した。,hold up（遅らせる、強奪する）の名詞形。文脈で意味が決まる。
E20701,1,7,hoverboard,名詞,ホバーボード,a board that a person stands on and rides,The kids rode a hoverboard along the empty parking lot.,子どもたちは空いた駐車場でホバーボードに乗った。,hover(浮かぶ)+board。実際の商品は車輪で自走する板を指すことが多い。
E20702,1,7,impermeable,形容詞,不透過性の、水を通さない,not allowing liquid or gas to pass through,The tank is lined with an impermeable plastic sheet.,そのタンクは水を通さない樹脂シートで内張りされている。,接頭辞 im- + permeable(透過性の)。地質学や建築の防水層の説明で使う。
E20703,1,7,inductance,名詞,インダクタンス、誘導係数,the property of a circuit that stores energy in a magnetic field,Engineers measured the coil's inductance before installing the circuit.,技術者は回路を取り付ける前にコイルのインダクタンスを測定した。,電気工学の用語で単位はヘンリー(H)。動詞 induce(誘導する)から来ている。
E20704,1,7,infiltrator,名詞,潜入者、スパイ,a person who secretly enters a group to spy on it,Police believe an infiltrator leaked the plans to rivals.,警察は潜入者が計画を競合相手に漏らしたとみている。,動詞 infiltrate(潜入する)の名詞形。組織に紛れ込む工作員を指す。
